Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,209,80.6%,100.0,免费评估
2,萨里大学University of Surrey,97.2%,95.2%,39.1%,160,76.2%,96.0,免费评估
3,牛津大学University of Oxford,,,41.3%,203,77.0%,95.4,免费评估
4,思克莱德大学University of Strathclyde,84.3%,85.5%,42.0%,205,71.9%,94.8,免费评估
4,圣安德鲁斯大学University of St Andrews,91.4%,92.6%,26.4%,211,72.0%,94.8,免费评估
6,谢菲尔德大学The University of Sheffield,90.4%,84.1%,41.2%,145,84.8%,94.3,免费评估
7,英国女王大学Queen's University Belfast,83.8%,82.1%,53.6%,155,78.3%,94.2,免费评估
8,华威大学The University of Warwick,83.2%,77.3%,45.2%,166,84.3%,94.0,免费评估
9,埃克塞特大学University of Exeter,85.8%,83.8%,35.1%,169,84.5%,93.7,免费评估
10,杜伦大学Durham University,81.0%,73.2%,34.6%,197,86.3%,93.6,免费评估
11,约克大学The University of York,89.3%,82.7%,37.3%,162,78.9%,93.1,免费评估
12,南安普顿大学University of Southampton,83.0%,80.4%,42.7%,163,81.3%,93.0,免费评估
12,伦敦国王学院King's College London,85.0%,83.9%,42.1%,165,77.0%,93.0,免费评估
14,兰卡斯特大学Lancaster University,72.7%,70.1%,47.0%,155,97.1%,92.9,免费评估
15,曼彻斯特大学The University of Manchester,81.2%,76.7%,48.9%,161,78.2%,92.6,免费评估
16,纽卡斯尔大学Newcastle University,85.7%,85.4%,36.3%,158,80.7%,92.5,免费评估
17,雷丁大学University of Reading,90.3%,83.8%,41.7%,129,81.0%,92.4,免费评估
18,伦敦大学皇家霍洛威学院Royal Holloway University of London,89.4%,85.9%,48.3%,147,68.1%,92.3,免费评估
19,斯特林大学University of Stirling,90.5%,86.9%,29.8%,160,78.2%,92.2,免费评估
20,诺丁汉大学University of Nottingham,84.9%,81.5%,39.4%,148,81.5%,92.0,免费评估
21,布里斯托大学University of Bristol,84.4%,79.3%,36.0%,166,78.9%,91.6,免费评估
22,利兹大学University of Leeds,86.8%,86.8%,30.6%,165,74.8%,91.2,免费评估
22,班戈大学Bangor University,90.7%,87.8%,39.6%,123,76.3%,91.2,免费评估
24,伯明翰大学University of Birmingham,77.7%,71.1%,33.7%,177,82.5%,90.3,免费评估
25,格拉斯哥大学University of Glasgow,78.5%,77.5%,26.3%,215,68.8%,89.8,免费评估
26,卡迪夫大学Cardiff University,87.7%,87.2%,32.5%,148,70.6%,89.7,免费评估
27,亚伯大学Aberystwyth University,93.9%,90.5%,16.6%,122,83.1%,89.3,免费评估
28,肯特大学University of Kent,78.2%,80.6%,41.9%,118,84.1%,89.2,免费评估
29,伦敦大学学院University College London,74.1%,66.2%,43.7%,171,73.6%,88.5,免费评估
29,利物浦大学The University of Liverpool,74.8%,76.1%,33.4%,143,86.3%,88.5,免费评估
31,赫瑞瓦特大学Heriot Watt University,79.6%,79.3%,26.3%,174,73.2%,88.2,免费评估
32,朴茨茅斯大学University of Portsmouth,85.6%,85.2%,32.2%,,66.7%,88.0,免费评估
33,赫尔大学The University of Hull,96.6%,90.2%,22.7%,115*,69.8%,87.8,免费评估
33,斯旺西大学Swansea University,87.2%,84.4%,22.8%,116,83.4%,87.8,免费评估
35,巴斯大学University of Bath,75.8%,75.5%,27.4%,159,80.3%,87.5,免费评估
36,阿伯丁大学University of Aberdeen,77.0%,79.2%,29.3%,172,70.0%,87.3,免费评估
37,爱丁堡大学The University of Edinburgh,71.1%,74.0%,30.3%,189,71.7%,87.2,免费评估
38,伦敦大学玛丽女王学院Queen Mary University of London,91.4%,83.1%,35.1%,128,58.0%,86.6,免费评估
39,莱斯特大学University of Leicester,92.8%,90.2%,16.9%,121,68.5%,86.0,免费评估
40,切斯特大学University of Chester,89.9%,89.3%,17.3%,105,75.2%,85.5,免费评估
41,曼彻斯特城市大学Manchester Metropolitan University,92.5%,83.1%,29.0%,118,45.5%,82.5,免费评估
42,阿尔斯特大学University of Ulster,89.4%,83.3%,22.4%,,50.0%,82.1,免费评估
43,阿斯顿大学Aston University,83.1%,73.7%,23.4%,135,56.2%,81.6,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,86.2%,80.5%,7.6%,115,70.0%,81.5,免费评估
45,牛津布鲁克斯大学Oxford Brookes University,83.7%,84.0%,,128*,68.0%,80.5,免费评估
46,考文垂大学Coventry University,90.2%,85.4%,,114*,58.1%,79.1,免费评估
47,龙比亚大学Napier University,81.5%,82.0%,,144,57.9%,78.9,免费评估
48,威斯敏斯特大学University of Westminster,85.9%,80.9%,2.0%,121,57.1%,78.3,免费评估
