Rank,University,Country,Score,Free
45,帝国理工学院Imperial College London,United Kingdom,69.6,免费评估
45,爱丁堡大学The University of Edinburgh,United Kingdom,69.6,免费评估
47,University of Hong Kong,Hong Kong,69.5,免费评估
48,Nanjing University,China,69.3,免费评估
49,University of Bergen,Norway,69.2,免费评估
49,南安普顿大学University of Southampton,United Kingdom,69.2,免费评估
51,埃克塞特大学University of Exeter,United Kingdom,69.1,免费评估
52,University of Oslo,Norway,68.7,免费评估
53,University of California--Santa Cruz,United States,68.1,免费评估
54,University of Hawaii--Manoa,United States,67.8,免费评估
55,东英吉利大学University of East Anglia,United Kingdom,67.5,免费评估
56,University of Copenhagen,Denmark,67.4,免费评估
57,佐治亚理工学院Georgia Institute of Technology,United States,67.3,免费评估
57,University of British Columbia,Canada,67.3,免费评估
59,Tsinghua University,China,67.1,免费评估
60,西澳大学The University of Western Australia,Australia,66.7,免费评估
61,University of Zurich,Switzerland,66.4,免费评估
62,Karlsruhe Institute of Technology,Germany,66.3,免费评估
63,University of Bremen,Germany,66.2,免费评估
64,Beijing Normal University,China,65.9,免费评估
65,迈阿密大学University of Miami,United States,65.8,免费评估
66,芝加哥大学The University of Chicago,United States,65.6,免费评估
67,VU University Amsterdam,Netherlands,65.0,免费评估
67,Wageningen University and Research Center,Netherlands,65.0,免费评估
69,University of California--Davis,United States,63.7,免费评估
70,Ohio State University--Columbus,United States,63.3,免费评估
71,Lund University,Sweden,63.2,免费评估
71,University of Alberta,Canada,63.2,免费评估
73,塔斯马尼亚大学The University of Tasmania,Australia,62.7,免费评估
74,康奈尔大学Cornell University,United States,62.1,免费评估
75,德克萨斯A&M大学Texas A & M University,United States,62.0,免费评估
76,曼彻斯特大学The University of Manchester,United Kingdom,61.6,免费评估
76,墨尔本大学The University of Melbourne,Australia,61.6,免费评估
78,科廷大学Curtin University,Australia,61.5,免费评估
78,University Paris Diderot - Paris 7,France,61.5,免费评估
80,波士顿大学Boston Universiy,United States,61.0,免费评估
81,"Rutgers, The State University of New Jersey--New Brunswick",United States,60.7,免费评估
81,University of Munich,Germany,60.7,免费评估
83,南加州大学University of Southern California,United States,60.6,免费评估
84,Arizona State University--Tempe,United States,59.9,免费评估
85,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,59.2,免费评估
86,University of Alaska--Fairbanks,United States,59.0,免费评估
87,McGill University,Canada,58.4,免费评估
88,University of Aix-Marseille,France,58.3,免费评估
89,谢菲尔德大学The University of Sheffield,United Kingdom,58.1,免费评估
90,布朗大学Brown University,United States,57.6,免费评估
91,麦考瑞大学Macquarie University,Australia,57.4,免费评估
92,University of Potsdam,Germany,57.3,免费评估
93,Delft University of Technology,Netherlands,57.2,免费评估
93,Johannes Gutenberg University of Mainz,Germany,57.2,免费评估
93,Uppsala University,Sweden,57.2,免费评估
93,Wuhan University,China,57.2,免费评估
97,University of New Hampshire,United States,56.9,免费评估
98,莱斯特大学University of Leicester,United Kingdom,56.8,免费评估
99,University of Savoie,France,56.4,免费评估
100,National Taiwan University,Taiwan,56.1,免费评估
101,Aarhus University,Denmark,56.0,免费评估
102,Tohoku University,Japan,55.9,免费评估
103,Johann Wolfgang Goethe University Frankfurt am Main,Germany,55.7,免费评估
104,Lanzhou University,China,55.5,免费评估
105,Kyoto University,Japan,55.4,免费评估
106,University of Iceland,Iceland,55.1,免费评估
107,University of Vienna,Austria,54.9,免费评估
108,Université Libre de Bruxelles,Belgium,54.8,免费评估
109,University of Bonn,Germany,54.7,免费评估
110,University of Montpellier,France,54.2,免费评估
111,纽卡斯尔大学Newcastle University,United Kingdom,53.7,免费评估
111,"Royal Holloway, University of London (RHUL)",United Kingdom,53.7,免费评估
113,Florida State University,United States,53.4,免费评估
113,利物浦大学The University of Liverpool,United Kingdom,53.4,免费评估
115,蒙纳士大学Monash University,Australia,52.9,免费评估
116,圣安德鲁斯大学University of St Andrews,United Kingdom,52.7,免费评估
117,Purdue University--West Lafayette,United States,52.6,免费评估
117,University of Innsbruck,Austria,52.6,免费评估
119,Hokkaido University,Japan,52.5,免费评估
120,佛罗里达大学University of Florida,United States,52.4,免费评估
121,Stony Brook University--SUNY,United States,52.0,免费评估
121,Universidade de São Paulo,Brazil,52.0,免费评估
121,伯明翰大学University of Birmingham,United Kingdom,52.0,免费评估
124,University of Science and Technology of China,China,51.9,免费评估
125,École Polytechnique Federale of Lausanne,Switzerland,51.8,免费评估
125,ENS De Lyon,France,51.8,免费评估
127,University of Victoria,Canada,51.7,免费评估
128,"Northwest University, Xi'an",China,51.4,免费评估
129,University of Oklahoma,United States,51.3,免费评估
130,杜克大学Duke University,United States,51.2,免费评估
130,约翰霍普金斯大学Johns Hopkins University,United States,51.2,免费评估
130,University of Hamburg,Germany,51.2,免费评估
133,University of Barcelona,Spain,50.9,免费评估
134,伍伦贡大学The University of Wollongong,Australia,50.8,免费评估
135,Complutense University of Madrid,Spain,50.3,免费评估
136,Ghent University,Belgium,50.1,免费评估
136,Nagoya University,Japan,50.1,免费评估
136,阿德莱德大学University of Adelaide,Australia,50.1,免费评估
136,University of Lisbon,Portugal,50.1,免费评估
140,University of California--Riverside,United States,50.0,免费评估
141,Heidelberg University,Germany,49.9,免费评估
142,Seoul National University,South Korea,49.5,免费评估
142,University of Strasbourg,France,49.5,免费评估
144,Dalhousie University,Canada,49.3,免费评估
144,Technical University of Denmark,Denmark,49.3,免费评估
146,University of Oregon,United States,49.2,免费评估
147,Freie Universität Berlin,Germany,49.0,免费评估
147,莱斯大学Rice University,United States,49.0,免费评估
149,University of Bayreuth,Germany,48.9,免费评估
149,University of Utah,United States,48.9,免费评估
151,King Abdulaziz University,Saudi Arabia,48.6,免费评估
152,"École Normale Superieure, Paris",France,48.3,免费评估
152,University of Kansas,United States,48.3,免费评估
152,悉尼大学The University of Sydney,Australia,48.3,免费评估
155,Nanyang Technological University,Singapore,48.2,免费评估
156,University of Otago,New Zealand,48.1,免费评估
157,University at Albany--SUNY,United States,48.0,免费评估
158,University of Granada,Spain,47.9,免费评估
158,University of Queensland Australia,Australia,47.9,免费评估
160,University of Geneva,Switzerland,47.7,免费评估
160,University of Kiel,Germany,47.7,免费评估
160,University of Orleans,France,47.7,免费评估
163,University of Münster,Germany,47.5,免费评估
164,Open University,United Kingdom,47.4,免费评估
164,University of Padua,Italy,47.4,免费评估
166,Ocean University of China,China,47.1,免费评估
167,National Autonomous University of Mexico,Mexico,47.0,免费评估
168,Victoria University of Wellington,New Zealand,46.9,免费评估
169,University of Cologne,Germany,46.7,免费评估
169,University of Maryland--Baltimore County,United States,46.7,免费评估
171,Blaise Pascal University,France,46.6,免费评估
171,M. V. Lomonosov Moscow State University,Russia,46.6,免费评估
171,University of Cape Town,South Africa,46.6,免费评估
174,University of Liège,Belgium,46.2,免费评估
175,Indiana University--Bloomington,United States,45.8,免费评估
175,University of Lausanne,Switzerland,45.8,免费评估
177,Hebrew University of Jerusalem,Israel,45.7,免费评估
178,爱荷华大学University of Iowa,United States,45.5,免费评估
179,亚伯大学Aberystwyth University,United Kingdom,45.4,免费评估
180,"Eberhard Karls University, Tübingen",Germany,45.3,免费评估
180,阿伯丁大学University of Aberdeen,United Kingdom,45.3,免费评估
182,University of New Mexico,United States,45.0,免费评估
183,Autonomous University of Barcelona,Spain,44.9,免费评估
183,Claude Bernard University Lyon 1,France,44.9,免费评估
185,University of Chile,Chile,44.8,免费评估
186,Sun Yat-sen University,China,44.7,免费评估
186,弗吉尼亚理工大学Virginia Polytechnic Institute and State University,United States,44.7,免费评估
188,University of Waterloo,Canada,44.4,免费评估
189,University of Rhode Island,United States,43.9,免费评估
190,North Carolina State University--Raleigh,United States,43.6,免费评估
191,卡迪夫大学Cardiff University,United Kingdom,43.5,免费评估
192,Catholic University of Leuven,Belgium,42.9,免费评估
192,Kochi University,Japan,42.9,免费评估
192,Université de Rennes 1,France,42.9,免费评估
195,Sapienza University of Rome,Italy,42.5,免费评估
195,University of Nevada--Reno,United States,42.5,免费评估
195,圣路易斯华盛顿大学Washington University in St Louis,United States,42.5,免费评估
198,Colorado School of Mines,United States,42.3,免费评估
198,University of Wyoming,United States,42.3,免费评估
200,University of Tsukuba,Japan,42.1,免费评估
