Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,拉夫堡大学Loughborough University,100.0,86.1,87.8,77.1,14.4,7,208.0,9.0,64.0,免费评估
2,金斯顿大学Kingston University,99.9,89.9,93.5,79.6,19.6,9,182.0,6.0,70.0,免费评估
3,邓迪大学University of Dundee,93.9,95.0,95.3,92.6,16.8,7,,9.0,,免费评估
4,曼彻斯特城市大学Manchester Metropolitan University,91.4,89.9,89.7,83.8,15.0,3,159.0,6.0,72.0,免费评估
5,法尔茅斯大学Falmouth University,86.2,93.1,93.2,83.4,18.9,3,115.0,8.0,77.0,免费评估
6,创意艺术大学University for the Creative Arts,84.7,82.8,86.3,82.7,11.3,9,132.0,6.0,56.0,免费评估
7,诺丁汉特伦特大学Nottingham Trent University,84.6,83.0,85.7,76.5,13.9,5,149.0,7.0,74.0,免费评估
8,朴茨茅斯大学University of Portsmouth,84.1,94.0,95.5,89.2,15.5,9,104.0,7.0,,免费评估
9,斯塔福德郡大学Staffordshire University,83.7,84.0,85.7,80.0,18.2,9,129.0,8.0,,免费评估
10,伦敦艺术大学University of the Arts London,81.5,73.0,81.3,75.9,18.1,10,127.0,9.0,66.0,免费评估
11,爱丁堡大学The University of Edinburgh,81.4,70.6,77.0,70.1,17.1,9,178.0,9.0,,免费评估
12,利兹大学University of Leeds,80.1,89.0,92.8,82.2,16.9,5,165.0,8.0,51.0,免费评估
13,罗伯特高登大学The Robert Gordon University,79.7,79.0,86.1,84.4,18.0,4,,9.0,,免费评估
14,桑德兰大学University of Sunderland,79.5,82.0,85.6,79.8,12.9,8,118.0,6.0,,免费评估
15,威斯敏斯特大学University of Westminster,78.2,86.2,88.1,84.1,17.5,7,130.0,7.0,55.0,免费评估
16,德比大学University of Derby,77.4,78.0,80.3,76.2,10.9,7,140.0,5.0,,免费评估
17,赫瑞瓦特大学Heriot Watt University,76.5,89.9,87.7,77.1,19.8,8,156.0,4.0,71.0,免费评估
18,布莱顿大学University of Brighton,75.9,82.0,88.0,76.4,15.7,6,124.0,9.0,53.0,免费评估
19,中央兰开夏大学University of Central Lancashire,75.6,80.2,83.3,76.6,15.7,4,147.0,7.0,64.0,免费评估
19,米德塞斯大学Middlesex University,75.6,88.0,86.7,86.5,14.4,8,122.0,3.0,56.0,免费评估
21,卡迪夫都市大学Cardiff Metropolitan University,74.8,87.1,89.3,85.1,15.1,8,118.0,4.0,60.0,免费评估
22,新白金汉大学Buckinghamshire New University,73.5,83.0,88.9,79.6,,5,124.0,4.0,,免费评估
23,伯恩茅斯艺术大学Arts University Bournemouth,72.1,83.2,84.6,80.8,15.6,5,144.0,3.0,63.0,免费评估
24,考文垂大学Coventry University,72.0,86.0,89.7,77.7,17.6,5,125.0,8.0,52.0,免费评估
25,Plymouth College of Art,71.9,75.5,81.5,75.2,12.3,3,129.0,7.0,,免费评估
26,伦敦都市大学London Metropolitan University,71.8,78.0,85.7,83.0,18.6,3,128.0,8.0,,免费评估
27,利兹艺术学院Leeds College of Art,71.5,89.0,90.0,88.2,12.6,3,127.0,2.0,53.0,免费评估
28,东伦敦大学University of East London,70.2,84.2,89.2,78.8,14.7,3,106.0,5.0,56.0,免费评估
29,德蒙福特大学De Montfort University,69.5,84.0,85.3,75.2,15.2,3,114.0,4.0,71.0,免费评估
30,哈德斯菲尔德大学University of Huddersfield,66.9,86.1,87.4,79.6,23.5,4,130.0,7.0,62.0,免费评估
31,贝德福德大学University of Bedfordshire,66.0,81.9,87.1,77.6,15.7,4,,3.0,,免费评估
32,剑桥安鲁大学Anglia Ruskin University,65.7,84.0,91.3,84.0,19.6,8,108.0,3.0,,免费评估
32,巴斯斯巴大学Bath Spa University,65.7,84.2,91.0,82.8,16.3,4,125.0,2.0,58.0,免费评估
32,格拉斯哥艺术学院Glasgow School of Art,65.7,82.0,86.5,66.1,18.9,10,163.0,2.0,68.0,免费评估
35,南安普顿索伦特大学Southampton Solent University,62.0,81.0,84.0,74.9,14.4,3,101.0,7.0,48.0,免费评估
36,南安普顿大学University of Southampton,61.8,84.0,90.3,79.3,17.3,6,149.0,2.0,47.0,免费评估
37,谢菲尔德哈莱姆大学Sheffield Hallam University,60.5,85.9,87.6,73.8,16.7,6,123.0,3.0,,免费评估
38,利物浦约翰摩尔斯大学Liverpool John Moores University,58.8,71.0,80.7,75.4,15.2,3,151.0,4.0,45.0,免费评估
39,圣大卫三一学院University of Wales Trinity Saint David,56.8,88.0,89.0,84.5,14.3,4,141.0,,,免费评估
40,诺里奇艺术大学Norwich University of the Arts,54.4,76.8,80.0,76.6,17.3,2,129.0,5.0,48.0,免费评估
41,阿尔斯特大学University of Ulster,52.0,78.2,85.9,70.7,21.4,2,119.0,7.0,55.0,免费评估
42,赫特福德大学University of Hertfordshire,50.8,74.7,78.8,77.9,20.1,6,114.0,3.0,,免费评估
43,伯明翰城市大学Birmingham City University,49.9,80.0,86.5,78.2,19.2,5,134.0,3.0,42.0,免费评估
44,瑞文斯博学院Ravensbourne College,39.6,79.0,82.8,80.6,29.3,2,113.0,2.0,61.0,免费评估
45,曼彻斯特大学The University of Manchester,36.0,50.0,70.0,58.0,19.5,5,158.0,,,免费评估
46,南威尔士大学The University of South Wales,35.6,77.2,82.2,76.6,23.1,2,110.0,3.0,44.0,免费评估
