Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,,4.1,575.0,93.0,100.0,免费评估
2,牛津大学University of Oxford,83.0,5.3,554.0,87.0,99.0,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,74.0,6.5,558.0,86.0,95.8,免费评估
4,伦敦大学学院University College London,76.0,6.2,508.0,83.0,94.4,免费评估
5,华威大学The University of Warwick,76.0,5.3,519.0,88.0,93.9,免费评估
6,诺丁汉大学University of Nottingham,78.0,4.4,489.0,84.0,91.6,免费评估
7,杜伦大学Durham University,81.0,2.7,507.0,86.0,90.1,免费评估
8,巴斯大学University of Bath,76.0,4.0,487.0,87.0,89.6,免费评估
9,格拉斯哥大学University of Glasgow,81.0,3.8,425.0,80.0,89.0,免费评估
10,圣安德鲁斯大学University of St Andrews,77.0,2.7,515.0,88.0,88.8,免费评估
10,萨里大学University of Surrey,88.0,3.0,387.0,73.0,88.8,免费评估
12,布里斯托大学University of Bristol,76.0,4.4,467.0,82.0,88.7,免费评估
12,埃克塞特大学University of Exeter,82.0,3.5,459.0,73.0,88.7,免费评估
14,约克大学The University of York,80.0,3.4,459.0,75.0,87.5,免费评估
15,埃塞克斯大学University of Essex,82.0,5.3,336.0,67.0,87.1,免费评估
16,肯特大学University of Kent,87.0,3.2,339.0,69.0,86.2,免费评估
17,爱丁堡大学The University of Edinburgh,75.0,3.7,455.0,78.0,85.8,免费评估
17,赫瑞瓦特大学Heriot Watt University,89.0,2.1,345.0,73.0,85.8,免费评估
17,兰卡斯特大学Lancaster University,77.0,3.8,418.0,76.0,85.8,免费评估
20,伯明翰大学University of Birmingham,80.0,2.9,439.0,71.0,85.0,免费评估
21,南安普顿大学University of Southampton,75.0,3.7,463.0,75.0,84.8,免费评估
22,纽卡斯尔大学Newcastle University,81.0,2.2,412.0,76.0,84.5,免费评估
23,东英吉利大学University of East Anglia,83.0,2.9,396.0,64.0,84.2,免费评估
24,谢菲尔德大学The University of Sheffield,82.0,3.1,394.0,67.0,84.1,免费评估
25,莱斯特大学University of Leicester,79.0,3.4,385.0,68.0,83.4,免费评估
