Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,214.0,4.34,3.41,78.0,100.0,免费评估
2,牛津大学University of Oxford,205.0,4.18,3.26,80.0,98.7,免费评估
3,圣安德鲁斯大学University of St Andrews,193.0,4.4,3.29,80.0,97.8,免费评估
4,杜伦大学Durham University,199.0,4.18,3.29,68.0,96.3,免费评估
5,埃克塞特大学University of Exeter,178.0,4.21,3.04,76.0,95.5,免费评估
6,伦敦大学学院University College London,171.0,3.91,3.0,76.0,94.1,免费评估
7,华威大学The University of Warwick,158.0,4.38,3.08,68.0,93.7,免费评估
8,伯明翰大学University of Birmingham,153.0,4.12,3.18,74.0,93.0,免费评估
9,布里斯托大学University of Bristol,176.0,3.74,3.06,70.0,92.9,免费评估
10,诺丁汉大学University of Nottingham,150.0,4.05,3.14,68.0,92.6,免费评估
11,伦敦国王学院King's College London,158.0,3.89,3.07,68.0,92.0,免费评估
12,纽卡斯尔大学Newcastle University,150.0,4.08,3.01,66.0,91.8,免费评估
13,格拉斯哥大学University of Glasgow,158.0,4.29,2.77,,91.7,免费评估
14,南安普顿大学University of Southampton,139.0,4.07,3.01,,90.8,免费评估
15,爱丁堡大学The University of Edinburgh,175.0,4.17,2.91,54.0,90.5,免费评估
16,利兹大学University of Leeds,152.0,4.21,2.88,60.0,90.1,免费评估
17,曼彻斯特大学The University of Manchester,146.0,4.08,2.87,62.0,89.4,免费评估
18,利物浦大学The University of Liverpool,135.0,4.16,2.79,64.0,89.1,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,140.0,4.02,2.6,68.0,88.5,免费评估
20,肯特大学University of Kent,116.0,3.59,2.86,72.0,88.1,免费评估
21,卡迪夫大学Cardiff University,130.0,4.12,3.19,56.0,88.1,免费评估
22,雷丁大学University of Reading,133.0,3.96,3.16,50.0,88.0,免费评估
23,斯旺西大学Swansea University,119.0,4.18,3.07,60.0,87.5,免费评估
24,罗汉普顿大学Roehampton University,98.0,4.41,2.7,52.0,84.9,免费评估
25,圣大卫三一学院University of Wales Trinity Saint David,,4.22,2.21,38.0,81.7,免费评估
