Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,南安普顿大学University of Southampton,100.0,90,90,59,9.1,10,457.0,6.0,91.0,免费评估
2,萨里大学University of Surrey,94.4,92,89,65,13.6,8,434.0,9.0,90.0,免费评估
3,伦敦大学学院University College London,90.9,89,76,64,11.1,9,454.0,8.0,,免费评估
4,埃塞克斯大学University of Essex,88.8,97,91,73,5.4,5,,4.0,,免费评估
5,格拉斯哥大学University of Glasgow,88.6,87,84,61,9.1,10,414.0,5.0,,免费评估
6,爱丁堡大学The University of Edinburgh,87.7,100,90,51,9.2,10,373.0,4.0,81.0,免费评估
7,谢菲尔德大学The University of Sheffield,85.7,98,86,78,12.0,6,376.0,4.0,89.0,免费评估
8,帝国理工学院Imperial College London,85.6,89,82,52,15.0,9,489.0,7.0,85.0,免费评估
9,思克莱德大学University of Strathclyde,85.2,92,83,68,9.5,8,412.0,4.0,78.0,免费评估
10,诺丁汉大学University of Nottingham,84.9,88,88,63,11.7,8,347.0,8.0,88.0,免费评估
10,约克大学The University of York,84.9,97,89,75,9.7,7,388.0,2.0,78.0,免费评估
12,英国女王大学Queen's University Belfast,83.6,89,88,61,10.3,8,372.0,5.0,88.0,免费评估
13,卡迪夫大学Cardiff University,83.2,86,80,62,10.5,5,364.0,9.0,,免费评估
14,巴斯大学University of Bath,79.3,95,83,66,13.0,5,397.0,4.0,82.0,免费评估
15,兰卡斯特大学Lancaster University,77.7,75,81,50,10.5,7,362.0,8.0,,免费评估
16,布里斯托大学University of Bristol,77.6,93,87,52,11.4,6,443.0,5.0,88.0,免费评估
17,拉夫堡大学Loughborough University,77.5,85,87,63,14.8,6,340.0,6.0,82.0,免费评估
18,伯明翰大学University of Birmingham,75.2,91,81,64,14.1,8,369.0,2.0,76.0,免费评估
19,普利茅斯大学University of Plymouth,74.3,93,92,71,10.5,8,255.0,4.0,56.0,免费评估
20,罗伯特高登大学The Robert Gordon University,73.8,78,77,60,14.5,7,302.0,7.0,93.0,免费评估
21,利兹大学University of Leeds,73.0,64,64,45,11.3,9,399.0,5.0,,免费评估
22,肯特大学University of Kent,71.8,81,84,78,11.5,4,255.0,3.0,,免费评估
23,布鲁内尔大学Brunel University,69.7,81,82,61,10.4,8,312.0,2.0,63.0,免费评估
24,纽卡斯尔大学Newcastle University,69.6,91,88,70,13.5,6,342.0,2.0,,免费评估
25,萨塞克斯大学University of Sussex,69.4,72,72,65,13.4,5,,9.0,,免费评估
26,斯旺西大学Swansea University,68.4,79,81,55,12.5,5,319.0,6.0,,免费评估
27,赫瑞瓦特大学Heriot Watt University,67.8,84,84,65,12.2,7,315.0,3.0,,免费评估
28,朴茨茅斯大学University of Portsmouth,67.3,92,90,68,17.9,4,233.0,7.0,75.0,免费评估
29,西英格兰大学University of the West of England,66.0,74,78,56,15.5,3,239.0,10.0,69.0,免费评估
30,利物浦大学The University of Liverpool,65.9,87,67,55,14.3,7,329.0,5.0,,免费评估
30,曼彻斯特大学The University of Manchester,65.9,68,74,44,11.6,8,378.0,4.0,65.0,免费评估
32,阿斯顿大学Aston University,65.1,82,78,58,7.6,6,272.0,3.0,,免费评估
33,班戈大学Bangor University,64.8,67,73,58,9.6,5,238.0,5.0,,免费评估
34,哈德斯菲尔德大学University of Huddersfield,64.6,78,80,62,15.2,3,271.0,8.0,60.0,免费评估
35,斯塔福德郡大学Staffordshire University,63.6,72,77,53,21.2,5,,10.0,,免费评估
36,赫特福德大学University of Hertfordshire,62.6,74,76,59,15.1,3,195.0,8.0,73.0,免费评估
37,诺桑比亚大学Northumbria University,62.0,72,75,69,17.5,3,238.0,7.0,73.0,免费评估
38,伦敦大学玛丽女王学院Queen Mary University of London,59.9,82,72,60,10.6,9,266.0,1.0,49.0,免费评估
39,索尔福德大学University of Salford,59.8,87,84,54,18.6,3,282.0,5.0,72.0,免费评估
40,布拉德福德大学University of Bradford,59.4,79,79,70,15.9,3,231.0,8.0,,免费评估
40,雷丁大学University of Reading,59.4,81,87,57,15.7,3,327.0,2.0,75.0,免费评估
40,阿尔斯特大学University of Ulster,59.4,78,69,52,7.2,3,224.0,,,免费评估
43,伯明翰城市大学Birmingham City University,59.1,69,73,58,12.7,4,242.0,8.0,54.0,免费评估
44,波尔顿大学University of Bolton,58.3,64,67,51,7.9,2,199.0,4.0,,免费评估
45,德比大学University of Derby,57.9,75,83,65,21.8,3,248.0,8.0,63.0,免费评估
46,德蒙福特大学De Montfort University,57.6,78,74,60,10.6,5,206.0,3.0,54.0,免费评估
47,曼彻斯特城市大学Manchester Metropolitan University,55.7,64,78,67,18.6,3,221.0,7.0,66.0,免费评估
48,考文垂大学Coventry University,54.8,70,73,57,11.9,3,249.0,3.0,,免费评估
49,蒂赛德大学Teesside University,54.4,78,82,71,26.7,4,248.0,9.0,39.0,免费评估
50,威斯敏斯特大学University of Westminster,53.7,77,73,62,16.0,3,292.0,3.0,,免费评估
51,牛津布鲁克斯大学Oxford Brookes University,52.8,64,67,43,7.7,4,241.0,8.0,39.0,免费评估
52,利物浦表演艺术学院The Liverpool Institute for Performing Arts,52.3,68,67,57,,2,323.0,4.0,,免费评估
53,格林威治大学The University of Greenwich,50.3,74,73,72,30.9,3,223.0,8.0,61.0,免费评估
54,伦敦城市大学City University London,50.2,63,61,55,19.2,4,266.0,3.0,71.0,免费评估
55,谢菲尔德哈莱姆大学Sheffield Hallam University,49.3,72,83,71,19.9,3,183.0,3.0,54.0,免费评估
56,利物浦约翰摩尔斯大学Liverpool John Moores University,48.3,70,73,59,20.7,2,224.0,5.0,,免费评估
57,格拉摩根大学University of Glamorgan,46.0,46,66,42,11.2,3,288.0,7.0,35.0,免费评估
57,南安普顿索伦特大学Southampton Solent University,46.0,58,71,57,21.3,3,255.0,4.0,,免费评估
59,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,44.7,58,63,50,16.9,3,302.0,5.0,48.0,免费评估
60,伦敦南岸大学London South Bank University,33.6,50,59,47,17.2,2,,2.0,50.0,免费评估
