Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,,91.0,1.3,442.0,95.0,100.0,免费评估
2,,93.0,0.9,436.0,93.0,98.1,免费评估
3,,81.0,1.8,342.0,99.0,96.8,免费评估
4,,76.0,1.9,352.0,98.0,95.7,免费评估
5,,93.0,1.6,326.0,100.0,95.3,免费评估
5,,,,,,,免费评估
7,,75.0,1.4,357.0,100.0,93.9,免费评估
8,,78.0,1.0,366.0,97.0,92.0,免费评估
9,,77.0,1.1,305.0,100.0,91.3,免费评估
10,,83.0,0.8,341.0,99.0,90.7,免费评估
10,,,,,,,免费评估
12,,84.0,0.1,370.0,98.0,90.0,免费评估
13,,75.0,0.8,332.0,100.0,89.8,免费评估
14,,80.0,,372.0,97.0,89.6,免费评估
14,,,,,,,免费评估
16,,83.0,0.6,285.0,98.0,89.3,免费评估
17,,83.0,,349.0,99.0,89.2,免费评估
18,,75.0,0.7,353.0,96.0,88.9,免费评估
19,,76.0,0.8,295.0,100.0,88.8,免费评估
20,,81.0,0.5,302.0,98.0,88.4,免费评估
21,,75.0,1.1,280.0,98.0,88.2,免费评估
22,,75.0,0.6,334.0,98.0,88.0,免费评估
23,,75.0,0.6,301.0,100.0,87.9,免费评估
24,,86.0,0.4,246.0,96.0,87.3,免费评估
25,,79.0,0.6,299.0,95.0,87.1,免费评估
26,,85.0,,292.0,97.0,87.0,免费评估
27,,76.0,,363.0,98.0,86.8,免费评估
28,,85.0,,273.0,98.0,86.6,免费评估
29,,80.0,,320.0,98.0,86.4,免费评估
30,,77.0,,319.0,100.0,86.3,免费评估
31,,87.0,,260.0,96.0,86.0,免费评估
32,,82.0,,280.0,97.0,85.5,免费评估
33,,,,,,,免费评估
33,,79.0,0.5,,96.0,85.3,免费评估
35,,84.0,,297.0,97.0,85.2,免费评估
35,,,,,,,免费评估
37,,82.0,0.6,290.0,98.0,85.1,免费评估
37,,,,,,,免费评估
39,,80.0,0.6,232.0,96.0,84.9,免费评估
39,,,,,,,免费评估
41,,71.0,0.6,332.0,93.0,84.5,免费评估
42,,80.0,0.7,216.0,94.0,84.4,免费评估
43,,72.0,0.2,301.0,98.0,84.2,免费评估
44,,76.0,,272.0,99.0,84.0,免费评估
45,,76.0,,296.0,98.0,83.7,免费评估
45,,,,,,,免费评估
47,,80.0,,264.0,96.0,83.5,免费评估
48,,75.0,,286.0,99.0,83.3,免费评估
48,,,,,,,免费评估
50,,85.0,,261.0,98.0,83.2,免费评估
50,,,,,,,免费评估
52,,76.0,0.3,241.0,97.0,83.1,免费评估
53,,69.0,,326.0,98.0,82.8,免费评估
54,,76.0,0.9,179.0,94.0,82.4,免费评估
55,,82.0,0.9,259.0,81.0,81.6,免费评估
56,,72.0,0.5,252.0,94.0,81.5,免费评估
56,,,,,,,免费评估
58,,77.0,0.5,195.0,94.0,80.8,免费评估
59,,84.0,,230.0,89.0,80.6,免费评估
60,,73.0,,246.0,96.0,80.0,免费评估
61,,77.0,,203.0,95.0,79.7,免费评估
62,,64.0,,279.0,97.0,78.6,免费评估
63,,77.0,0.7,279.0,77.0,77.7,免费评估
64,,,,218.0,82.0,69.6,免费评估
