Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,222,3.63,3.2,90.0,100.0,免费评估
2,牛津大学University of Oxford,213,4.28,2.88,80.0,98.5,免费评估
3,阿伯丁大学University of Aberdeen,165,4.41,3.24,,96.7,免费评估
4,兰卡斯特大学Lancaster University,156,4.2,3.14,80.0,95.6,免费评估
5,曼彻斯特大学The University of Manchester,152,3.93,3.16,80.0,94.7,免费评估
6,谢菲尔德大学The University of Sheffield,156,4.15,3.2,75.0,94.5,免费评估
7,华威大学The University of Warwick,163,3.97,3.09,,94.3,免费评估
8,爱丁堡大学The University of Edinburgh,190,4.14,3.29,55.0,94.1,免费评估
9,伦敦大学学院University College London,183,3.88,3.0,65.0,93.5,免费评估
10,肯特大学University of Kent,121,4.07,3.24,80.0,93.2,免费评估
11,纽卡斯尔大学Newcastle University,154,4.19,3.04,70.0,93.0,免费评估
12,埃塞克斯大学University of Essex,126,3.89,3.2,80.0,92.5,免费评估
13,伦敦大学玛丽女王学院Queen Mary University of London,119,3.93,3.58,70.0,92.0,免费评估
14,利兹大学University of Leeds,154,4.32,2.91,65.0,91.8,免费评估
15,约克大学The University of York,144,3.89,3.16,70.0,91.7,免费评估
16,中央兰开夏大学University of Central Lancashire,119,4.21,2.78,80.0,90.7,免费评估
17,哈德斯菲尔德大学University of Huddersfield,124,4.2,2.89,,90.5,免费评估
18,曼彻斯特城市大学Manchester Metropolitan University,111,4.19,3.07,70.0,90.2,免费评估
19,班戈大学Bangor University,122,4.42,3.13,55.0,89.6,免费评估
20,罗汉普顿大学Roehampton University,94,4.33,2.72,75.0,89.2,免费评估
21,雷丁大学University of Reading,138,3.5,3.04,,88.9,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,123,4.17,2.81,70.0,88.8,免费评估
23,西英格兰大学University of the West of England,115,4.43,2.43,65.0,87.3,免费评估
24,伍尔弗汉普顿大学University of Wolverhampton,93,4.04,2.46,70.0,86.1,免费评估
25,威斯敏斯特大学University of Westminster,104,4.02,3.11,50.0,86.1,免费评估
26,布莱顿大学University of Brighton,110,3.71,2.9,,86.1,免费评估
27,赫特福德大学University of Hertfordshire,121,3.83,,70.0,85.2,免费评估
28,约克圣约翰大学York St John University,102,4.21,2.14,60.0,84.3,免费评估
29,阿尔斯特大学University of Ulster,113,3.92,2.42,35.0,82.5,免费评估
