Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,100.0,93.2,97.2,78.9,95.5,免费评估
2,Massachusetts Institute of Technology (MIT),United States,93.5,90.4,93.2,96.7,93.0,免费评估
3,Harvard University,United States,89.2,91.9,96.2,100.0,92.7,免费评估
4,剑桥大学University of Cambridge,United Kingdom,92.5,89.7,94.4,93.9,92.4,免费评估
5,牛津大学University of Oxford,United Kingdom,90.5,92.4,94.0,93.9,92.2,免费评估
6,"University of California, Berkeley (UCB)",United States,90.2,92.0,95.9,89.8,92.0,免费评估
7,Stanford University,United States,89.7,91.3,93.1,94.5,91.4,免费评估
8,California Institute of Technology (Caltech),United States,88.6,90.3,100.0,83.3,91.3,免费评估
9,The Australian National University,Australia,87.8,90.5,91.5,87.7,89.4,免费评估
10,Columbia University,United States,81.9,94.2,97.4,79.2,88.6,免费评估
11,University of Washington,United States,84.4,94.4,97.9,64.6,88.3,免费评估
12,University of British Columbia,Canada,87.2,89.9,89.2,84.9,88.1,免费评估
12,Yale University,United States,80.7,95.4,92.4,89.0,88.1,免费评估
14,The University of Tokyo,Japan,86.7,86.0,92.9,86.1,88.0,免费评估
15,布里斯托大学University of Bristol,United Kingdom,85.8,93.4,91.3,72.0,87.7,免费评估
16,Princeton University,United States,77.9,96.1,95.4,85.7,87.6,免费评估
17,"University of California, Los Angeles (UCLA)",United States,84.3,91.0,91.6,81.2,87.5,免费评估
17,爱丁堡大学The University of Edinburgh,United Kingdom,85.6,90.8,92.1,75.2,87.5,免费评估
17,Utrecht University,Netherlands,86.8,93.9,92.7,60.9,87.5,免费评估
20,帝国理工学院Imperial College London,United Kingdom,84.9,87.6,90.9,87.0,87.3,免费评估
20,利兹大学University of Leeds,United Kingdom,85.1,91.2,90.4,78.5,87.3,免费评估
22,University of Toronto,Canada,80.9,91.2,92.5,88.5,87.1,免费评估
23,"University of California, San Diego (UCSD)",United States,80.7,93.4,93.9,69.8,86.1,免费评估
24,University of Texas at Austin,United States,83.3,88.4,92.1,72.8,85.7,免费评估
25,University of Colorado Boulder,United States,75.8,92.9,99.8,70.8,85.6,免费评估
26,McGill University,Canada,80.2,89.8,88.4,85.7,85.2,免费评估
27,Peking University,China,75.1,88.3,92.1,88.1,84.0,免费评估
27,伦敦大学学院University College London,United Kingdom,78.0,88.1,91.8,78.4,84.0,免费评估
29,The University of Melbourne,Australia,77.6,88.1,86.3,92.5,83.9,免费评估
29,The University of Arizona,United States,78.4,90.9,93.6,64.0,83.9,免费评估
31,Pennsylvania State University,United States,74.9,90.3,93.6,77.8,83.7,免费评估
32,杜伦大学Durham University,United Kingdom,78.7,91.3,89.9,68.6,83.6,免费评估
33,The University of New South Wales (UNSW Sydney),Australia,72.6,89.2,91.0,93.4,83.4,免费评估
33,University of Oslo,Norway,76.1,91.5,90.5,74.1,83.4,免费评估
35,Curtin University,Australia,72.5,88.0,90.5,92.5,82.9,免费评估
36,"University of California, Davis",United States,77.4,89.2,87.8,76.1,82.8,免费评估
37,Oregon State University,United States,77.3,91.8,89.4,64.0,82.6,免费评估
37,The University of Western Australia,Australia,74.0,87.4,89.9,86.4,82.6,免费评估
37,University of Bergen,Norway,77.0,92.0,88.2,67.7,82.6,免费评估
40,The University of Queensland,Australia,78.9,83.2,83.7,91.1,82.4,免费评估
41,The University of Hong Kong,Hong Kong,72.5,92.0,87.8,80.2,82.0,免费评估
42,University of Tasmania,Australia,74.9,88.8,88.5,73.1,81.6,免费评估
43,University of Michigan,United States,75.0,87.7,90.2,70.7,81.5,免费评估
44,Delft University of Technology,Netherlands,80.6,80.9,86.7,72.2,81.4,免费评估
44,University of Wisconsin-Madison,United States,71.5,92.1,92.7,65.8,81.4,免费评估
46,University of Alberta,Canada,74.3,85.2,87.1,83.9,81.2,免费评估
46,南安普顿大学University of Southampton,United Kingdom,76.7,85.8,87.3,72.8,81.2,免费评估
48,Colorado School of Mines,United States,85.1,78.8,77.3,79.4,81.0,免费评估
49,"University of California, Santa Barbara (UCSB)",United States,72.5,94.3,91.2,55.1,80.9,免费评估
49,University of Copenhagen,Denmark,72.0,89.3,89.6,73.3,80.9,免费评估
