Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,87,1.9,531.0,78.0,100.0,免费评估
2,剑桥大学University of Cambridge,87,2.8,,64.0,94.4,免费评估
3,兰卡斯特大学Lancaster University,83,2.7,429.0,70.0,93.5,免费评估
4,伦敦大学学院University College London,84,2.8,467.0,59.0,92.7,免费评估
5,伦敦大学玛丽女王学院Queen Mary University of London,85,3.9,387.0,55.0,92.3,免费评估
6,朴茨茅斯大学University of Portsmouth,84,2.4,,63.0,90.1,免费评估
7,爱丁堡大学The University of Edinburgh,71,3.7,453.0,66.0,89.6,免费评估
8,约克大学The University of York,81,3.2,403.0,57.0,88.9,免费评估
9,埃塞克斯大学University of Essex,76,3.4,330.0,69.0,87.4,免费评估
10,谢菲尔德大学The University of Sheffield,75,3.1,429.0,59.0,87.2,免费评估
11,纽卡斯尔大学Newcastle University,79,2.2,410.0,60.0,86.1,免费评估
12,卡迪夫大学Cardiff University,78,4.0,382.0,44.0,85.1,免费评估
13,利兹大学University of Leeds,77,1.9,396.0,64.0,84.7,免费评估
14,阿尔斯特大学University of Ulster,83,2.2,284.0,59.0,82.9,免费评估
15,萨塞克斯大学University of Sussex,81,1.0,,64.0,82.5,免费评估
16,赫特福德大学University of Hertfordshire,80,2.1,263.0,57.0,79.6,免费评估
17,伦敦大学亚非学院SOAS University of London,75,1.8,384.0,,79.5,免费评估
18,曼彻斯特大学The University of Manchester,73,2.4,379.0,49.0,78.8,免费评估
19,伦敦国王学院King's College London,77,,403.0,55.0,76.1,免费评估
20,班戈大学Bangor University,83,1.5,286.0,34.0,73.2,免费评估
21,西英格兰大学University of the West of England,71,2.1,280.0,50.0,73.0,免费评估
22,约克圣约翰大学York St John University,80,,316.0,48.0,72.4,免费评估
23,索尔福德大学University of Salford,67,1.5,290.0,46.0,67.9,免费评估
24,布莱顿大学University of Brighton,73,0.4,287.0,43.0,66.6,免费评估
25,威斯敏斯特大学University of Westminster,72,0.7,240.0,,64.8,免费评估
