Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,华威大学The University of Warwick,100.0,91.1,93.9,81.5,11.1,6,167,8.0,,免费评估
2,剑桥大学University of Cambridge,98.6,96.1,95.7,78.6,13.6,10,195,5.0,,免费评估
3,牛津大学University of Oxford,93.5,93.1,94.0,62.8,11.7,10,210,,,免费评估
4,伦敦大学学院University College London,93.4,84.8,92.1,67.6,12.5,6,183,6.0,75.0,免费评估
5,圣安德鲁斯大学University of St Andrews,90.7,97.0,97.3,86.3,13.6,3,188,2.0,,免费评估
6,伦敦大学亚非学院SOAS University of London,82.8,94.0,96.0,75.2,9.9,7,161,2.0,,免费评估
7,格拉斯哥大学University of Glasgow,80.6,94.0,96.3,75.6,14.2,4,167,7.0,,免费评估
8,东英吉利大学University of East Anglia,76.6,94.9,97.3,77.9,17.2,3,161,8.0,,免费评估
9,伯明翰大学University of Birmingham,75.7,89.9,95.0,77.0,14.2,7,151,6.0,,免费评估
10,考陶尔德艺术学院Courtauld Institute of Art,74.4,93.1,98.0,74.6,18.3,8,171,4.0,65.0,免费评估
11,普利茅斯大学University of Plymouth,73.5,90.9,94.3,82.7,19.1,4,114,10.0,,免费评估
12,埃克塞特大学University of Exeter,69.6,91.2,94.0,80.9,19.0,2,184,5.0,,免费评估
13,利兹大学University of Leeds,69.3,91.9,94.1,81.0,17.0,6,169,6.0,65.0,免费评估
14,伦敦大学金史密斯学院Goldsmiths University of London,67.9,83.2,92.3,76.6,13.2,5,159,7.0,,免费评估
15,约克大学The University of York,67.8,85.0,91.4,81.7,13.3,6,148,2.0,63.0,免费评估
16,诺丁汉大学University of Nottingham,67.7,93.9,94.0,75.8,16.3,4,152,6.0,69.0,免费评估
17,萨塞克斯大学University of Sussex,67.1,90.9,91.3,70.7,14.4,5,144,7.0,,免费评估
18,埃塞克斯大学University of Essex,65.2,89.1,93.3,80.3,15.3,4,114,,,免费评估
19,爱丁堡大学The University of Edinburgh,59.8,80.0,89.7,62.9,15.6,9,162,6.0,65.0,免费评估
20,曼彻斯特大学The University of Manchester,57.5,89.1,93.3,75.1,15.4,5,155,3.0,,免费评估
21,肯特大学University of Kent,55.2,91.0,92.1,79.4,20.6,3,135,7.0,,免费评估
22,牛津布鲁克斯大学Oxford Brookes University,49.7,91.9,91.0,77.4,15.1,5,142,1.0,,免费评估
23,布里斯托大学University of Bristol,49.5,82.1,92.0,62.9,19.8,4,175,7.0,,免费评估
24,布莱顿大学University of Brighton,36.1,71.6,77.0,63.7,13.1,3,102,,,免费评估
