Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,雷丁大学University of Reading,100.0,93.0,85.0,58.0,11.2,7.0,354.0,7.0,72.0,免费评估
2,诺丁汉大学University of Nottingham,96.1,86.0,88.0,63.0,14.0,6.0,372.0,7.0,65.0,免费评估
3,利兹大学University of Leeds,92.2,84.0,91.0,46.0,13.7,5.0,404.0,6.0,,免费评估
4,Scottish Agricultural College,91.6,,,,4.1,10.0,263.0,4.0,26.0,免费评估
5,纽卡斯尔大学Newcastle University,89.1,86.0,81.0,69.0,13.4,4.0,324.0,5.0,74.0,免费评估
6,谢菲尔德哈莱姆大学Sheffield Hallam University,86.5,96.0,93.0,65.0,20.4,3.0,299.0,9.0,70.0,免费评估
7,哥比亚大学University of Cumbria,84.0,67.0,82.0,62.0,,6.0,279.0,10.0,,免费评估
8,阿尔斯特大学University of Ulster,83.9,97.0,85.0,75.0,19.4,3.0,290.0,8.0,,免费评估
9,Harper Adams UC,78.1,95.0,92.0,71.0,25.1,3.0,311.0,3.0,79.0,免费评估
10,中央兰开夏大学University of Central Lancashire,77.7,76.0,88.0,87.0,17.4,,,3.0,50.0,免费评估
11,亚伯大学Aberystwyth University,74.5,95.0,94.0,72.0,19.7,8.0,252.0,2.0,40.0,免费评估
12,林肯大学University of Lincoln,72.6,74.0,79.0,57.0,12.0,4.0,321.0,7.0,39.0,免费评估
13,普利茅斯大学University of Plymouth,64.7,96.0,96.0,62.0,20.7,3.0,311.0,5.0,33.0,免费评估
14,瑞特尔学院Writtle College,50.1,55.0,84.0,61.0,,6.0,239.0,4.0,44.0,免费评估
15,诺丁汉特伦特大学Nottingham Trent University,47.6,69.0,80.0,63.0,13.5,3.0,269.0,3.0,35.0,免费评估
16,皇家农学院Royal Agricultural University,39.1,80.0,70.0,60.0,27.8,3.0,287.0,3.0,48.0,免费评估
17,曼彻斯特城市大学Manchester Metropolitan University,37.3,58.0,71.0,50.0,19.9,2.0,284.0,,,免费评估
