Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,49.0%,195.0,84.4%,100.0,免费评估
2,亚伯大学Aberystwyth University,85.9%,82.5%,21.6%,,93.6%,97.9,免费评估
3,圣安德鲁斯大学University of St Andrews,87.4%,83.6%,42.1%,188.0,75.4%,97.3,免费评估
4,牛津大学University of Oxford,,,39.7%,210.0,77.8%,96.4,免费评估
5,约克大学The University of York,83.8%,77.7%,53.2%,148.0,77.9%,94.6,免费评估
6,伯明翰大学University of Birmingham,84.0%,79.2%,43.7%,151.0,79.4%,94.1,免费评估
7,曼彻斯特大学The University of Manchester,,,54.0%,154.0,67.4%,93.9,免费评估
8,考陶尔德艺术学院Courtauld Institute of Art,78.1%,72.3%,66.0%,171.0,67.2%,93.8,免费评估
9,华威大学The University of Warwick,79.2%,74.7%,53.0%,167.0,71.4%,93.1,免费评估
10,伦敦大学亚非学院SOAS University of London,,,40.9%,158.0,69.2%,92.3,免费评估
11,伦敦大学学院University College London,78.6%,69.6%,44.7%,186.0,68.8%,92.2,免费评估
12,东英吉利大学University of East Anglia,84.1%,78.0%,36.9%,161.0,68.4%,91.9,免费评估
13,利兹大学University of Leeds,82.8%,79.6%,30.0%,166.0,71.1%,91.7,免费评估
14,埃克塞特大学University of Exeter,79.7%,75.7%,35.1%,180.0,67.7%,91.4,免费评估
15,萨塞克斯大学University of Sussex,84.8%,78.5%,25.2%,144.0,79.2%,91.3,免费评估
16,阿伯丁大学University of Aberdeen,81.9%,80.2%,36.1%,,65.5%,90.5,免费评估
17,牛津布鲁克斯大学Oxford Brookes University,81.7%,78.4%,35.0%,142.0,72.5%,90.4,免费评估
18,肯特大学University of Kent,83.1%,76.8%,44.3%,135.0,65.1%,90.1,免费评估
19,格拉斯哥大学University of Glasgow,80.9%,74.8%,37.2%,172.0,59.3%,89.9,免费评估
19,曼彻斯特城市大学Manchester Metropolitan University,84.8%,81.6%,9.7%,162.0,,89.9,免费评估
21,诺丁汉大学University of Nottingham,81.3%,77.2%,30.9%,152.0,68.8%,89.7,免费评估
22,莱斯特大学University of Leicester,80.3%,76.6%,42.0%,125.0,73.0%*,89.6,免费评估
23,普利茅斯大学University of Plymouth,94.0%,88.0%,14.7%,114.0,63.3%,88.9,免费评估
24,利物浦约翰摩尔斯大学Liverpool John Moores University,91.5%,88.0%,7.2%,,50.0%*,88.4,免费评估
25,布里斯托大学University of Bristol,,,28.3%,175.0,59.0%,87.9,免费评估
26,埃塞克斯大学University of Essex,81.5%,77.9%,46.9%,114.0,,87.6,免费评估
27,伦敦大学金史密斯学院Goldsmiths University of London,79.4%,71.0%,25.9%,164.0,54.3%,86.2,免费评估
28,爱丁堡大学The University of Edinburgh,72.0%,67.5%,27.9%,162.0,68.0%,86.0,免费评估
29,布莱顿大学University of Brighton,80.4%,72.7%,13.1%,102.0,40.0%,78.2,免费评估
