Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,634.0,4.24,3.36,91.0,100.0,免费评估
2,牛津大学University of Oxford,619.0,4.15,3.55,88.0,99.2,免费评估
3,圣安德鲁斯大学University of St Andrews,583.0,4.25,3.16,89.0,97.7,免费评估
4,帝国理工学院Imperial College London,569.0,4.03,3.34,87.0,96.9,免费评估
5,杜伦大学Durham University,565.0,4.23,3.06,86.0,96.4,免费评估
6,华威大学The University of Warwick,547.0,4.13,3.35,82.0,95.6,免费评估
7,巴斯大学University of Bath,508.0,4.22,3.12,88.0,95.2,免费评估
8,伦敦大学学院University College London,510.0,4.08,3.08,87.0,94.7,免费评估
9,布里斯托大学University of Bristol,504.0,4.01,3.29,82.0,94.2,免费评估
10,诺丁汉大学University of Nottingham,470.0,4.16,3.19,83.0,93.6,免费评估
11,兰卡斯特大学Lancaster University,413.0,4.26,3.29,86.0,93.5,免费评估
12,爱丁堡大学The University of Edinburgh,508.0,4.06,3.14,79.0,93.1,免费评估
13,利兹大学University of Leeds,448.0,4.09,3.21,85.0,93.1,免费评估
14,埃克塞特大学University of Exeter,475.0,4.13,3.01,82.0,92.9,免费评估
15,萨里大学University of Surrey,446.0,4.31,2.89,82.0,92.5,免费评估
16,伦敦政治经济学院The London School of Economics and Political Science,545.0,3.69,2.95,82.0,92.2,免费评估
17,赫瑞瓦特大学Heriot Watt University,424.0,4.3,3.14,79.0,92.1,免费评估
18,伯明翰大学University of Birmingham,457.0,4.12,2.87,82.0,92.0,免费评估
19,曼彻斯特大学The University of Manchester,483.0,4.08,3.27,75.0,91.9,免费评估
20,邓迪大学University of Dundee,345.0,4.35,3.21,83.0,91.9,免费评估
21,拉夫堡大学Loughborough University,395.0,4.27,2.86,85.0,91.9,免费评估
22,南安普顿大学University of Southampton,422.0,4.1,3.1,81.0,91.8,免费评估
23,萨塞克斯大学University of Sussex,352.0,4.1,2.8,93.0,91.7,免费评估
24,纽卡斯尔大学Newcastle University,406.0,4.26,3.16,82.0,91.7,免费评估
25,King's College London,443.0,3.89,2.94,81.0,90.8,免费评估
26,约克大学The University of York,421.0,4.2,2.97,78.0,90.4,免费评估
27,格拉斯哥大学University of Glasgow,391.0,4.13,3.08,77.0,90.4,免费评估
28,英国女王大学Queen's University Belfast,427.0,3.94,2.7,82.0,90.3,免费评估
29,Cardiff,413.0,3.94,3.08,77.0,89.6,免费评估
30,莱斯特大学University of Leicester,380.0,4.19,2.69,79.0,89.6,免费评估
31,谢菲尔德大学The University of Sheffield,401.0,4.13,3.09,74.0,89.5,免费评估
32,东英吉利大学University of East Anglia,374.0,4.24,2.92,73.0,89.1,免费评估
33,埃塞克斯大学University of Essex,328.0,4.18,2.89,80.0,89.0,免费评估
34,阿伯丁大学University of Aberdeen,441.0,4.08,2.9,68.0,88.7,免费评估
35,思克莱德大学University of Strathclyde,439.0,4.0,2.86,69.0,88.6,免费评估
36,斯旺西大学Swansea University,319.0,4.11,2.49,87.0,88.5,免费评估
37,伦敦大学皇家霍洛威学院Royal Holloway University of London,378.0,4.15,3.14,68.0,87.9,免费评估
38,雷丁大学University of Reading,349.0,4.06,3.0,73.0,87.9,免费评估
39,利物浦大学The University of Liverpool,366.0,3.85,2.93,75.0,87.5,免费评估
40,基尔大学Keele University,338.0,4.38,2.79,73.0,87.5,免费评估
41,西英格兰大学University of the West of England,330.0,4.27,2.85,78.0,87.4,免费评估
42,斯特林大学University of Stirling,350.0,4.23,2.58,77.0,87.3,免费评估
43,利物浦霍普大学Liverpool Hope University,264.0,4.39,2.1,87.0,87.2,免费评估
44,考文垂大学Coventry University,317.0,4.41,2.88,75.0,87.1,免费评估
