Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,圣安德鲁斯大学University of St Andrews,100.0,95.8,96.4,84.8,11.3,4,189,8,,免费评估
2,剑桥大学University of Cambridge,96.4,,,,10.3,10,208,7,74.0,免费评估
3,杜伦大学Durham University,94.2,97.0,96.7,80.8,15.2,4,198,8,82.0,免费评估
4,牛津大学University of Oxford,89.4,,,,11.0,10,209,6,78.0,免费评估
5,罗汉普顿大学Roehampton University,87.1,92.8,96.0,90.0,11.3,4,112,10,,免费评估
6,埃克塞特大学University of Exeter,80.1,88.0,91.6,82.4,13.6,3,173,7,81.0,免费评估
7,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.9,86.8,94.9,84.0,15.0,4,137,8,82.0,免费评估
8,伦敦大学学院University College London,76.8,76.9,82.9,77.9,6.6,5,176,8,73.0,免费评估
9,格拉斯哥大学University of Glasgow,72.2,96.3,96.4,76.8,14.3,4,152,5,,免费评估
10,伯明翰大学University of Birmingham,62.0,87.0,92.3,73.5,12.8,6,156,4,69.0,免费评估
11,利物浦大学The University of Liverpool,58.8,87.7,93.3,79.7,15.4,6,137,7,,免费评估
12,斯旺西大学Swansea University,58.0,91.1,90.0,77.9,14.3,5,122,3,76.0,免费评估
13,华威大学The University of Warwick,55.5,73.9,85.6,66.5,12.5,4,162,8,66.0,免费评估
14,利兹大学University of Leeds,53.5,90.7,95.0,82.9,18.0,5,150,3,,免费评估
15,纽卡斯尔大学Newcastle University,53.3,87.0,91.6,69.7,14.7,5,146,4,76.0,免费评估
16,诺丁汉大学University of Nottingham,50.6,87.1,90.1,75.7,20.2,4,139,4,81.0,免费评估
17,布里斯托大学University of Bristol,50.1,79.8,89.2,67.9,17.9,4,173,8,57.0,免费评估
18,爱丁堡大学The University of Edinburgh,49.9,87.0,90.5,72.3,13.6,8,171,3,,免费评估
19,曼彻斯特大学The University of Manchester,47.5,,,,14.3,6,152,2,62.0,免费评估
20,圣大卫三一学院University of Wales Trinity Saint David,45.0,90.8,97.6,83.3,11.9,3,89,4,61.0,免费评估
21,伦敦国王学院King's College London,44.4,75.0,87.0,66.2,12.0,7,160,3,68.0,免费评估
22,雷丁大学University of Reading,39.1,86.5,92.9,66.5,13.8,4,123,3,71.0,免费评估
23,卡迪夫大学Cardiff University,34.6,89.0,95.3,78.2,24.6,5,136,6,53.0,免费评估
24,肯特大学University of Kent,31.4,82.4,84.1,72.6,20.0,4,121,1,73.0,免费评估
