Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.6,58.3,651.0,86.1,100.0,免费评估
2,帝国理工学院Imperial College London,83.1,31.7,548.0,85.0,88.2,免费评估
3,牛津大学University of Oxford,73.9,43.3,610.0,72.2,86.1,免费评估
3,斯旺西大学Swansea University,87.9,30.0,337.0,100.0,86.1,免费评估
5,拉夫堡大学Loughborough University,82.9,36.7,363.0,96.2,85.4,免费评估
6,谢菲尔德大学The University of Sheffield,82.9,31.7,400.0,86.4,83.3,免费评估
7,伯明翰大学University of Birmingham,81.0,35.0,405.0,83.0,82.6,免费评估
8,埃克塞特大学University of Exeter,84.9,15.0,384.0,88.9,79.8,免费评估
8,曼彻斯特大学The University of Manchester,79.7,40.0,429.0,64.0,79.8,免费评估
10,伦敦大学玛丽女王学院Queen Mary University of London,87.6,28.3,359.0,66.7,78.7,免费评估
11,德蒙福特大学De Montfort University,90.8,13.3,323.0,70.7,76.0,免费评估
12,伯明翰城市大学Birmingham City University,88.2,,445.0,57.7,72.5,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,75.5,10.0,,83.3,71.6,免费评估
14,哈德斯菲尔德大学University of Huddersfield,68.6,,353.0,50.7,58.0,免费评估
15,新白金汉大学Buckinghamshire New University,82.3,,246.0,33.9,57.1,免费评估
16,波尔顿大学University of Bolton,66.6,15.0,237.0,0.0,56.8,免费评估
17,伦敦都市大学London Metropolitan University,61.0,0.0,325.0,55.0,54.2,免费评估
