Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,布里斯托大学University of Bristol,100.0,92.0,92.0,81.8,12.7,8,417,8,-,免费评估
2,拉夫堡大学Loughborough University,91.0,100.0,98.3,83.0,13.7,5,365,6,-,免费评估
3,莱斯特大学University of Leicester,88.3,92.1,91.3,73.7,15.8,10,380,7,59,免费评估
4,约克大学The University of York,86.8,88.0,83.3,69.9,11.8,9,363,8,67,免费评估
5,利兹大学University of Leeds,83.9,93.0,94.2,75.1,18.0,5,413,9,-,免费评估
6,爱丁堡大学The University of Edinburgh,81.5,93.9,87.5,52.0,14.9,9,457,9,-,免费评估
7,肯特大学University of Kent,78.1,94.9,84.9,65.3,8.7,6,356,8,-,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,77.0,84.8,86.2,81.4,11.4,7,415,5,-,免费评估
9,卡迪夫大学Cardiff University,75.6,83.8,87.7,55.1,9.8,9,358,-,-,免费评估
10,巴斯大学University of Bath,73.3,88.0,89.0,66.7,14.1,7,406,-,-,免费评估
11,谢菲尔德大学The University of Sheffield,72.0,86.1,86.5,61.1,10.2,5,367,7,-,免费评估
12,基尔大学Keele University,65.9,92.9,92.5,69.4,15.2,3,369,8,44,免费评估
13,伯明翰大学University of Birmingham,64.3,82.0,79.9,66.1,26.4,9,378,6,62,免费评估
14,英国女王大学Queen's University Belfast,58.7,81.2,84.6,61.6,13.0,5,367,-,-,免费评估
15,斯旺西大学Swansea University,57.0,76.0,84.0,67.6,14.9,4,334,2,59,免费评估
16,诺丁汉大学University of Nottingham,50.2,72.3,89.8,67.1,28.0,5,351,3,-,免费评估
17,班戈大学Bangor University,50.0,80.7,81.8,67.2,21.4,3,297,7,-,免费评估
18,阿斯顿大学Aston University,49.6,77.0,87.0,65.7,20.1,3,334,5,-,免费评估
19,索尔福德大学University of Salford,46.0,90.0,96.0,75.0,21.9,4,-,2,-,免费评估
20,贝德福德大学University of Bedfordshire,45.2,88.0,85.8,80.5,17.6,4,212,1,48,免费评估
21,剑桥安鲁大学Anglia Ruskin University,43.8,74.0,84.8,76.8,24.2,8,177,3,-,免费评估
22,谢菲尔德哈莱姆大学Sheffield Hallam University,43.3,74.0,75.8,70.9,23.2,3,394,5,45,免费评估
23,林肯大学University of Lincoln,41.4,95.0,87.5,75.8,37.6,2,289,-,-,免费评估
24,伦敦都市大学London Metropolitan University,36.0,80.0,86.0,65.3,24.3,2,247,-,-,免费评估
25,伯明翰城市大学Birmingham City University,35.1,74.2,77.3,70.0,34.9,3,295,6,49,免费评估
26,阿尔斯特大学University of Ulster,31.4,98.0,71.5,71.3,31.9,3,287,3,-,免费评估
