Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,圣安德鲁斯大学University of St Andrews,89.2%,84.9%,60.4%,199,73.0%,100.0,免费评估
2,杜伦大学Durham University,84.1%,75.8%,57.9%,210,82.0%,99.9,免费评估
3,约克大学The University of York,85.9%,81.3%,61.5%,174,83.3%,99.3,免费评估
4,牛津大学University of Oxford,,,50.7%,204,76.6%,98.4,免费评估
5,埃克塞特大学University of Exeter,86.8%,83.1%,46.2%,180,82.1%,97.9,免费评估
6,剑桥大学University of Cambridge,,,50.0%,206,82.6%,97.5,免费评估
7,阿伯丁大学University of Aberdeen,92.3%,90.2%,46.3%,179,66.5%,96.7,免费评估
8,兰卡斯特大学Lancaster University,86.0%,84.4%,47.0%,160,81.0%,96.3,免费评估
9,伯明翰大学University of Birmingham,86.8%,83.3%,37.0%,166,81.3%,95.5,免费评估
10,纽卡斯尔大学Newcastle University,83.3%,80.1%,54.3%,160,76.9%,95.2,免费评估
11,诺丁汉大学University of Nottingham,78.3%,76.0%,56.6%,167,78.9%,94.6,免费评估
12,格拉斯哥大学University of Glasgow,78.4%,75.0%,52.0%,182,73.5%,93.8,免费评估
13,华威大学The University of Warwick,76.2%,71.6%,59.8%,181,73.3%,93.7,免费评估
14,曼彻斯特大学The University of Manchester,,,49.1%,165,76.3%,93.3,免费评估
14,谢菲尔德大学The University of Sheffield,,,42.2%,154,79.2%,93.3,免费评估
16,萨里大学University of Surrey,87.9%,77.5%,39.1%,160,72.7%,93.2,免费评估
16,伦敦大学学院University College London,74.9%,68.4%,61.7%,190,70.1%,93.2,免费评估
18,拉夫堡大学Loughborough University,83.0%,82.8%,32.4%,145,81.4%,92.4,免费评估
19,萨塞克斯大学University of Sussex,81.0%,78.2%,45.6%,151,75.6%,92.3,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.4%,79.0%,49.9%,148,70.7%,92.3,免费评估
21,伦敦国王学院King's College London,79.8%,72.5%,47.6%,170,72.4%,92.2,免费评估
22,亚伯大学Aberystwyth University,91.6%,88.0%,31.2%,115,75.9%,91.9,免费评估
23,斯特林大学University of Stirling,87.0%,77.6%,29.8%,160,69.7%,91.1,免费评估
23,邓迪大学University of Dundee,87.0%,86.0%,32.8%,164,61.8%,91.1,免费评估
25,利兹大学University of Leeds,79.9%,75.6%,38.6%,164,72.6%,91.0,免费评估
26,肯特大学University of Kent,80.5%,76.4%,47.3%,131,76.1%,90.9,免费评估
26,布里斯托大学University of Bristol,73.6%,66.7%,30.0%,191,81.4%,90.9,免费评估
28,斯旺西大学Swansea University,81.6%,79.5%,43.6%,132,74.6%,90.8,免费评估
28,南安普顿大学University of Southampton,83.5%,79.6%,38.4%,149,70.1%,90.8,免费评估
30,诺丁汉特伦特大学Nottingham Trent University,86.9%,83.1%,30.0%,135,71.8%,90.5,免费评估
31,思克莱德大学University of Strathclyde,81.5%,79.0%,39.4%,197,54.7%,90.4,免费评估
32,蒂赛德大学Teesside University,93.8%,90.5%,15.6%,103,77.9%,90.3,免费评估
33,利物浦大学The University of Liverpool,,,47.8%,140,68.8%,90.1,免费评估
34,龙比亚大学Napier University,91.2%,85.5%,37.9%,167,47.4%,89.9,免费评估
35,普利茅斯大学University of Plymouth,91.1%,83.6%,30.5%,120,67.1%,89.7,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,77.1%,71.3%,64.0%,137,65.1%,89.7,免费评估
37,哈德斯菲尔德大学University of Huddersfield,90.0%,83.0%,29.9%,123,67.0%,89.4,免费评估
38,英国女王大学Queen's University Belfast,81.3%,76.1%,53.1%,148,58.6%,89.3,免费评估
39,西英格兰大学University of the West of England,89.0%,87.5%,35.4%,113,63.9%,89.0,免费评估
39,德蒙福特大学De Montfort University,85.6%,82.9%,24.1%,110,78.3%,89.0,免费评估
41,牛津布鲁克斯大学Oxford Brookes University,84.3%,82.8%,27.8%,128,71.2%,88.8,免费评估
42,莱斯特大学University of Leicester,79.1%,74.9%,45.4%,127,70.9%,88.7,免费评估
43,考文垂大学Coventry University,86.2%,83.8%,18.1%,118,76.8%,88.6,免费评估
44,利物浦大学The University of Liverpool,78.8%,79.4%,26.9%,105,86.5%,88.5,免费评估
45,卡迪夫大学Cardiff University,80.4%,74.0%,35.1%,149,67.1%,88.3,免费评估
45,伯明翰城市大学Birmingham City University,91.8%,89.0%,30.9%,114,59.0%,88.3,免费评估
47,诺桑比亚大学Northumbria University,88.1%,83.2%,27.2%,135,59.6%,87.8,免费评估
47,波尔顿大学University of Bolton,90.3%,90.0%,14.4%,87*,76.7%,87.8,免费评估
49,University of Lincoln,87.9%,80.8%,16.2%,126,69.5%,87.5,免费评估
49,艾芝西尔大学Edge Hill University,87.3%,81.2%,12.1%,122,73.9%,87.5,免费评估
49,班戈大学Bangor University,81.8%,79.3%,46.3%,123,60.1%,87.5,免费评估
49,贝德福德大学University of Bedfordshire,83.5%,84.6%,45.8%,85,67.9%,87.5,免费评估
53,爱丁堡大学The University of Edinburgh,69.5%,70.7%,43.6%,171,65.5%,87.3,免费评估
54,斯塔福德郡大学Staffordshire University,85.6%,83.4%,,103,87.0%,87.2,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,85.5%,80.0%,29.0%,123,62.5%,86.8,免费评估
56,利物浦约翰摩尔斯大学Liverpool John Moores University,86.8%,80.9%,17.9%,129,65.1%,86.7,免费评估
56,东英吉利大学University of East Anglia,75.4%,74.1%,36.2%,160,61.3%,86.7,免费评估
58,纽曼大学Newman University,89.8%,88.9%,9.6%,101,70.2%,86.5,免费评估
59,阿尔斯特大学University of Ulster,91.5%,88.9%,35.1%,115,47.2%,86.4,免费评估
60,索尔福德大学University of Salford,89.6%,82.8%,7.8%,118,67.9%,86.2,免费评估
61,雷丁大学University of Reading,80.7%,69.8%,36.3%,132,63.3%,86.1,免费评估
61,基尔大学Keele University,79.5%,75.3%,29.8%,129,66.8%,86.1,免费评估
63,埃塞克斯大学University of Essex,75.3%,73.7%,37.7%,116,72.1%,86.0,免费评估
64,格林威治大学The University of Greenwich,92.5%,87.1%,14.4%,115,57.6%,85.9,免费评估
65,朴茨茅斯大学University of Portsmouth,81.8%,79.1%,17.1%,105,75.6%,85.7,免费评估
66,桑德兰大学University of Sunderland,83.6%,80.5%,15.3%,98,75.6%,85.6,免费评估
67,布鲁内尔大学Brunel University,81.6%,76.5%,30.9%,123,61.1%,85.3,免费评估
67,"伦敦大学伯克贝克学院Birkbeck, University Of London",87.6%,79.6%,36.7%,85,60.6%,85.3,免费评估
67,赫特福德大学University of Hertfordshire,83.2%,79.8%,7.8%,120,72.6%,85.3,免费评估
