Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,585.0,4.1,2.75,90.0,100.0,免费评估
2,剑桥大学University of Cambridge,,4.39,2.9,,97.0,免费评估
3,圣安德鲁斯大学University of St Andrews,509.0,4.15,2.65,80.0,95.7,免费评估
4,牛津大学University of Oxford,555.0,4.28,2.55,70.0,95.0,免费评估
5,"伦敦大学伯克贝克学院Birkbeck, University Of London",,4.16,2.75,,93.7,免费评估
6,纽卡斯尔大学Newcastle University,435.0,4.25,2.6,80.0,93.6,免费评估
7,南安普顿大学University of Southampton,446.0,4.2,2.65,75.0,93.1,免费评估
8,利兹大学University of Leeds,429.0,4.08,2.65,75.0,92.1,免费评估
9,爱丁堡大学The University of Edinburgh,468.0,3.57,2.5,80.0,91.6,免费评估
10,曼彻斯特大学The University of Manchester,433.0,3.78,3.0,65.0,91.1,免费评估
11,格拉斯哥大学University of Glasgow,509.0,3.89,1.95,80.0,91.1,免费评估
12,赫瑞瓦特大学Heriot Watt University,446.0,4.16,2.1,80.0,91.0,免费评估
13,巴斯大学University of Bath,452.0,4.19,2.4,70.0,91.0,免费评估
14,埃克塞特大学University of Exeter,469.0,4.14,2.3,70.0,90.8,免费评估
15,莱斯特大学University of Leicester,402.0,4.28,2.35,75.0,90.6,免费评估
16,肯特大学University of Kent,381.0,4.1,2.05,90.0,90.5,免费评估
17,诺丁汉大学University of Nottingham,413.0,3.99,3.0,60.0,90.4,免费评估
18,伯明翰大学University of Birmingham,417.0,3.89,2.5,75.0,90.3,免费评估
19,萨里大学University of Surrey,,4.16,2.1,80.0,90.3,免费评估
20,谢菲尔德大学The University of Sheffield,397.0,4.14,2.55,70.0,90.0,免费评估
21,英国女王大学Queen's University Belfast,399.0,4.28,2.6,65.0,89.9,免费评估
22,思克莱德大学University of Strathclyde,479.0,4.01,1.95,75.0,89.7,免费评估
23,伦敦大学学院University College London,469.0,3.7,2.4,70.0,89.7,免费评估
24,布里斯托大学University of Bristol,461.0,3.87,2.1,75.0,89.4,免费评估
25,兰卡斯特大学Lancaster University,410.0,3.94,2.2,75.0,88.7,免费评估
26,斯旺西大学Swansea University,341.0,4.05,2.4,75.0,88.2,免费评估
27,伦敦大学玛丽女王学院Queen Mary University of London,366.0,4.07,2.7,60.0,87.8,免费评估
28,伦敦国王学院King's College London,452.0,3.8,2.77,50.0,87.7,免费评估
29,斯特林大学University of Stirling,388.0,4.01,2.05,75.0,87.6,免费评估
30,萨塞克斯大学University of Sussex,397.0,4.2,2.7,50.0,87.3,免费评估
31,卡迪夫大学Cardiff University,411.0,3.93,2.4,60.0,87.0,免费评估
32,亚伯大学Aberystwyth University,340.0,4.07,2.3,70.0,86.8,免费评估
33,利物浦大学The University of Liverpool,387.0,4.12,2.5,55.0,86.6,免费评估
34,阿伯丁大学University of Aberdeen,398.0,4.03,2.45,50.0,85.4,免费评估
35,索尔福德大学University of Salford,,3.91,2.1,65.0,85.3,免费评估
36,伦敦大学皇家霍洛威学院Royal Holloway University of London,365.0,3.9,2.3,60.0,85.0,免费评估
37,诺桑比亚大学Northumbria University,334.0,4.26,1.85,70.0,85.0,免费评估
38,约克大学The University of York,408.0,4.07,,,84.4,免费评估
39,朴茨茅斯大学University of Portsmouth,292.0,3.87,2.4,65.0,84.3,免费评估
40,阿斯顿大学Aston University,336.0,4.34,1.85,,84.0,免费评估
41,东英吉利大学University of East Anglia,392.0,4.25,,60.0,83.9,免费评估
42,考文垂大学Coventry University,271.0,4.2,,75.0,83.1,免费评估
43,赫尔大学The University of Hull,309.0,4.11,,65.0,82.0,免费评估
44,曼彻斯特城市大学Manchester Metropolitan University,341.0,4.06,1.8,55.0,81.4,免费评估
45,罗汉普顿大学Roehampton University,306.0,4.16,2.05,50.0,81.1,免费评估
46,谢菲尔德哈莱姆大学Sheffield Hallam University,299.0,4.12,,60.0,80.8,免费评估
47,威斯敏斯特大学University of Westminster,305.0,4.03,,60.0,80.7,免费评估
48,诺丁汉特伦特大学Nottingham Trent University,289.0,3.85,,60.0,79.5,免费评估
49,利兹都会大学Leeds Metropolitan University,264.0,3.97,,55.0,78.4,免费评估
50,伦敦都市大学London Metropolitan University,,3.72,,50.0,77.9,免费评估
51,切斯特大学University of Chester,286.0,3.67,,,77.8,免费评估
52,阿尔斯特大学University of Ulster,288.0,3.79,1.7,35.0,74.6,免费评估
