Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
21,温切斯特大学University of Winchester,86.8%,82.8%,,105,77.5%,83.1,免费评估
22,朴茨茅斯大学University of Portsmouth,76.9%,78.0%,8.1%,101,83.2%,82.9,免费评估
22,格林威治大学The University of Greenwich,81.6%,78.9%,3.3%,146,59.6%,82.9,免费评估
24,法尔茅斯大学Falmouth University,93.2%,88.1%,,113,63.0%,82.8,免费评估
25,斯塔福德郡大学Staffordshire University,86.3%,88.2%,19.1%,105,56.8%,82.6,免费评估
25,伯恩茅斯大学Bournemouth University,80.3%,77.5%,9.0%,121,67.9%,82.6,免费评估
27,玛格丽特女王大学Queen Margaret University,81.3%,82.5%,,129,67.1%,82.4,免费评估
27,奇切斯特大学University of Chichester,87.8%,85.8%,,117,65.5%,82.4,免费评估
29,伍尔弗汉普顿大学University of Wolverhampton,92.1%,89.9%,5.6%,119,53.2%,82.2,免费评估
30,Solent University,80.4%,81.7%,0.6%,122,69.1%,81.8,免费评估
30,罗伯特高登大学The Robert Gordon University,82.4%,79.4%,2.6%,141,56.6%,81.8,免费评估
30,波尔顿大学University of Bolton,85.5%,85.8%,,126,61.0%,81.8,免费评估
30,爱丁堡大学The University of Edinburgh,49.4%,46.9%,26.1%,176,65.6%,81.8,免费评估
34,谢菲尔德哈莱姆大学Sheffield Hallam University,82.5%,79.8%,8.5%,113,64.5%,81.5,免费评估
35,普利茅斯大学University of Plymouth,84.0%,79.8%,13.1%,120,52.9%,80.9,免费评估
36,坎特伯雷大学Canterbury Christ Church University,82.3%,81.8%,19.0%,106,53.4%,80.4,免费评估
37,切斯特大学University of Chester,86.1%,80.9%,6.6%,116,54.4%,80.1,免费评估
38,赫特福德大学University of Hertfordshire,77.7%,78.8%,0.9%,117,65.6%,79.7,免费评估
39,威斯敏斯特大学University of Westminster,67.5%,71.5%,10.7%,141,58.1%,79.6,免费评估
39,亚伯大学Aberystwyth University,75.2%,78.8%,14.5%,123,53.3%,79.6,免费评估
39,索尔福德大学University of Salford,75.0%,73.7%,5.9%,123,63.2%,79.6,免费评估
42,龙比亚大学Napier University,78.7%,75.8%,2.3%,140,51.8%,79.4,免费评估
42,德比大学University of Derby,79.0%,77.6%,0.9%,134,55.2%,79.4,免费评估
44,布莱顿大学University of Brighton,80.7%,80.9%,10.9%,115,51.8%,79.1,免费评估
45,西苏格兰大学University of the West of Scotland,75.7%,73.4%,9.1%,120,57.7%,78.8,免费评估
46,利物浦大学The University of Liverpool,76.9%,77.5%,10.9%,110,57.7%,78.7,免费评估
47,泰晤士河谷大学Thames Valley University,81.6%,82.6%,,120,53.5%,78.4,免费评估
48,东伦敦大学University of East London,84.2%,85.0%,0.8%,103,57.9%,78.3,免费评估
48,卡迪夫都市大学Cardiff Metropolitan University,75.6%,76.0%,7.7%,119,56.5%,78.3,免费评估
50,南威尔士大学The University of South Wales,80.0%,73.7%,10.8%,112,52.4%,77.9,免费评估
51,"特威克南圣玛丽大学St Mary's, Twickenham",86.8%,75.0%,4.8%,131,32.3%,76.1,免费评估
52,University of Wales Trinity St David,80.3%,79.0%,,105,48.8%,74.8,免费评估
53,新白金汉大学Buckinghamshire New University,79.0%,76.0%,0.9%,109,47.3%,74.6,免费评估
54,北安普顿大学The University of Northampton,75.5%,66.7%,,112,53.0%,74.3,免费评估
55,米德塞斯大学Middlesex University,71.0%,70.2%,10.5%,135,32.7%,73.8,免费评估
56,伦敦都市大学London Metropolitan University,69.3%,66.5%,,98,51.9%,71.0,免费评估
57,贝德福德大学University of Bedfordshire,69.7%,68.8%,6.7%,72,47.0%,68.6,免费评估
58,剑桥安鲁大学Anglia Ruskin University,66.1%,71.9%,3.4%,106,30.0%,67.5,免费评估
59,哥比亚大学University of Cumbria,64.1%,60.8%,3.2%,,45.7%,67.4,免费评估
