Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,213.0,4.32,3.41,92.0,100.0,免费评估
2,曼彻斯特大学The University of Manchester,210.0,4.26,3.25,78.0,96.8,免费评估
3,剑桥大学University of Cambridge,203.0,3.79,3.06,92.0,96.6,免费评估
4,牛津大学University of Oxford,196.0,4.19,3.43,80.0,96.3,免费评估
5,伯明翰大学University of Birmingham,190.0,4.13,3.26,86.0,96.0,免费评估
6,爱丁堡大学The University of Edinburgh,213.0,4.09,3.09,74.0,95.2,免费评估
7,格拉斯哥大学University of Glasgow,208.0,4.09,2.98,74.0,94.8,免费评估
8,布里斯托大学University of Bristol,197.0,4.38,3.09,70.0,94.5,免费评估
9,萨里大学University of Surrey,181.0,4.42,2.84,80.0,93.8,免费评估
10,诺丁汉大学University of Nottingham,171.0,4.32,3.29,76.0,93.6,免费评估
11,利兹大学University of Leeds,185.0,4.14,3.25,76.0,93.6,免费评估
12,南安普顿大学University of Southampton,168.0,4.15,3.55,76.0,93.4,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,190.0,3.94,3.26,68.0,92.6,免费评估
14,约克大学The University of York,167.0,4.32,3.04,76.0,92.4,免费评估
15,阿伯丁大学University of Aberdeen,189.0,4.09,2.67,72.0,92.3,免费评估
16,卡迪夫大学Cardiff University,172.0,4.26,3.28,70.0,92.1,免费评估
17,皇家音乐学院Royal College of Music,135.0,4.18,2.75,94.0,91.4,免费评估
18,纽卡斯尔大学Newcastle University,170.0,3.91,3.06,74.0,91.0,免费评估
19,市政厅音乐及戏剧学院Guildhall School of Music and Drama,153.0,4.17,2.44,92.0,90.9,免费评估
20,伦敦国王学院King's College London,173.0,3.79,3.1,72.0,90.7,免费评估
21,伦敦城市大学City University London,163.0,4.46,3.19,64.0,90.5,免费评估
22,苏格兰皇家音乐学院Royal Conservatoire of Scotland,159.0,3.74,2.85,90.0,90.3,免费评估
23,谢菲尔德大学The University of Sheffield,146.0,4.13,3.3,70.0,90.2,免费评估
24,萨塞克斯大学University of Sussex,154.0,3.79,2.93,80.0,90.0,免费评估
25,利物浦霍普大学Liverpool Hope University,119.0,4.47,2.5,86.0,90.0,免费评估
26,英国女王大学Queen's University Belfast,158.0,4.33,2.83,64.0,89.6,免费评估
27,伦敦大学亚非学院SOAS University of London,127.0,4.3,3.36,,89.5,免费评估
