Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,爱丁堡大学The University of Edinburgh,95.1%,89.1%,53.4%,189.0,100.0%,100.0,免费评估
2,格拉斯哥大学University of Glasgow,90.9%,91.2%,42.3%,201.0,96.2%,98.2,免费评估
3,曼彻斯特大学The University of Manchester,86.2%,80.4%,57.1%,147.0,97.7%,93.2,免费评估
4,萨里大学University of Surrey,83.2%,83.3%,37.5%,160.0,98.3%,92.6,免费评估
4,伯明翰大学University of Birmingham,87.3%,86.2%,37.0%,150.0,99.3%,92.6,免费评估
6,利物浦大学The University of Liverpool,89.0%,88.3%,35.3%,143.0,100.0%,92.4,免费评估
7,玛格丽特女王大学Queen Margaret University,98.1%,97.1%,1.5%,159.0,98.2%,92.0,免费评估
8,卡迪夫大学Cardiff University,80.2%,73.6%,36.8%,163.0,99.0%,91.9,免费评估
9,南安普顿大学University of Southampton,68.9%,67.7%,65.7%,151.0,99.2%,91.6,免费评估
10,阿尔斯特大学University of Ulster,88.4%,89.0%,27.7%,138.0,99.7%,90.9,免费评估
11,约克大学The University of York,82.1%,79.5%,40.2%,150.0,96.3%,90.6,免费评估
11,基尔大学Keele University,89.4%,87.9%,20.9%,139.0,100.0%,90.6,免费评估
13,利兹大学University of Leeds,77.9%,72.8%,31.7%,153.0,99.8%,90.3,免费评估
14,哈德斯菲尔德大学University of Huddersfield,88.2%,83.2%,13.2%,148.0,99.3%,90.0,免费评估
15,曼彻斯特城市大学Manchester Metropolitan University,89.2%,87.3%,12.0%,143.0,99.6%,89.9,免费评估
16,西苏格兰大学University of the West of Scotland,88.8%,84.3%,29.0%,134.0,97.8%,89.7,免费评估
17,南威尔士大学The University of South Wales,90.8%,86.5%,2.2%,150.0,99.1%,89.6,免费评估
17,班戈大学Bangor University,78.1%,70.1%,34.7%,147.0,99.3%,89.6,免费评估
19,朴茨茅斯大学University of Portsmouth,86.3%,83.6%,24.3%,133.0,100.0%,89.5,免费评估
20,英国女王大学Queen's University Belfast,80.6%,78.4%,34.7%,136.0,98.8%,89.3,免费评估
20,考文垂大学Coventry University,89.9%,86.8%,4.5%,144.0,99.4%,89.3,免费评估
22,斯旺西大学Swansea University,82.9%,83.2%,14.5%,148.0,98.3%,89.0,免费评估
22,诺桑比亚大学Northumbria University,83.3%,76.7%,14.0%,149.0,99.6%,89.0,免费评估
24,赫尔大学The University of Hull,85.9%,78.4%,16.7%,146.0,97.8%,88.9,免费评估
25,诺丁汉大学University of Nottingham,74.4%,64.6%,31.4%,152.0,99.2%,88.8,免费评估
26,东英吉利大学University of East Anglia,73.3%,72.2%,24.9%,154.0,99.0%,88.6,免费评估
