Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Montpellier,France,97.8,74.7,87.4,100.0,,290.0,免费评估
2,牛津大学University of Oxford,UnitedKingdom,97.4,79.7,88.6,85.9,,280.7,免费评估
3,"加州大学戴维斯分校University of California,Davis",UnitedStates,100.0,73.3,64.6,92.6,,278.8,免费评估
4,"加州大学伯克利分校University of California,Berkeley",UnitedStates,90.4,87.7,71.3,78.7,,271.0,免费评估
5,University of Wageningen,Netherlands,93.8,84.0,87.6,72.4,,267.7,免费评估
6,埃克塞特大学University of Exeter,UnitedKingdom,79.6,80.1,82.1,91.3,,267.5,免费评估
7,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,80.5,84.4,70.6,83.1,,262.2,免费评估
8,Swedish University of Agricultural Sciences,Sweden,90.7,81.0,84.9,67.3,,255.9,免费评估
9,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,64.6,97.0,67.6,78.7,,253.8,免费评估
10,帝国理工学院Imperial College London,UnitedKingdom,73.6,85.6,88.8,74.0,,251.0,免费评估
11,佛罗里达大学University of Florida,UnitedStates,92.4,70.3,69.6,72.4,,249.0,免费评估
12,詹姆斯·库克大学James Cook University,Australia,89.6,80.6,76.4,61.7,,247.1,免费评估
13,英属哥伦比亚大学University of British Columbia,Canada,90.2,77.2,81.7,61.7,,245.5,免费评估
14,剑桥大学University of Cambridge,UnitedKingdom,84.1,76.5,85.4,63.6,,241.3,免费评估
15,University of Zurich,Switzerland,71.4,78.4,91.5,72.4,,240.4,免费评估
16,昆士兰大学The University of Queensland,Australia,96.0,77.2,76.9,51.2,,239.8,免费评估
17,University of Helsinki,Finland,86.3,73.7,82.7,61.7,,238.3,免费评估
18,多伦多大学University of Toronto,Canada,75.0,70.8,75.5,77.2,,238.1,免费评估
19,谢菲尔德大学The University of Sheffield,UnitedKingdom,68.0,75.2,87.9,77.2,,237.9,免费评估
20,University of Goettingen,Germany,70.2,85.0,83.0,65.5,,237.3,免费评估
21,康奈尔大学Cornell University,UnitedStates,85.2,74.2,66.8,63.6,,236.4,免费评估
22,Swiss Federal Institute of Technology Zurich,Switzerland,74.2,84.8,86.8,59.8,,236.1,免费评估
23,Universite Paul-Valery Montpellier 3,France,68.1,73.7,85.1,77.2,,236.0,免费评估
24,Montpellier SupAgro,France,70.9,73.3,84.4,74.0,,235.1,免费评估
25,"加利福尼亚大学圣塔芭芭拉分校University of California, Santa Barbara",UnitedStates,64.1,84.8,69.0,70.7,,233.4,免费评估
26,斯坦福大学Stanford University,UnitedStates,69.2,88.1,74.6,59.8,,231.9,免费评估
27,科罗拉多州立大学Colorado State University (CSU),UnitedStates,81.3,74.7,61.1,61.7,,230.0,免费评估
28,爱丁堡大学The University of Edinburgh,UnitedKingdom,67.3,78.8,82.4,67.3,,229.8,免费评估
29,西澳大学The University of Western Australia,Australia,82.6,74.9,77.3,55.6,,228.6,免费评估
29,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,81.0,76.8,65.0,57.7,,228.6,免费评估
31,Ecole Pratique des Hautes Etudes,France,65.3,73.7,85.5,72.4,,228.5,免费评估
32,哈佛大学Harvard University,UnitedStates,67.7,82.1,77.4,61.7,,227.0,免费评估
33,亚利桑那大学The University of Arizona,UnitedStates,71.6,72.3,67.4,69.0,,226.4,免费评估
34,Stockholm University,Sweden,66.2,83.4,84.4,59.8,,226.2,免费评估
35,俄勒冈州立大学Oregon State University,UnitedStates,85.9,74.2,62.1,53.5,,226.0,免费评估
36,澳大利亚国立大学The Australian National University,Australia,79.1,75.9,71.4,53.5,,222.7,免费评估
37,杜克大学Duke University,UnitedStates,70.3,82.3,74.0,53.5,,220.8,免费评估
38,耶鲁大学Yale University,UnitedStates,66.3,80.1,71.8,59.8,,220.5,免费评估
39,University of Western Sydney,Australia,46.6,100.0,90.0,55.6,,220.2,免费评估
40,University of Bern,Switzerland,61.7,84.8,89.0,55.6,,220.0,免费评估
41,University of Copenhagen,Denmark,82.1,81.6,91.2,37.8,,219.8,免费评估
42,密歇根州立大学Michigan State University,UnitedStates,73.0,77.2,63.3,55.6,,218.6,免费评估
43,Aarhus University,Denmark,83.1,76.3,89.5,40.8,,218.1,免费评估
44,University of Montana - Missoula,UnitedStates,68.2,72.8,64.4,63.6,,217.5,免费评估
45,Lund University,Sweden,70.5,80.6,86.3,48.8,,217.2,免费评估
46,利兹大学University of Leeds,UnitedKingdom,58.7,90.0,85.9,51.2,,217.1,免费评估
47,墨尔本大学The University of Melbourne,Australia,82.5,74.5,67.3,46.3,,216.7,免费评估
48,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,81.0,76.5,61.9,46.3,,216.2,免费评估
49,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,60.2,77.7,74.0,61.7,,214.4,免费评估
50,普林斯顿大学Princeton University,UnitedStates,57.5,84.0,82.2,55.6,,213.6,免费评估
