Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,谢菲尔德大学The University of Sheffield,341.0,4.09,2.85,75.0,100.0,免费评估
2,拉夫堡大学Loughborough University,357.0,4.04,2.5,75.0,97.9,免费评估
3,罗伯特高登大学The Robert Gordon University,323.0,4.1,2.75,,94.1,免费评估
4,诺桑比亚大学Northumbria University,335.0,4.38,1.8,75.0,87.8,免费评估
5,布莱顿大学University of Brighton,,4.21,2.2,,83.0,免费评估
6,布鲁内尔大学Brunel University,300.0,3.77,2.55,,77.2,免费评估
7,利兹都会大学Leeds Metropolitan University,267.0,4.2,2.45,,73.5,免费评估
8,曼彻斯特城市大学Manchester Metropolitan University,320.0,3.97,1.85,35.0,69.6,免费评估
9,谢菲尔德哈莱姆大学Sheffield Hallam University,282.0,4.14,1.9,,66.2,免费评估
10,亚伯大学Aberystwyth University,277.0,3.89,2.45,10.0,61.3,免费评估
11,德蒙福特大学De Montfort University,269.0,4.11,,,54.3,免费评估
12,伦敦南岸大学London South Bank University,,3.79,1.5,,51.6,免费评估
