Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
40,索尔福德大学University of Salford,76%,2.4/9,261,54.00%,75.4,免费评估
42,罗伯特高登大学The Robert Gordon University,81%,0.7/9,245,62.00%,74.8,免费评估
43,林肯大学University of Lincoln,84%,,255,55.00%,73.5,免费评估
44,蒂赛德大学Teesside University,80%,1.5/9,241,50.00%,73.0,免费评估
45,伯明翰城市大学Birmingham City University,80%,1.6/9,228,49.00%,72.6,免费评估
46,贝德福德大学University of Bedfordshire,80%,2.3/9,182,50.00%,72.2,免费评估
47,牛津布鲁克斯大学Oxford Brookes University,80%,,324,47.00%,71.8,免费评估
47,伦敦大学皇家霍洛威学院Royal Holloway University of London,66%,,295,79.00%,71.8,免费评估
49,斯塔福德郡大学Staffordshire University,76%,1.4/9,222,56.00%,71.6,免费评估
50,切斯特大学University of Chester,74%,0.9/9,249,61.00%,71.4,免费评估
51,诺丁汉特伦特大学Nottingham Trent University,76%,,246,64.00%,70.7,免费评估
52,伦敦城市大学City University London,65%,2.6/9,284,53.00%,70.6,免费评估
53,东伦敦大学University of East London,78%,2.2/9,171,49.00%,70.4,免费评估
54,Central Lancs,78%,,235,58.00%,70.1,免费评估
55,伍斯特大学University of Worcester,76%,,229,64.00%,70.0,免费评估
56,布拉德福德大学University of Bradford,77%,2.6/9,213,38.00%,69.8,免费评估
56,曼彻斯特城市大学Manchester Metropolitan University,76%,1.8/9,244,43.00%,69.8,免费评估
58,英国圣玛丽大学学院St Mary's University College,85%,,204,48.00%,69.6,免费评估
59,布莱顿大学University of Brighton,69%,1.7/9,290,46.00%,69.3,免费评估
60,普利茅斯大学University of Plymouth,72%,1.8/9,265,46.00%,69.2,免费评估
61,巴斯斯巴大学Bath Spa University,81%,,244,45.00%,68.5,免费评估
62,哈德斯菲尔德大学University of Huddersfield,78%,1.0/9,207,,67.6,免费评估
63,班戈大学Bangor University,74%,,263,48.00%,66.4,免费评估
63,Soton Solent,83%,,242,34.00%,66.4,免费评估
65,考文垂大学Coventry University,76%,,267,43.00%,65.9,免费评估
65,格拉摩根大学University of Glamorgan,70%,,233,60.00%,65.9,免费评估
67,Canterbury CC,76%,,212,51.00%,65.7,免费评估
67,北安普顿大学The University of Northampton,78%,,252,41.00%,65.7,免费评估
67,西英格兰大学University of the West of England,76%,0.9/9,264,32.00%,65.7,免费评估
70,金斯顿大学Kingston University,71%,1.3/9,218,46.00%,65.3,免费评估
70,谢菲尔德哈莱姆大学Sheffield Hallam University,74%,,245,48.00%,65.3,免费评估
72,格林威治大学The University of Greenwich,73%,,222,49.00%,64.2,免费评估
73,德比大学University of Derby,79%,,242,32.00%,63.8,免费评估
74,威斯敏斯特大学University of Westminster,75%,,226,41.00%,63.5,免费评估
75,格罗斯特大学University of Gloucestershire,78%,,254,30.00%,62.9,免费评估
76,阿尔斯特大学University of Ulster,75%,,243,35.00%,62.4,免费评估
77,新白金汉大学Buckinghamshire New University,73%,,216,43.00%,61.9,免费评估
78,罗汉普顿大学Roehampton University,67%,1.7/9,218,37.00%,61.8,免费评估
79,阿伯泰邓迪大学University of Abertay Dundee,,,225,43.00%,61.6,免费评估
79,剑桥安鲁大学Anglia Ruskin University,70%,,246,42.00%,61.6,免费评估
79,米德塞斯大学Middlesex University,73%,,176,48.00%,61.6,免费评估
82,伦敦南岸大学London South Bank University,70%,,194,49.00%,61.3,免费评估
83,Leeds Met,72%,,243,36.00%,61.2,免费评估
84,桑德兰大学University of Sunderland,72%,,199,40.00%,60.0,免费评估
85,利物浦约翰摩尔斯大学Liverpool John Moores University,73%,,207,34.00%,59.5,免费评估
86,哥比亚大学University of Cumbria,71%,,228,32.00%,58.5,免费评估
87,"Cardiff, UWIC",50%,,241,23.00%,44.9,免费评估
