Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,皇家艺术学院Royal College of Art,United Kingdom,100.0,84.1,,,98.4,免费评估
2,Massachusetts Institute of Technology (MIT),United States,91.5,97.5,,,92.1,免费评估
3,Parsons School of Design at The New School,United States,95.0,64.4,,,91.9,免费评估
4,Rhode Island School of Design (RISD),United States,94.6,56.0,,,90.7,免费评估
5,Pratt Institute,United States,90.9,62.5,,,88.1,免费评估
6,伦敦艺术大学University of the Arts London,United Kingdom,88.7,56.9,,,85.5,免费评估
7,Politecnico di Milano,Italy,85.8,80.5,,,85.3,免费评估
7,School of the Art Institute of Chicago (SAIC),United States,91.0,34.4,,,85.3,免费评估
9,California Institute of the Arts,United States,85.3,64.2,,,83.2,免费评估
10,Stanford University,United States,81.8,94.6,,,83.1,免费评估
11,牛津大学University of Oxford,United Kingdom,79.8,100.0,,,81.8,免费评估
12,Yale University,United States,80.6,90.2,,,81.6,免费评估
13,Aalto University,Finland,83.7,60.5,,,81.4,免费评估
14,Carnegie Mellon University,United States,81.4,78.1,,,81.1,免费评估
15,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,81.0,78.9,,,80.8,免费评估
16,Art Center College of Design,United States,83.4,52.9,,,80.4,免费评估
17,RMIT University,Australia,80.1,73.9,,,79.5,免费评估
18,"University of California, Los Angeles (UCLA)",United States,78.3,87.9,,,79.3,免费评估
19,The Glasgow School of Art,United Kingdom,83.7,34.3,,,78.8,免费评估
20,Columbia University,United States,77.4,84.0,,,78.1,免费评估
21,School of Visual Arts (SVA),United States,78.5,72.4,,,77.9,免费评估
22,California College of the Arts,United States,80.1,57.5,,,77.8,免费评估
23,New York University (NYU),United States,76.8,82.5,,,77.4,免费评估
24,Universidad Nacional Autónoma de México (UNAM),Mexico,74.9,89.9,,,76.4,免费评估
25,Tsinghua University,China,74.1,88.3,,,75.5,免费评估
26,Tongji University,China,76.4,66.0,,,75.4,免费评估
27,The Hong Kong Polytechnic University,Hong Kong,75.6,70.0,,,75.0,免费评估
28,The University of Melbourne,Australia,73.8,83.5,,,74.8,免费评估
29,Seoul National University,South Korea,73.1,87.8,,,74.6,免费评估
29,University of Technology Sydney,Australia,74.4,75.9,,,74.6,免费评估
31,Design Academy Eindhoven,Netherlands,78.8,33.8,,,74.3,免费评估
31,Universidad de Buenos Aires (UBA),Argentina,73.2,84.1,,,74.3,免费评估
33,The University of New South Wales (UNSW Australia),Australia,73.8,77.7,,,74.2,免费评估
34,Monash University,Australia,72.0,82.5,,,73.1,免费评估
35,National University of Singapore (NUS),Singapore,71.2,84.4,,,72.5,免费评估
36,拉夫堡大学Loughborough University,United Kingdom,73.2,62.4,,,72.1,免费评估
37,Peking University,China,69.9,90.9,,,72.0,免费评估
38,Pontificia Universidad Católica de Chile (UC),Chile,71.2,77.8,,,71.9,免费评估
39,Universidad de Palermo (UP),Argentina,72.5,64.3,,,71.7,免费评估
40,"Nanyang Technological University, Singapore (NTU)",Singapore,70.9,77.8,,,71.6,免费评估
41,Queensland University of Technology (QUT),Australia,71.2,70.7,,,71.2,免费评估
42,Cornell University,United States,70.4,77.4,,,71.1,免费评估
42,The University of Sydney,Australia,70.1,79.7,,,71.1,免费评估
42,Universidade de S?o Paulo,Brazil,69.1,88.6,,,71.1,免费评估
45,Princeton University,United States,69.3,78.1,,,70.2,免费评估
46,Instituto Tecnológico y de Estudios Superiores de Monterrey,Mexico,68.7,83.0,,,70.1,免费评估
47,"Konstfack University College of Arts, Crafts and Design",Sweden,72.2,48.2,,,69.8,免费评估
48,The Australian National University,Australia,68.0,80.7,,,69.3,免费评估
49,瑞文斯博学院Ravensbourne College,United Kingdom,70.9,51.5,,,69.0,免费评估
49,Savannah College of Art and Design,United States,71.0,51.0,,,69.0,免费评估
