Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,埃克塞特大学University of Exeter,90.4%,95.6%,50.8%,427,74.7%,100.0,免费评估
2,拉夫堡大学Loughborough University,85.3%,91.5%,52.1%,418,80.1%,99.4,免费评估
3,伯明翰大学University of Birmingham,83.4%,89.5%,63.7%,383,81.5%,99.0,免费评估
4,杜伦大学Durham University,94.2%,93.9%,28.7%,430,73.3%,97.7,免费评估
5,格拉斯哥大学University of Glasgow,76.4%,87.8%,42.3%,470,75.0%,96.8,免费评估
6,巴斯大学University of Bath,79.3%,86.7%,54.0%,409,76.0%,96.5,免费评估
7,利兹大学University of Leeds,92.0%,96.2%,50.5%,400,61.0%,96.4,免费评估
8,爱丁堡大学The University of Edinburgh,83.0%,87.7%,26.1%,412,86.6%,96.2,免费评估
9,朴茨茅斯大学University of Portsmouth,92.4%,96.2%,8.1%,372,73.5%,92.6,免费评估
10,利物浦约翰摩尔斯大学Liverpool John Moores University,82.4%,86.3%,45.3%,372,59.6%,91.0,免费评估
11,斯旺西大学Swansea University,73.3%,83.7%,38.8%,348,76.6%,90.5,免费评估
12,东英吉利大学University of East Anglia,84.1%,85.8%,27.2%,398,60.9%,90.3,免费评估
12,布鲁内尔大学Brunel University,77.6%,83.5%,46.4%,371,62.3%,90.3,免费评估
14,罗伯特高登大学The Robert Gordon University,93.7%,91.3%,4.9%,358,66.7%,89.8,免费评估
15,斯特林大学University of Stirling,80.7%,89.7%,33.6%,372,60.3%,89.7,免费评估
16,哈德斯菲尔德大学University of Huddersfield,84.8%,83.1%,,342,84.8%,89.5,免费评估
17,班戈大学Bangor University,83.1%,90.3%,30.6%,336,64.9%,89.4,免费评估
18,肯特大学University of Kent,77.8%,80.5%,21.0%,365,74.7%,89.1,免费评估
19,阿尔斯特大学University of Ulster,83.8%,87.9%,31.0%,362,58.3%,89.0,免费评估
20,阿伯丁大学University of Aberdeen,79.2%,85.9%,34.7%,403*,51.3%,88.4,免费评估
21,Coventry University,89.2%,88.8%,4.5%,322,70.3%,87.8,免费评估
22,布莱顿大学University of Brighton,81.9%,85.4%,10.9%,357,67.9%,87.5,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,84.8%,93.3%,3.0%,378,59.5%,87.2,免费评估
