Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Erasmus University Rotterdam,Netherlands,100.0,61.7,49.9,95.7,,281.5,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,87.2,69.2,52.1,89.3,,259.8,免费评估
3,Aarhus University,Denmark,75.7,78.2,50.8,100.0,,257.8,免费评估
4,卡迪夫大学Cardiff University,UnitedKingdom,77.3,72.0,61.0,94.8,,252.9,免费评估
5,The University of Georgia,UnitedStates,69.0,77.3,62.4,93.9,,242.2,免费评估
6,Utrecht University,Netherlands,73.4,75.5,58.6,86.4,,240.1,免费评估
7,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,71.7,59.9,48.6,84.4,,226.8,免费评估
8,哈佛大学Harvard University,UnitedStates,69.7,68.5,56.2,73.6,,218.0,免费评估
9,牛津大学University of Oxford,UnitedKingdom,75.4,63.6,61.8,65.1,,216.2,免费评估
10,伯明翰大学University of Birmingham,UnitedKingdom,77.6,64.1,59.3,56.7,,211.2,免费评估
11,德克萨斯A&M大学Texas A & M University,UnitedStates,59.0,78.2,53.8,78.1,,211.1,免费评估
12,爱丁堡大学The University of Edinburgh,UnitedKingdom,68.6,65.4,53.0,67.6,,208.5,免费评估
13,俄亥俄州立大学Ohio State University,UnitedStates,57.7,73.5,43.7,79.2,,206.9,免费评估
14,澳大利亚国立大学The Australian National University,Australia,79.5,46.5,45.8,58.2,,205.3,免费评估
15,亚利桑那州立大学Arizona State University,UnitedStates,63.0,73.0,52.9,68.9,,205.2,免费评估
16,香港城市大学City University of Hong Kong,China-HongKong,64.5,60.2,76.5,67.6,,202.2,免费评估
17,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,54.2,76.1,40.2,78.1,,201.5,免费评估
18,University of Oslo,Norway,63.0,56.0,73.9,70.1,,200.0,免费评估
19,曼彻斯特大学The University of Manchester,UnitedKingdom,71.7,55.2,60.0,58.2,,199.4,免费评估
20,Leiden University,Netherlands,57.7,69.2,59.1,70.1,,197.2,免费评估
21,伦敦大学学院University College London,UnitedKingdom,61.8,64.4,58.8,63.8,,194.6,免费评估
22,University of Amsterdam,Netherlands,61.8,68.1,56.4,61.1,,193.5,免费评估
23,墨尔本大学The University of Melbourne,Australia,69.7,51.3,66.9,55.2,,192.1,免费评估
24,VU University Amsterdam,Netherlands,67.5,61.3,78.5,48.7,,188.5,免费评估
25,佛罗里达州立大学Florida State University,UnitedStates,53.8,69.1,54.1,67.6,,188.3,免费评估
26,伦敦国王学院King's College London,UnitedKingdom,51.9,73.3,64.2,66.4,,187.4,免费评估
27,KU Leuven,Belgium,63.4,52.4,63.9,58.2,,185.9,免费评估
28,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,60.6,58.0,44.9,61.1,,185.5,免费评估
29,多伦多大学University of Toronto,Canada,73.8,58.6,61.6,39.1,,185.2,免费评估
30,University of Gothenburg,Sweden,58.2,57.1,53.1,63.8,,184.9,免费评估
31,南加州大学University of Southern California,UnitedStates,59.4,49.4,42.4,65.1,,183.2,免费评估
32,雪城大学Syracuse University,UnitedStates,47.5,94.6,34.3,61.1,,183.0,免费评估
33,埃克塞特大学University of Exeter,UnitedKingdom,48.5,84.0,56.1,62.4,,182.8,免费评估
33,University of Copenhagen,Denmark,51.9,65.6,70.1,65.1,,182.8,免费评估
35,University of Antwerp,Belgium,56.4,59.7,61.8,59.7,,180.4,免费评估
36,National University of Singapore,Singapore,70.7,55.0,74.9,39.1,,180.1,免费评估
37,亚利桑那大学The University of Arizona,UnitedStates,43.2,100.0,65.3,55.2,,176.5,免费评估
38,University of Bern,Switzerland,44.3,91.1,65.7,56.7,,175.3,免费评估
39,谢菲尔德大学The University of Sheffield,UnitedKingdom,63.8,55.4,47.0,46.9,,175.0,免费评估
40,乔治梅森大学George Mason University,UnitedStates,58.2,61.3,57.3,50.4,,174.0,免费评估
41,University of Wageningen,Netherlands,62.6,59.2,74.4,41.2,,172.1,免费评估
42,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,50.0,67.5,46.0,58.2,,171.6,免费评估
43,University at Albany (State University of New York),UnitedStates,61.8,46.0,45.6,50.4,,170.7,免费评估
43,University of Konstanz,Germany,40.8,86.3,66.7,59.7,,170.7,免费评估
45,Georgia State University,UnitedStates,44.3,83.5,56.9,56.7,,170.6,免费评估
46,Swiss Federal Institute of Technology Zurich,Switzerland,40.2,80.1,74.6,62.4,,170.3,免费评估
47,Copenhagen Business School,Denmark,50.5,64.1,52.0,56.7,,169.7,免费评估
48,华威大学The University of Warwick,UnitedKingdom,44.8,78.7,56.2,56.7,,169.0,免费评估
49,Radboud University Nijmegen,Netherlands,53.8,60.1,55.8,52.1,,168.4,免费评估
50,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,55.6,63.9,47.2,46.9,,167.0,免费评估
