Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,华威大学The University of Warwick,100.0,92.0,99.0,73.0,10.6,9.0,421,8.0,,免费评估
2,南安普顿大学University of Southampton,98.3,83.0,88.0,69.0,8.0,10.0,375,8.0,,免费评估
3,谢菲尔德大学The University of Sheffield,86.1,94.0,89.0,74.0,17.1,5.0,373,8.0,63.0,免费评估
4,莱斯特大学University of Leicester,85.5,96.0,96.0,87.0,19.2,9.0,314,8.0,,免费评估
5,伯明翰城市大学Birmingham City University,83.5,95.0,88.0,70.0,13.2,10.0,316,7.0,48.0,免费评估
6,伯明翰大学University of Birmingham,76.7,75.0,79.0,57.0,21.1,10.0,386,8.0,,免费评估
7,纽卡斯尔大学Newcastle University,74.9,86.0,92.0,58.0,17.6,9.0,385,4.0,51.0,免费评估
8,伯恩茅斯大学Bournemouth University,73.7,78.0,82.0,60.0,20.1,10.0,350,6.0,59.0,免费评估
9,伦敦国王学院King's College London,72.8,73.0,85.0,66.0,27.5,9.0,408,,,免费评估
10,斯特林大学University of Stirling,72.1,,,,19.6,4.0,336,10.0,49.0,免费评估
11,萨塞克斯大学University of Sussex,71.9,76.0,87.0,60.0,18.0,5.0,355,7.0,64.0,免费评估
12,赫特福德大学University of Hertfordshire,70.0,86.0,91.0,65.0,14.3,5.0,238,8.0,,免费评估
13,卡迪夫大学Cardiff University,69.5,77.0,86.0,56.0,22.3,8.0,375,8.0,52.0,免费评估
14,兰卡斯特大学Lancaster University,69.2,81.0,80.0,72.0,12.3,4.0,346,4.0,57.0,免费评估
15,基尔大学Keele University,68.7,89.0,89.0,71.0,9.1,3.0,279,7.0,,免费评估
16,诺丁汉特伦特大学Nottingham Trent University,68.3,82.0,85.0,73.0,15.5,5.0,292,3.0,67.0,免费评估
17,西英格兰大学University of the West of England,68.2,89.0,92.0,73.0,16.7,6.0,280,8.0,36.0,免费评估
18,拉夫堡大学Loughborough University,68.1,75.0,81.0,75.0,17.0,4.0,404,4.0,,免费评估
19,东英吉利大学University of East Anglia,68.0,90.0,93.0,75.0,25.0,,362,5.0,42.0,免费评估
20,利兹大学University of Leeds,67.8,64.0,75.0,55.0,19.5,8.0,379,6.0,62.0,免费评估
21,赫尔大学The University of Hull,67.7,88.0,95.0,77.0,16.6,3.0,262,7.0,,免费评估
22,英国女王大学Queen's University Belfast,66.7,88.0,84.0,56.0,17.0,6.0,335,9.0,,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,66.6,73.0,85.0,60.0,14.5,7.0,344,5.0,46.0,免费评估
24,伦敦大学金史密斯学院Goldsmiths University of London,65.9,81.0,82.0,55.0,20.0,5.0,343,6.0,62.0,免费评估
25,亚伯大学Aberystwyth University,65.8,97.0,91.0,84.0,23.4,7.0,276,8.0,,免费评估
26,威斯敏斯特大学University of Westminster,65.7,66.0,71.0,56.0,14.0,7.0,323,9.0,47.0,免费评估
27,剑桥安鲁大学Anglia Ruskin University,63.7,64.0,80.0,61.0,11.4,10.0,229,2.0,,免费评估
28,"Arts UC, Bournemouth",63.5,79.0,84.0,69.0,23.3,5.0,317,6.0,57.0,免费评估
29,林肯大学University of Lincoln,63.3,77.0,80.0,64.0,19.1,3.0,291,9.0,59.0,免费评估
30,兰彼得大学University of Wales Lampeter,62.9,96.0,92.0,82.0,15.2,2.0,239,4.0,,免费评估
31,金斯顿大学Kingston University,61.6,80.0,81.0,60.0,17.7,6.0,254,8.0,52.0,免费评估
32,中央兰开夏大学University of Central Lancashire,60.4,87.0,83.0,69.0,24.8,6.0,305,5.0,56.0,免费评估
33,贝德福德大学University of Bedfordshire,59.8,77.0,77.0,70.0,14.2,6.0,208,9.0,30.0,免费评估
34,龙比亚大学Napier University,58.7,77.0,81.0,59.0,21.6,5.0,282,7.0,59.0,免费评估
35,伍斯特大学University of Worcester,58.6,70.0,79.0,56.0,,9.0,245,7.0,42.0,免费评估
36,伦敦艺术大学University of the Arts London,58.5,64.0,66.0,50.0,21.3,9.0,276,7.0,62.0,免费评估
37,罗伯特高登大学The Robert Gordon University,58.3,86.0,82.0,64.0,19.3,6.0,265,4.0,50.0,免费评估
38,德蒙福特大学De Montfort University,57.4,85.0,83.0,64.0,16.2,3.0,245,7.0,52.0,免费评估
39,伦敦城市大学City University London,55.7,67.0,65.0,48.0,18.1,8.0,325,4.0,,免费评估
40,巴斯斯巴大学Bath Spa University,55.6,80.0,91.0,77.0,33.8,3.0,265,8.0,47.0,免费评估
41,"St Mary's UC, Twickenham",55.5,86.0,86.0,68.0,13.7,4.0,235,2.0,48.0,免费评估
42,UC Falmouth,55.3,73.0,73.0,64.0,23.5,6.0,295,5.0,47.0,免费评估
42,格林威治大学The University of Greenwich,55.3,84.0,85.0,75.0,19.0,3.0,225,5.0,43.0,免费评估
44,斯塔福德郡大学Staffordshire University,54.3,79.0,78.0,57.0,22.3,3.0,251,5.0,64.0,免费评估
45,阿尔斯特大学University of Ulster,54.2,85.0,82.0,63.0,21.4,4.0,265,7.0,42.0,免费评估
46,Leeds Met,52.4,70.0,74.0,47.0,24.3,5.0,278,8.0,61.0,免费评估
47,朴茨茅斯大学University of Portsmouth,52.0,91.0,89.0,70.0,27.9,7.0,276,4.0,33.0,免费评估
48,索尔福德大学University of Salford,51.4,65.0,68.0,59.0,20.9,6.0,289,6.0,44.0,免费评估
49,Marjon St Mark and St John,50.1,87.0,85.0,71.0,24.0,2.0,242,7.0,42.0,免费评估
50,伦敦南岸大学London South Bank University,49.8,76.0,78.0,65.0,15.4,6.0,209,6.0,26.0,免费评估
51,曼彻斯特城市大学Manchester Metropolitan University,49.6,77.0,84.0,63.0,11.1,,228,6.0,27.0,免费评估
52,桑德兰大学University of Sunderland,49.3,71.0,76.0,65.0,17.9,3.0,229,7.0,39.0,免费评估
53,蒂赛德大学Teesside University,49.1,89.0,89.0,79.0,25.2,7.0,240,1.0,,免费评估
54,哈德斯菲尔德大学University of Huddersfield,48.2,64.0,74.0,66.0,21.9,4.0,269,5.0,46.0,免费评估
55,班戈大学Bangor University,48.0,71.0,74.0,67.0,23.5,4.0,271,5.0,,免费评估
56,诺桑比亚大学Northumbria University,47.8,69.0,75.0,62.0,30.4,5.0,292,4.0,51.0,免费评估
57,萨里大学University of Surrey,47.6,51.0,64.0,54.0,,4.0,343,3.0,,免费评估
57,Thames Valley,47.6,56.0,64.0,54.0,11.3,,213,7.0,47.0,免费评估
59,切斯特大学University of Chester,47.2,69.0,75.0,63.0,17.3,3.0,250,2.0,59.0,免费评估
59,北安普顿大学The University of Northampton,47.2,84.0,82.0,73.0,29.1,5.0,220,8.0,31.0,免费评估
61,考文垂大学Coventry University,46.4,55.0,70.0,52.0,21.2,4.0,264,8.0,45.0,免费评估
62,布拉德福德大学University of Bradford,46.2,82.0,68.0,57.0,33.8,5.0,226,10.0,,免费评估
