Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,89.1,87.7,100.0,100.0,96.5,免费评估
2,Stanford University,United States,84.0,92.1,96.3,95.9,93.7,免费评估
3,"University of California, Berkeley (UCB)",United States,82.8,91.1,93.3,90.4,90.5,免费评估
4,"Nanyang Technological University, Singapore (NTU)",Singapore,97.0,90.8,84.7,94.1,90.3,免费评估
5,National University of Singapore (NUS),Singapore,90.5,92.0,85.1,95.7,90.1,免费评估
6,剑桥大学University of Cambridge,United Kingdom,75.5,87.9,90.0,96.6,89.5,免费评估
7,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,84.0,89.4,90.8,87.7,88.6,免费评估
7,牛津大学University of Oxford,United Kingdom,76.3,95.9,85.2,95.6,88.6,免费评估
9,帝国理工学院Imperial College London,United Kingdom,86.0,89.8,88.4,88.7,88.3,免费评估
10,EPFL,Switzerland,84.7,89.3,91.2,85.5,88.2,免费评估
11,Harvard University,United States,74.9,93.3,82.6,99.5,88.1,免费评估
12,Tsinghua University,China (Mainland),100.0,84.8,84.4,86.8,87.5,免费评估
13,California Institute of Technology (Caltech),United States,72.1,80.1,88.5,89.0,84.9,免费评估
14,Georgia Institute of Technology,United States,85.8,85.8,82.6,84.6,84.2,免费评估
15,"University of California, Los Angeles (UCLA)",United States,76.0,88.9,83.5,86.5,84.1,免费评估
16,Delft University of Technology,Netherlands,78.6,80.0,81.2,87.9,82.6,免费评估
17,Technical University of Munich,Germany,76.6,79.9,83.3,83.6,81.9,免费评估
18,KTH Royal Institute of Technology,Sweden,82.8,85.9,83.2,77.2,81.7,免费评估
19,KAIST - Korea Advanced Institute of Science & Technology,South Korea,82.1,82.1,81.0,81.6,81.5,免费评估
20,The Hong Kong University of Science and Technology,Hong Kong SAR,80.9,93.8,75.8,81.9,81.1,免费评估
21,Carnegie Mellon University,United States,72.7,87.1,79.3,83.9,80.9,免费评估
22,Politecnico di Milano,Italy,78.0,79.7,73.6,91.1,80.4,免费评估
22,The University of Tokyo,Japan,67.9,67.7,84.3,87.9,80.4,免费评估
24,University of Toronto,Canada,77.2,86.6,79.9,79.3,80.3,免费评估
25,Shanghai Jiao Tong University,China (Mainland),87.5,80.5,76.0,81.2,80.0,免费评估
25,University of Michigan-Ann Arbor,United States,79.3,83.6,77.7,81.7,80.0,免费评估
27,University of Illinois at Urbana-Champaign,United States,75.8,81.2,81.6,78.8,79.8,免费评估
28,Peking University,China (Mainland),80.4,83.5,74.4,83.7,79.5,免费评估
29,University of Texas at Austin,United States,84.9,91.0,74.0,77.9,79.4,免费评估
30,Princeton University,United States,70.8,87.1,78.7,78.9,78.8,免费评估
30,Seoul National University,South Korea,75.5,80.7,76.6,82.5,78.8,免费评估
32,Tokyo Institute of Technology (Tokyo Tech),Japan,67.9,71.4,79.2,85.8,78.3,免费评估
33,The University of New South Wales (UNSW Sydney),Australia,86.9,90.4,67.4,81.7,78.1,免费评估
34,University of British Columbia,Canada,79.1,90.6,71.4,79.0,77.7,免费评估
35,RWTH Aachen University,Germany,72.4,78.5,75.9,81.4,77.4,免费评估
36,The University of Hong Kong,Hong Kong SAR,77.5,92.5,70.1,78.9,77.2,免费评估
37,曼彻斯特大学The University of Manchester,United Kingdom,71.7,83.7,74.6,79.8,77.1,免费评估
38,KU Leuven,Belgium,79.1,84.2,75.2,74.5,76.9,免费评估
39,Zhejiang University,China (Mainland),93.0,83.7,69.9,74.1,76.7,免费评估
