Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,592.0,3.98,3.31,86.0,100.0,免费评估
2,伦敦大学学院University College London,527.0,3.96,3.28,88.0,98.3,免费评估
3,圣安德鲁斯大学University of St Andrews,530.0,4.4,2.95,84.0,98.2,免费评估
4,华威大学The University of Warwick,492.0,4.34,3.19,82.0,97.4,免费评估
5,剑桥大学University of Cambridge,547.0,4.08,3.0,80.0,96.3,免费评估
6,杜伦大学Durham University,526.0,4.02,2.87,86.0,95.9,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,533.0,3.75,3.45,80.0,95.8,免费评估
8,埃克塞特大学University of Exeter,480.0,4.22,3.13,84.0,95.6,免费评估
9,布里斯托大学University of Bristol,479.0,4.32,2.69,76.0,94.0,免费评估
10,兰卡斯特大学Lancaster University,393.0,4.12,3.15,84.0,93.8,免费评估
11,谢菲尔德大学The University of Sheffield,404.0,4.13,3.4,78.0,93.0,免费评估
12,约克大学The University of York,403.0,4.24,3.16,76.0,92.1,免费评估
13,诺丁汉大学University of Nottingham,409.0,4.07,2.79,82.0,92.1,免费评估
14,萨塞克斯大学University of Sussex,370.0,4.26,3.03,80.0,91.9,免费评估
15,埃塞克斯大学University of Essex,332.0,4.15,3.54,76.0,91.6,免费评估
16,King's College London,436.0,3.91,2.99,80.0,91.5,免费评估
17,伦敦大学亚非学院SOAS University of London,412.0,4.12,2.86,78.0,91.3,免费评估
18,伯明翰大学University of Birmingham,390.0,4.06,2.78,82.0,91.1,免费评估
19,肯特大学University of Kent,346.0,4.31,2.75,82.0,91.0,免费评估
20,利兹大学University of Leeds,401.0,4.19,2.86,78.0,90.9,免费评估
21,巴斯大学University of Bath,459.0,3.86,2.81,76.0,90.7,免费评估
22,拉夫堡大学Loughborough University,356.0,4.26,2.51,80.0,90.1,免费评估
23,格拉斯哥大学University of Glasgow,402.0,4.0,2.84,74.0,90.0,免费评估
24,曼彻斯特大学The University of Manchester,415.0,4.04,2.92,72.0,89.9,免费评估
25,爱丁堡大学The University of Edinburgh,470.0,3.84,3.07,64.0,89.9,免费评估
26,伦敦大学玛丽女王学院Queen Mary University of London,369.0,4.11,2.85,74.0,89.3,免费评估
27,纽卡斯尔大学Newcastle University,410.0,4.19,2.62,68.0,88.8,免费评估
28,东英吉利大学University of East Anglia,408.0,4.22,2.85,64.0,88.8,免费评估
29,阿伯丁大学University of Aberdeen,430.0,3.99,2.44,72.0,88.8,免费评估
30,雷丁大学University of Reading,368.0,3.88,2.91,72.0,88.3,免费评估
31,萨里大学University of Surrey,447.0,4.24,2.08,68.0,88.2,免费评估
32,伦敦大学皇家霍洛威学院Royal Holloway University of London,371.0,3.97,2.81,70.0,88.1,免费评估
33,英国女王大学Queen's University Belfast,372.0,4.09,2.8,66.0,88.0,免费评估
34,阿斯顿大学Aston University,306.0,4.08,3.08,70.0,87.3,免费评估
35,南安普顿大学University of Southampton,342.0,4.08,2.99,66.0,87.2,免费评估
36,斯特林大学University of Stirling,377.0,3.94,3.01,64.0,87.1,免费评估
37,亚伯大学Aberystwyth University,284.0,4.17,3.18,68.0,86.6,免费评估
38,布鲁内尔大学Brunel University,308.0,4.25,2.79,66.0,86.6,免费评估
39,伦敦城市大学City University London,328.0,4.14,2.65,68.0,86.4,免费评估
40,邓迪大学University of Dundee,392.0,4.26,2.15,64.0,86.3,免费评估
41,考文垂大学Coventry University,307.0,4.66,2.01,74.0,86.1,免费评估
42,Cardiff,369.0,3.91,3.02,62.0,85.9,免费评估
43,哈德斯菲尔德大学University of Huddersfield,305.0,4.62,2.83,64.0,85.7,免费评估
44,思克莱德大学University of Strathclyde,470.0,4.12,3.04,38.0,85.7,免费评估
45,基尔大学Keele University,319.0,4.24,2.75,64.0,85.5,免费评估
46,朴茨茅斯大学University of Portsmouth,270.0,4.23,2.89,66.0,85.4,免费评估
47,赫尔大学The University of Hull,341.0,4.23,2.21,66.0,85.2,免费评估
48,利物浦大学The University of Liverpool,372.0,4.24,2.42,64.0,85.2,免费评估
49,莱斯特大学University of Leicester,349.0,4.06,2.55,62.0,84.9,免费评估
50,诺桑比亚大学Northumbria University,364.0,4.22,2.49,60.0,84.8,免费评估
51,德蒙福特大学De Montfort University,253.0,4.18,2.74,76.0,84.5,免费评估
52,西英格兰大学University of the West of England,319.0,4.57,2.07,60.0,84.5,免费评估
53,布拉德福德大学University of Bradford,341.0,3.85,2.71,70.0,84.3,免费评估
54,东伦敦大学University of East London,,4.55,2.74,52.0,84.1,免费评估
55,斯旺西大学Swansea University,284.0,3.99,2.87,68.0,83.9,免费评估
56,"伦敦大学伯克贝克学院Birkbeck, University Of London",233.0,4.23,2.98,,83.7,免费评估
57,格林威治大学The University of Greenwich,328.0,4.42,2.23,60.0,83.5,免费评估
58,牛津布鲁克斯大学Oxford Brookes University,310.0,4.24,2.37,58.0,82.9,免费评估
59,伯恩茅斯大学Bournemouth University,297.0,3.87,3.1,,82.8,免费评估
60,Lincoln,306.0,4.29,2.17,62.0,82.6,免费评估
61,曼彻斯特城市大学Manchester Metropolitan University,318.0,4.01,2.82,56.0,82.4,免费评估
62,伦敦南岸大学London South Bank University,215.0,4.3,2.67,,82.1,免费评估
63,伦敦大学金史密斯学院Goldsmiths University of London,283.0,3.93,2.5,60.0,82.0,免费评估
64,米德塞斯大学Middlesex University,231.0,4.34,2.58,,81.7,免费评估
65,布莱顿大学University of Brighton,251.0,4.1,2.95,,81.7,免费评估
