Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,100.0,94.7,100.0,98.9,免费评估
2,Harvard University,United States,97.6,99.1,96.4,96.3,97.4,免费评估
3,Stanford University,United States,95.3,97.6,98.0,98.9,97.0,免费评估
4,剑桥大学University of Cambridge,United Kingdom,98.2,98.9,91.6,92.6,95.9,免费评估
5,"University of California, Berkeley (UCB)",United States,96.6,92.9,95.6,95.3,95.4,免费评估
6,牛津大学University of Oxford,United Kingdom,95.8,97.8,93.5,93.0,95.2,免费评估
7,California Institute of Technology (Caltech),United States,95.1,88.5,92.5,94.7,93.2,免费评估
8,Princeton University,United States,93.2,88.5,93.6,92.4,92.2,免费评估
9,The University of Tokyo,Japan,92.1,92.8,87.3,93.9,91.6,免费评估
10,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,91.4,93.3,90.7,90.4,91.4,免费评估
11,帝国理工学院Imperial College London,United Kingdom,90.7,89.6,89.1,89.1,89.8,免费评估
12,"University of California, Los Angeles (UCLA)",United States,85.7,87.4,93.4,89.7,88.4,免费评估
13,University of Chicago,United States,86.7,74.9,98.1,90.0,87.3,免费评估
14,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,84.9,84.8,91.8,88.3,86.9,免费评估
14,Yale University,United States,83.1,83.9,95.3,88.9,86.9,免费评估
16,Kyoto University,Japan,85.5,87.6,84.6,87.3,86.1,免费评估
16,Ludwig-Maximilians-Universit?t München,Germany,87.4,74.8,93.8,87.1,86.1,免费评估
18,Peking University,China,83.3,89.9,84.7,86.8,85.6,免费评估
19,Columbia University,United States,79.6,81.7,96.4,90.4,85.5,免费评估
19,Technical University of Munich,Germany,84.5,86.5,89.7,82.4,85.5,免费评估
21,Lomonosov Moscow State University,Russia,84.2,95.8,75.2,87.5,85.4,免费评估
22,"University of California, Santa Barbara (UCSB)",United States,88.2,56.6,100.0,93.4,85.3,免费评估
23,Cornell University,United States,84.0,74.3,92.8,89.1,84.8,免费评估
24,Tsinghua University,China,82.4,89.3,83.1,86.3,84.7,免费评估
25,National University of Singapore (NUS),Singapore,82.3,81.8,91.5,83.4,84.3,免费评估
25,University of Illinois at Urbana-Champaign,United States,83.9,72.9,90.6,90.0,84.3,免费评估
25,University of Toronto,Canada,78.3,84.2,91.7,88.8,84.3,免费评估
28,Ecole Polytechnique,France,79.9,84.1,92.5,84.7,84.2,免费评估
29,Tokyo Institute of Technology,Japan,85.9,82.6,82.1,84.0,84.1,免费评估
30,Seoul National University,South Korea,81.5,83.2,87.1,82.6,83.2,免费评估
31,"KIT, Karlsruhe Institute of Technology",Germany,78.3,83.1,87.0,87.6,82.9,免费评估
31,Tohoku University,Japan,84.7,77.5,82.3,85.1,82.9,免费评估
33,Osaka University,Japan,83.0,82.9,79.3,84.1,82.5,免费评估
34,University of British Columbia,Canada,75.8,82.1,91.7,85.2,82.1,免费评估
35,Ruprecht-Karls-Universitaet Heidelberg,Germany,79.9,73.6,90.5,85.8,81.9,免费评估
36,RWTH Aachen University,Germany,75.4,81.2,89.6,87.5,81.8,免费评估
37,National Taiwan University (NTU),Taiwan,79.5,83.4,82.8,82.0,81.4,免费评估
38,University of Michigan,United States,74.7,77.5,89.3,90.3,81.3,免费评估
39,McGill University,Canada,75.6,82.6,87.7,84.7,81.2,免费评估
40,曼彻斯特大学The University of Manchester,United Kingdom,79.3,72.6,87.3,87.1,81.1,免费评估
40,"University of Maryland, College Park",United States,77.2,64.8,93.2,93.1,81.1,免费评估
42,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russia,75.1,94.5,92.2,67.5,80.9,免费评估
42,University of Texas at Austin,United States,75.5,74.7,91.9,87.0,80.9,免费评估
44,KAIST - Korea Advanced Institute of Science & Technology,South Korea,79.8,86.3,84.5,73.6,80.8,免费评估
44,Sapienza University of Rome,Italy,79.9,67.4,85.8,91.0,80.8,免费评估
44,伦敦大学学院University College London,United Kingdom,79.4,74.0,86.0,85.4,80.8,免费评估
47,"Nanyang Technological University, Singapore (NTU)",Singapore,76.7,82.7,87.1,80.1,80.7,免费评估
48,The University of Melbourne,Australia,74.2,81.7,89.4,83.6,80.6,免费评估
49,Nagoya University,Japan,79.5,75.6,83.5,83.2,80.3,免费评估
50,Novosibirsk State University,Russia,73.0,95.9,81.3,76.7,80.0,免费评估
