Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,巴斯大学University of Bath,100.0,93.9,85.7,81.5,17.5,9.0,185.0,6.0,88.0,免费评估
2,拉夫堡大学Loughborough University,99.3,95.4,88.6,75.5,19.0,7.0,164.0,8.0,95.0,免费评估
3,利兹大学University of Leeds,97.9,94.7,93.1,79.8,20.4,9.0,178.0,6.0,87.0,免费评估
4,思克莱德大学University of Strathclyde,96.3,95.3,92.2,82.5,25.0,7.0,211.0,8.0,87.0,免费评估
5,白金汉大学The University of Buckingham,93.1,97.0,95.0,81.5,11.2,6.0,,5.0,,免费评估
6,埃克塞特大学University of Exeter,91.5,94.9,85.9,79.8,21.2,4.0,177.0,5.0,93.0,免费评估
7,伦敦南岸大学London South Bank University,90.1,90.0,89.7,73.2,18.0,4.0,90.0,10.0,71.0,免费评估
8,诺丁汉特伦特大学Nottingham Trent University,89.3,97.5,92.4,85.2,17.7,4.0,134.0,7.0,79.0,免费评估
9,华威大学The University of Warwick,88.7,81.0,79.4,61.8,16.9,10.0,176.0,6.0,88.0,免费评估
10,伦敦大学学院University College London,87.6,87.0,78.9,70.8,19.1,10.0,211.0,7.0,,免费评估
11,兰卡斯特大学Lancaster University,87.4,92.2,87.1,84.0,17.7,9.0,149.0,3.0,87.0,免费评估
12,诺丁汉大学University of Nottingham,87.3,90.1,85.0,67.6,16.5,7.0,161.0,4.0,85.0,免费评估
13,东英吉利大学University of East Anglia,86.9,94.0,81.5,77.0,18.3,3.0,145.0,9.0,73.0,免费评估
14,曼彻斯特大学The University of Manchester,86.1,84.4,78.1,69.0,14.7,10.0,169.0,5.0,77.0,免费评估
15,亚伯大学Aberystwyth University,86.0,89.3,88.7,87.3,17.0,3.0,121.0,5.0,74.0,免费评估
16,赫瑞瓦特大学Heriot Watt University,85.8,84.0,80.8,78.9,26.3,10.0,161.0,9.0,85.0,免费评估
16,利物浦约翰摩尔斯大学Liverpool John Moores University,85.8,96.3,93.6,91.8,21.9,3.0,140.0,4.0,84.0,免费评估
18,朴茨茅斯大学University of Portsmouth,85.4,90.4,85.8,80.2,16.1,6.0,116.0,7.0,84.0,免费评估
19,英国女王大学Queen's University Belfast,85.2,89.8,85.5,73.6,20.5,4.0,162.0,6.0,95.0,免费评估
19,伦敦政治经济学院The London School of Economics and Political Science,85.2,69.3,66.3,56.8,14.7,10.0,200.0,4.0,95.0,免费评估
21,斯特林大学University of Stirling,84.7,91.8,85.9,83.1,16.8,3.0,155.0,5.0,70.0,免费评估
22,考文垂大学Coventry University,84.6,87.3,87.9,76.9,17.7,6.0,117.0,8.0,71.0,免费评估
23,杜伦大学Durham University,84.0,86.0,81.0,76.5,23.4,7.0,166.0,8.0,93.0,免费评估
23,爱丁堡大学The University of Edinburgh,84.0,77.6,79.0,55.8,19.0,10.0,175.0,8.0,74.0,免费评估
25,雷丁大学University of Reading,83.7,80.0,78.7,73.0,18.9,,147.0,7.0,91.0,免费评估
26,东伦敦大学University of East London,83.3,85.4,75.2,83.8,19.9,4.0,97.0,10.0,57.0,免费评估
27,萨里大学University of Surrey,82.7,88.3,85.5,70.6,19.5,5.0,170.0,7.0,68.0,免费评估
28,伯明翰大学University of Birmingham,82.6,88.8,81.6,69.0,19.2,9.0,160.0,6.0,91.0,免费评估
29,格拉斯哥大学University of Glasgow,82.4,84.3,81.4,55.5,23.0,7.0,216.0,7.0,90.0,免费评估
29,谢菲尔德大学The University of Sheffield,82.4,82.0,82.4,74.1,16.6,7.0,147.0,4.0,88.0,免费评估
31,波尔顿大学University of Bolton,82.3,96.0,83.5,77.5,11.9,4.0,93.0,,,免费评估
32,布拉德福德大学University of Bradford,82.0,87.1,83.8,75.8,17.1,7.0,133.0,3.0,67.0,免费评估
33,牛津布鲁克斯大学Oxford Brookes University,81.7,92.1,90.1,75.8,19.7,4.0,115.0,6.0,75.0,免费评估
34,阿伯泰邓迪大学University of Abertay Dundee,81.4,91.6,84.4,80.1,18.0,2.0,141.0,,,免费评估
35,德比大学University of Derby,80.4,87.0,85.7,81.8,14.6,6.0,99.0,5.0,74.0,免费评估
35,斯旺西大学Swansea University,80.4,91.9,85.1,80.6,24.2,5.0,136.0,6.0,90.0,免费评估
37,南安普顿大学University of Southampton,79.4,82.2,79.8,69.3,15.5,5.0,151.0,4.0,83.0,免费评估
38,桑德兰大学University of Sunderland,78.7,86.0,83.6,76.8,20.2,10.0,114.0,8.0,,免费评估
39,威斯敏斯特大学University of Westminster,78.6,87.8,83.6,74.4,22.7,4.0,131.0,9.0,61.0,免费评估
40,斯塔福德郡大学Staffordshire University,78.4,91.0,91.0,88.5,13.9,7.0,104.0,6.0,43.0,免费评估
41,邓迪大学University of Dundee,77.9,89.9,88.3,66.4,19.6,7.0,167.0,2.0,92.0,免费评估
42,莱斯特大学University of Leicester,77.8,83.2,77.6,68.1,17.1,7.0,126.0,8.0,,免费评估
43,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.7,83.5,81.4,70.7,17.7,6.0,136.0,,,免费评估
44,利物浦大学The University of Liverpool,77.4,89.2,87.0,81.7,23.4,6.0,152.0,6.0,75.0,免费评估
45,伍斯特大学University of Worcester,77.0,79.4,83.0,74.3,18.9,2.0,114.0,9.0,,免费评估
