Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,194.0,,3.14,82.0,100.0,免费评估
2,牛津大学University of Oxford,193.0,,3.26,77.0,98.9,免费评估
3,杜伦大学Durham University,197.0,4.08,3.42,82.0,97.8,免费评估
4,圣安德鲁斯大学University of St Andrews,205.0,4.27,3.4,72.0,97.2,免费评估
5,曼彻斯特大学The University of Manchester,164.0,,3.19,76.0,96.3,免费评估
6,约克大学The University of York,155.0,4.28,3.49,83.0,96.3,免费评估
7,埃克塞特大学University of Exeter,166.0,4.17,3.07,82.0,95.6,免费评估
8,格拉斯哥大学University of Glasgow,181.0,4.0,3.18,73.0,94.7,免费评估
9,伦敦大学学院University College London,178.0,4.12,3.36,68.0,94.6,免费评估
10,伯明翰大学University of Birmingham,156.0,4.17,3.19,81.0,94.6,免费评估
11,兰卡斯特大学Lancaster University,149.0,4.15,3.14,81.0,94.5,免费评估
12,拉夫堡大学Loughborough University,142.0,4.43,2.8,82.0,94.2,免费评估
13,诺丁汉大学University of Nottingham,151.0,3.96,3.27,79.0,94.1,免费评估
14,阿伯丁大学University of Aberdeen,171.0,4.23,3.24,67.0,93.9,免费评估
15,华威大学The University of Warwick,164.0,3.93,3.53,71.0,93.8,免费评估
16,谢菲尔德大学The University of Sheffield,148.0,4.11,3.2,79.0,93.8,免费评估
17,纽卡斯尔大学Newcastle University,141.0,4.11,3.46,77.0,93.7,免费评估
18,布里斯托大学University of Bristol,169.0,3.78,2.72,81.0,93.7,免费评估
19,"King's College London, University of London",168.0,3.95,3.23,73.0,93.7,免费评估
20,斯特林大学University of Stirling,173.0,4.21,3.0,70.0,93.5,免费评估
21,利兹大学University of Leeds,156.0,4.05,3.19,73.0,92.9,免费评估
22,萨塞克斯大学University of Sussex,140.0,4.03,3.28,76.0,92.8,免费评估
23,亚伯大学Aberystwyth University,133.0,4.44,2.87,76.0,92.8,免费评估
24,爱丁堡大学The University of Edinburgh,182.0,3.86,3.11,64.0,92.6,免费评估
25,肯特大学University of Kent,131.0,4.1,3.03,76.0,92.4,免费评估
26,斯旺西大学Swansea University,131.0,4.06,3.36,74.0,92.0,免费评估
27,南安普顿大学University of Southampton,144.0,4.15,3.13,70.0,91.9,免费评估
28,思克莱德大学University of Strathclyde,195.0,4.03,2.93,53.0,91.8,免费评估
29,邓迪大学University of Dundee,171.0,4.26,2.98,59.0,91.8,免费评估
30,利物浦霍普大学Liverpool Hope University,105.0,4.28,2.55,87.0,91.8,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,132.0,4.13,3.19,70.0,91.8,免费评估
32,萨里大学University of Surrey,142.0,3.83,3.01,73.0,91.4,免费评估
33,卡迪夫大学Cardiff University,144.0,4.04,3.27,68.0,91.4,免费评估
34,利物浦大学The University of Liverpool,134.0,3.99,3.18,69.0,91.3,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,132.0,3.92,3.41,66.0,91.2,免费评估
