Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Colorado School of Mines,United States,86.7,91.6,91.7,100.0,93.5,免费评估
2,Curtin University,Australia,100.0,99.4,96.9,64.3,85.2,免费评估
3,The University of Western Australia,Australia,96.4,99.7,96.6,54.0,80.0,免费评估
4,The University of New South Wales (UNSW Sydney),Australia,94.3,92.3,93.6,58.6,79.6,免费评估
5,The University of Queensland,Australia,96.4,88.7,89.4,59.1,79.3,免费评估
6,McGill University,Canada,82.9,89.1,94.6,64.2,78.1,免费评估
7,Monash University,Australia,96.1,91.9,95.2,49.2,76.6,免费评估
8,Queen's University at Kingston,Canada,86.8,82.9,92.6,58.3,75.7,免费评估
9,Universidad de Chile,Chile,92.6,79.5,93.6,53.5,75.1,免费评估
9,University of British Columbia,Canada,82.5,90.3,94.2,56.6,75.1,免费评估
11,University of Alberta,Canada,78.4,96.9,94.8,56.6,74.9,免费评估
12,University of Witwatersrand,South Africa,74.6,84.5,92.2,64.7,74.8,免费评估
13,Pennsylvania State University,United States,72.6,95.9,96.5,60.0,74.6,免费评估
14,埃克塞特大学University of Exeter,United Kingdom,80.7,80.1,93.9,58.3,73.6,免费评估
15,Delft University of Technology,Netherlands,81.3,87.8,84.8,55.7,72.6,免费评估
16,Technische Universität Bergakademie Freiberg,Germany,76.3,78.9,90.1,60.6,72.5,免费评估
16,The University of Melbourne,Australia,93.5,85.0,95.0,43.5,72.5,免费评估
18,Saint-Petersburg Mining University,Russia,94.3,39.8,55.5,72.8,71.7,免费评估
19,Université PSL,France,90.3,87.8,93.5,41.4,70.8,免费评估
20,The University of Arizona,United States,64.0,96.3,97.1,54.4,70.0,免费评估
21,RWTH Aachen University,Germany,79.2,78.3,90.2,51.8,69.8,免费评估
22,University of Toronto,Canada,81.8,92.3,97.4,41.6,69.6,免费评估
22,Virginia Polytechnic Institute and State University,United States,61.6,89.5,90.9,60.1,69.6,免费评估
24,University of Wollongong,Australia,79.6,83.4,91.9,48.1,69.4,免费评估
25,King Fahd University of Petroleum & Minerals,Saudi Arabia,83.6,61.9,76.6,58.0,69.1,免费评估
26,Wuhan University,China (Mainland),78.4,85.0,86.2,48.3,68.5,免费评估
27,Universidad Nacional Autónoma de México (UNAM),Mexico,88.8,81.8,85.8,41.2,68.3,免费评估
28,University of Colorado Boulder,United States,58.5,98.5,95.2,51.7,67.3,免费评估
29,Nanjing University,China (Mainland),72.8,100.0,98.3,38.3,66.9,免费评估
30,The University of Adelaide,Australia,78.5,93.5,97.7,36.3,66.8,免费评估
30,"The University of Newcastle, Australia (UON)",Australia,86.4,77.7,88.6,39.8,66.8,免费评估
32,University of Utah,United States,55.3,80.7,90.0,61.3,66.7,免费评估
33,China University of Mining and Technology,China (Mainland),58.7,96.6,86.1,53.7,66.5,免费评估
33,Universidade de São Paulo,Brazil,86.7,82.4,85.2,38.4,66.5,免费评估
35,Université Laval,Canada,70.3,72.1,91.6,51.0,66.0,免费评估
36,Kyushu University,Japan,79.9,79.5,84.5,42.7,65.7,免费评估
36,Middle East Technical University,Turkey,78.4,72.8,86.2,45.7,65.7,免费评估
38,Politecnico di Torino,Italy,84.7,71.3,85.9,41.4,65.6,免费评估
38,Universidad Politécnica de Madrid,Spain,81.5,74.3,85.9,42.9,65.6,免费评估
40,南安普顿大学University of Southampton,United Kingdom,74.2,90.8,92.1,37.2,64.6,免费评估
41,Indian Institute of Technology Bombay (IITB),India,83.9,77.0,87.9,36.0,64.3,免费评估
42,Universiti Teknologi PETRONAS (UTP),Malaysia,79.1,61.9,74.6,49.3,63.9,免费评估
43,Missouri University of Science and Technology,United States,61.7,71.3,85.5,54.3,63.8,免费评估
44,Waseda University,Japan,82.4,66.0,75.4,44.2,63.6,免费评估
45,Ruhr-Universität Bochum,Germany,72.5,82.9,92.3,38.3,63.4,免费评估
46,Indian Institute of Technology Kharagpur (IIT-KGP),India,78.4,72.8,83.3,40.6,63.2,免费评估
46,The National University of Science and Technology MISIS,Russia,98.2,49.8,64.7,41.3,63.2,免费评估
48,Istanbul Technical University,Turkey,76.2,79.5,86.8,38.2,63.1,免费评估
49,卡迪夫大学Cardiff University,United Kingdom,73.3,82.9,94.5,35.9,63.0,免费评估
50,Western University,Canada,74.3,85.0,93.6,34.2,62.8,免费评估
