Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,,31.7,558,79.7,100.0,免费评估
2,拉夫堡大学Loughborough University,88.9,31.7,383,68.4,89.2,免费评估
2,曼彻斯特大学The University of Manchester,86.6,46.7,408,54.0,89.2,免费评估
4,巴斯大学University of Bath,81.7,48.3,380,67.5,88.2,免费评估
5,华威大学The University of Warwick,83.4,38.3,429,62.5,88.1,免费评估
6,南安普顿大学University of Southampton,78.1,46.7,375,77.8,87.6,免费评估
7,埃克塞特大学University of Exeter,88.3,31.7,412,54.3,87.2,免费评估
8,约克大学The University of York,83.5,40.0,386,62.8,86.8,免费评估
9,杜伦大学Durham University,81.8,30.0,440,64.6,86.2,免费评估
10,肯特大学University of Kent,84.0,43.3,325,66.5,86.1,免费评估
11,萨里大学University of Surrey,83.2,38.3,385,61.3,85.9,免费评估
12,兰卡斯特大学Lancaster University,80.1,43.3,420,56.9,85.7,免费评估
13,利兹大学University of Leeds,80.2,45.0,396,56.9,85.1,免费评估
14,谢菲尔德大学The University of Sheffield,86.0,35.0,358,48.0,83.1,免费评估
15,纽卡斯尔大学Newcastle University,82.1,26.7,381,63.2,82.9,免费评估
16,爱丁堡大学The University of Edinburgh,78.6,38.3,461,43.8,82.8,免费评估
17,布里斯托大学University of Bristol,79.7,23.3,427,60.0,82.1,免费评估
18,哈德斯菲尔德大学University of Huddersfield,94.6,8.3,236,70.2,82.0,免费评估
19,埃塞克斯大学University of Essex,83.2,43.3,364,39.9,81.8,免费评估
20,伦敦大学金史密斯学院Goldsmiths University of London,85.9,43.3,331,36.3,81.4,免费评估
21,萨塞克斯大学University of Sussex,85.4,35.0,392,33.8,81.3,免费评估
22,格拉斯哥大学University of Glasgow,82.5,20.0,387,57.7,80.9,免费评估
23,阿斯顿大学Aston University,86.3,10.0,350,62.0,80.4,免费评估
24,卡迪夫大学Cardiff University,78.6,35.0,398,47.4,80.2,免费评估
25,莱斯特大学University of Leicester,86.9,16.7,370,47.6,80.1,免费评估
26,阿伯丁大学University of Aberdeen,76.6,28.3,392,59.4,79.8,免费评估
27,朴茨茅斯大学University of Portsmouth,85.3,25.0,304,55.0,79.7,免费评估
28,斯特林大学University of Stirling,83.9,25.0,396,37.9,79.2,免费评估
29,伯明翰大学University of Birmingham,71.5,13.3,379,88.2,78.7,免费评估
30,思克莱德大学University of Strathclyde,79.2,6.7,441,59.1,78.5,免费评估
30,伦敦政治经济学院The London School of Economics and Political Science,78.8,28.3,430,38.9,78.5,免费评估
32,考文垂大学Coventry University,86.1,,281,73.8,77.6,免费评估
33,布鲁内尔大学Brunel University,83.5,23.3,327,43.5,76.9,免费评估
34,诺丁汉大学University of Nottingham,76.4,23.7,351,54.9,76.0,免费评估
35,切斯特大学University of Chester,87.5,5.0,271,57.0,75.8,免费评估
36,诺桑比亚大学Northumbria University,84.9,15.0,336,39.7,75.5,免费评估
37,英国女王大学Queen's University Belfast,76.8,31.7,343,42.7,75.2,免费评估
38,林肯大学University of Lincoln,85.8,,303,55.3,74.7,免费评估
39,利物浦大学The University of Liverpool,82.4,13.3,376,34.7,74.3,免费评估
40,牛津布鲁克斯大学Oxford Brookes University,86.7,,357,37.0,73.7,免费评估
41,索尔福德大学University of Salford,82.4,22.3,280,40.6,73.5,免费评估
41,伦敦城市大学City University London,76.7,25.0,375,35.1,73.5,免费评估
43,基尔大学Keele University,79.3,31.7,316,32.1,73.4,免费评估
44,布拉德福德大学University of Bradford,82.2,23.3,247,45.5,73.3,免费评估
45,阿伯泰邓迪大学University of Abertay Dundee,83.1,,290,59.0,73.2,免费评估
46,罗伯特高登大学The Robert Gordon University,79.3,5.0,298,61.1,72.8,免费评估
46,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.3,21.7,325,43.8,72.8,免费评估
48,赫尔大学The University of Hull,79.8,20.0,322,38.0,72.7,免费评估
49,蒂赛德大学Teesside University,83.8,11.7,287,38.1,71.9,免费评估
50,利兹都会大学Leeds Metropolitan University,89.1,,240,44.1,71.8,免费评估
51,诺丁汉特伦特大学Nottingham Trent University,82.4,,306,46.8,71.0,免费评估
52,布莱顿大学University of Brighton,79.0,14.4,297,41.0,70.6,免费评估
53,西英格兰大学University of the West of England,77.7,5.0,313,51.4,70.5,免费评估
53,巴斯斯巴大学Bath Spa University,85.6,,313,33.3,70.5,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,80.1,15.0,311,33.2,70.4,免费评估
56,威斯敏斯特大学University of Westminster,83.8,,283,43.3,70.2,免费评估
57,龙比亚大学Napier University,74.6,3.3,337,55.4,70.1,免费评估
58,"St Mary's University College, Twickenham",81.6,,267,51.8,69.9,免费评估
59,斯塔福德郡大学Staffordshire University,79.5,11.7,249,47.8,69.7,免费评估
60,剑桥安鲁大学Anglia Ruskin University,84.3,,242,46.2,69.4,免费评估
61,阿尔斯特大学University of Ulster,88.1,,262,28.4,68.9,免费评估
62,坎特伯雷大学Canterbury Christ Church University,88.0,,262,28.2,68.8,免费评估
63,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72.8,11.2,369,37.1,68.4,免费评估
64,格罗斯特大学University of Gloucestershire,81.4,,286,38.3,67.9,免费评估
65,桑德兰大学University of Sunderland,83.1,,247,40.6,67.8,免费评估
66,罗汉普顿大学Roehampton University,79.1,13.3,247,37.0,67.6,免费评估
67,伍斯特大学University of Worcester,79.0,,304,39.1,67.3,免费评估
67,德比大学University of Derby,80.9,,276,38.7,67.3,免费评估
69,谢菲尔德哈莱姆大学Sheffield Hallam University,80.3,,298,35.0,67.1,免费评估
70,普利茅斯大学University of Plymouth,73.2,15.0,288,40.9,66.9,免费评估
71,贝德福德大学University of Bedfordshire,82.6,20.0,203,24.2,66.7,免费评估
72,金斯顿大学Kingston University,74.4,10.0,285,41.3,66.5,免费评估
73,格林威治大学The University of Greenwich,79.8,,278,37.0,66.3,免费评估
73,北安普顿大学The University of Northampton,81.7,,280,30.3,66.3,免费评估
75,新白金汉大学Buckinghamshire New University,80.9,,242,39.5,66.1,免费评估
76,东伦敦大学University of East London,77.7,20.0,216,32.8,66.0,免费评估
77,中央兰开夏大学University of Central Lancashire,77.2,,309,34.3,65.6,免费评估
77,南安普顿索伦特大学Southampton Solent University,76.8,,280,41.7,65.6,免费评估
79,利物浦约翰摩尔斯大学Liverpool John Moores University,81.0,,302,24.1,65.5,免费评估
80,班戈大学Bangor University,71.9,,277,56.0,65.4,免费评估
80,艾芝西尔大学Edge Hill University,85.4,,256,20.0,65.4,免费评估
80,伯明翰城市大学Birmingham City University,75.3,10.0,291,32.3,65.4,免费评估
83,伦敦南岸大学London South Bank University,77.2,,230,35.8,62.6,免费评估
84,米德塞斯大学Middlesex University,70.7,,244,40.1,60.2,免费评估
85,伦敦都市大学London Metropolitan University,70.6,,208,45.8,59.8,免费评估
