Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,94.0,95.3,81.6,13.9,10,567,7,87,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,91.5,93.9,94.5,81.0,11.2,8,501,7,77,免费评估
3,圣安德鲁斯大学University of St Andrews,88.4,90.4,93.0,80.7,12.7,8,521,7,70,免费评估
4,杜伦大学Durham University,88.3,91.9,95.0,82.8,16,4,561,7,83,免费评估
5,牛津大学University of Oxford,87.5,89.8,94.5,69.1,12.4,-,557,7,87,免费评估
6,伦敦大学学院University College London,84.8,88.2,94.0,73.0,14.3,9,502,7,75,免费评估
7,兰卡斯特大学Lancaster University,84.0,96.0,94.5,80.2,12.4,8,438,6,76,免费评估
8,埃克塞特大学University of Exeter,82.0,90.1,95.2,82.0,17.7,7,480,8,77,免费评估
9,伦敦大学玛丽女王学院Queen Mary University of London,81.0,94.0,95.3,82.9,10.7,9,379,6,63,免费评估
10,伦敦国王学院King's College London,80.1,87.0,94.2,76.6,15.5,6,474,7,78,免费评估
11,东英吉利大学University of East Anglia,79.5,96.0,98.0,76.5,15.3,4,414,8,63,免费评估
12,华威大学The University of Warwick,79.2,87.0,91.3,75.8,16.7,8,473,7,84,免费评估
13,利兹大学University of Leeds,78.4,92.9,96.7,77.8,17.2,6,449,8,77,免费评估
14,哈德斯菲尔德大学University of Huddersfield,78.3,96.0,96.0,87.2,18.8,4,309,9,73,免费评估
15,伯明翰大学University of Birmingham,77.6,91.0,94.7,75.8,17.2,8,418,8,84,免费评估
16,萨塞克斯大学University of Sussex,77.4,94.0,94.8,68.1,16.6,8,374,8,85,免费评估
17,约克大学The University of York,76.5,89.0,95.5,76.7,18.8,7,470,7,75,免费评估
18,伦敦大学亚非学院SOAS University of London,75.1,92.1,93.5,69.6,14.3,7,381,7,77,免费评估
19,利物浦大学The University of Liverpool,74.2,89.0,93.5,80.0,13.6,8,394,8,59,免费评估
19,肯特大学University of Kent,74.2,92.9,93.0,77.1,14.6,5,364,7,74,免费评估
21,曼彻斯特大学The University of Manchester,73.5,91.0,94.2,74.9,14.2,8,409,6,67,免费评估
22,格拉斯哥大学University of Glasgow,73.2,92.0,95.0,75.8,16.4,7,440,6,62,免费评估
22,拉夫堡大学Loughborough University,73.2,92.0,92.0,78.8,15.8,7,374,5,-,免费评估
24,南安普顿大学University of Southampton,73.0,94.0,95.0,80.8,20.1,5,396,8,68,免费评估
25,伦敦大学皇家霍洛威学院Royal Holloway University of London,72.8,96.0,97.2,82.5,17.2,4,390,8,62,免费评估
26,卡迪夫大学Cardiff University,72.7,94.0,97.7,81.0,15.2,6,408,7,54,免费评估
27,基尔大学Keele University,72.6,94.0,94.0,83.5,12,4,344,5,63,免费评估
28,德蒙福特大学De Montfort University,72.0,89.0,95.0,87.8,12.6,5,259,7,66,免费评估
29,赫尔大学The University of Hull,71.5,93.1,96.2,82.6,15.6,6,336,6,65,免费评估
29,邓迪大学University of Dundee,71.5,95.0,96.0,86.0,15.9,4,399,5,59,免费评估
29,谢菲尔德大学The University of Sheffield,71.5,96.0,96.8,76.6,19.4,5,424,7,66,免费评估
32,利物浦霍普大学Liverpool Hope University,71.2,100.0,98.5,93.0,15.9,3,278,5,63,免费评估
32,诺丁汉大学University of Nottingham,71.2,87.0,93.0,75.4,19.1,4,424,7,82,免费评估
34,纽卡斯尔大学Newcastle University,70.9,93.0,95.0,82.6,20.8,5,436,5,70,免费评估
35,英国女王大学Queen's University Belfast,70.0,93.0,96.0,77.0,14.8,4,360,7,56,免费评估
36,雷丁大学University of Reading,68.8,84.2,92.8,78.8,16.8,8,374,7,57,免费评估
37,蒂赛德大学Teesside University,68.5,86.9,92.5,84.8,13.5,5,272,6,55,免费评估
38,林肯大学University of Lincoln,68.4,94.0,95.7,81.0,16.6,5,311,8,55,免费评估
39,布鲁内尔大学Brunel University,68.0,95.0,96.2,85.6,13.2,3,306,5,40,免费评估
39,牛津布鲁克斯大学Oxford Brookes University,68.0,96.0,96.8,87.8,16.2,4,336,7,49,免费评估
41,格林威治大学The University of Greenwich,67.2,92.1,92.0,76.8,14.5,6,313,7,45,免费评估
42,考文垂大学Coventry University,66.4,88.0,96.2,90.0,19.3,5,289,2,73,免费评估
43,莱斯特大学University of Leicester,65.0,93.0,95.7,69.5,19.6,8,372,8,53,免费评估
44,爱丁堡大学The University of Edinburgh,64.6,83.9,90.4,63.5,18.5,8,470,5,65,免费评估
45,布莱顿大学University of Brighton,63.8,80.0,92.7,77.6,15.1,6,305,5,-,免费评估
46,罗汉普顿大学Roehampton University,62.8,79.0,84.7,77.6,12.1,8,271,6,62,免费评估
47,阿伯丁大学University of Aberdeen,62.0,87.0,91.8,70.7,16.3,7,427,3,59,免费评估
48,埃塞克斯大学University of Essex,61.9,98.0,93.0,81.2,17,4,292,4,59,免费评估
49,金斯顿大学Kingston University,61.4,87.0,93.2,75.2,22.2,10,243,9,50,免费评估
49,诺桑比亚大学Northumbria University,61.4,89.1,91.7,79.6,16.2,5,342,4,55,免费评估
51,赫特福德大学University of Hertfordshire,60.9,88.0,93.0,71.9,13.5,4,306,7,54,免费评估
52,斯旺西大学Swansea University,60.8,96.0,94.0,82.0,21.9,3,303,8,65,免费评估
53,巴斯斯巴大学Bath Spa University,60.5,97.0,97.2,83.2,23.2,4,318,8,44,免费评估
54,德比大学University of Derby,59.4,97.0,99.5,82.4,20.7,5,272,4,41,免费评估
55,伦敦大学金史密斯学院Goldsmiths University of London,59.1,84.8,91.0,72.2,16.3,3,318,5,56,免费评估
56,利兹贝克特大学Leeds Beckett University,58.4,90.1,96.0,83.5,16.8,5,264,5,36,免费评估
57,利物浦约翰摩尔斯大学Liverpool John Moores University,58.2,85.0,88.7,80.1,22.2,4,317,9,42,免费评估
58,朴茨茅斯大学University of Portsmouth,58.1,89.1,92.8,73.6,15.7,5,284,6,60,免费评估
58,索尔福德大学University of Salford,58.1,84.0,90.7,82.2,19.8,6,286,4,52,免费评估
60,斯特林大学University of Stirling,57.4,92.0,92.3,79.6,18.2,3,384,2,58,免费评估
60,北安普顿大学The University of Northampton,57.4,91.9,95.5,84.8,18.5,6,276,5,53,免费评估
62,切斯特大学University of Chester,56.8,98.0,94.0,84.1,16.2,6,301,1,49,免费评估
63,艾芝西尔大学Edge Hill University,56.6,96.0,96.2,77.0,16.1,3,293,3,-,免费评估
64,思克莱德大学University of Strathclyde,56.3,92.0,93.0,77.2,25.6,9,448,3,40,免费评估
