Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,谢菲尔德大学The University of Sheffield,100.0,97.9,95.6,86.0,14.4,7,147.0,7.0,86.0,免费评估
2,牛津布鲁克斯大学Oxford Brookes University,92.3,100.0,99.0,86.8,14.7,10,121.0,8.0,,免费评估
3,卡迪夫大学Cardiff University,84.6,94.1,89.8,77.4,17.6,6,152.0,8.0,69.0,免费评估
4,纽卡斯尔大学Newcastle University,84.5,94.9,93.0,82.8,17.6,5,148.0,,,免费评估
4,斯特林大学University of Stirling,84.5,89.0,90.3,70.0,14.3,4,180.0,9.0,,免费评估
6,金斯顿大学Kingston University,82.7,85.5,85.6,74.1,9.1,10,115.0,6.0,,免费评估
7,艾芝西尔大学Edge Hill University,82.0,94.8,95.7,87.4,15.9,3,135.0,7.0,,免费评估
8,Lincoln,80.9,80.4,80.1,61.1,14.2,5,134.0,8.0,80.0,免费评估
9,思克莱德大学University of Strathclyde,79.9,75.2,87.6,64.3,13.0,2,190.0,7.0,,免费评估
10,德蒙福特大学De Montfort University,79.6,87.0,86.3,83.7,15.7,4,103.0,9.0,78.0,免费评估
10,诺桑比亚大学Northumbria University,79.6,90.0,91.7,79.9,16.4,3,144.0,8.0,62.0,免费评估
12,诺丁汉特伦特大学Nottingham Trent University,79.3,90.4,89.6,82.7,15.5,5,140.0,5.0,75.0,免费评估
13,德比大学University of Derby,78.6,95.1,94.6,86.8,13.4,8,114.0,4.0,,免费评估
14,考文垂大学Coventry University,78.4,86.0,87.3,83.8,16.8,9,119.0,9.0,,免费评估
15,伦敦大学金史密斯学院Goldsmiths University of London,75.7,,,,13.7,5,118.0,6.0,,免费评估
16,伦敦南岸大学London South Bank University,75.1,92.5,88.7,87.1,12.5,5,105.0,,,免费评估
17,南安普顿索伦特大学Southampton Solent University,73.2,87.5,92.0,79.8,13.2,3,110.0,3.0,76.0,免费评估
18,伦敦城市大学City University London,71.5,72.7,74.5,60.6,17.2,4,158.0,9.0,,免费评估
19,贝德福德大学University of Bedfordshire,71.3,92.9,88.2,77.9,12.8,7,85.0,3.0,69.0,免费评估
20,利物浦约翰摩尔斯大学Liverpool John Moores University,71.2,91.0,84.3,79.8,15.7,6,134.0,3.0,71.0,免费评估
21,利兹贝克特大学Leeds Beckett University,70.4,90.3,87.8,82.4,12.9,3,106.0,7.0,65.0,免费评估
22,斯塔福德郡大学Staffordshire University,70.3,79.8,80.4,71.3,12.2,7,111.0,7.0,78.0,免费评估
23,龙比亚大学Napier University,69.6,65.5,79.9,57.8,15.9,5,160.0,8.0,69.0,免费评估
24,索尔福德大学University of Salford,68.8,90.0,90.6,86.5,20.9,3,128.0,6.0,82.0,免费评估
25,东伦敦大学University of East London,68.6,80.6,88.0,80.4,13.0,6,106.0,3.0,,免费评估
26,曼彻斯特城市大学Manchester Metropolitan University,68.2,87.9,82.3,76.2,9.9,6,115.0,7.0,,免费评估
26,Uni for the Creative Arts,68.2,86.0,87.4,84.5,15.6,8,101.0,5.0,58.0,免费评估
28,利兹大学University of Leeds,68.1,71.0,76.7,64.6,17.8,8,165.0,5.0,,免费评估
29,利兹圣三一大学Leeds Trinity University,68.0,67.0,73.8,76.9,15.3,4,98.0,8.0,69.0,免费评估
30,西英格兰大学University of the West of England,67.8,86.1,81.9,66.1,13.1,10,110.0,7.0,69.0,免费评估
31,北安普顿大学The University of Northampton,65.5,80.5,82.7,80.5,16.5,7,89.0,7.0,,免费评估
31,桑德兰大学University of Sunderland,65.5,83.0,83.7,76.0,11.6,4,112.0,5.0,67.0,免费评估
33,中央兰开夏大学University of Central Lancashire,65.2,82.0,82.9,65.3,18.6,4,123.0,8.0,64.0,免费评估
34,萨塞克斯大学University of Sussex,64.5,77.2,82.9,67.2,16.7,9,127.0,,,免费评估
35,伯恩茅斯大学Bournemouth University,63.1,70.7,73.4,57.9,16.9,7,125.0,9.0,77.0,免费评估
36,赫特福德大学University of Hertfordshire,62.5,85.0,81.6,80.3,13.0,4,112.0,5.0,,免费评估
37,罗汉普顿大学Roehampton University,62.0,95.0,94.3,84.6,18.4,4,93.0,4.0,,免费评估
38,朴茨茅斯大学University of Portsmouth,61.5,89.6,86.0,83.6,20.0,7,107.0,,70.0,免费评估
39,罗伯特高登大学The Robert Gordon University,60.2,67.9,80.4,70.1,18.3,4,155.0,7.0,53.0,免费评估
40,法尔茅斯大学Falmouth University,59.9,83.4,88.8,69.2,15.8,5,111.0,3.0,,免费评估
41,肯特大学University of Kent,59.6,77.0,81.7,61.8,17.7,8,135.0,2.0,,免费评估
42,蒂赛德大学Teesside University,57.8,63.8,79.8,79.1,18.8,6,102.0,9.0,64.0,免费评估
42,南威尔士大学The University of South Wales,57.8,77.5,87.0,73.4,12.9,3,120.0,3.0,,免费评估
44,伦敦都市大学London Metropolitan University,57.5,76.2,75.3,82.9,14.3,3,,6.0,,免费评估
45,巴斯斯巴大学Bath Spa University,55.5,80.8,81.0,77.1,23.0,5,132.0,6.0,,免费评估
46,泰晤士河谷大学Thames Valley University,55.1,76.2,81.3,62.8,12.4,5,,5.0,,免费评估
47,谢菲尔德哈莱姆大学Sheffield Hallam University,54.4,78.1,77.1,68.2,16.7,7,114.0,7.0,51.0,免费评估
48,伍斯特大学University of Worcester,54.1,82.1,83.2,73.1,21.1,2,103.0,7.0,,免费评估
49,格罗斯特大学University of Gloucestershire,53.7,88.9,86.7,77.2,19.0,6,115.0,2.0,,免费评估
50,布莱顿大学University of Brighton,53.1,80.6,81.3,70.5,14.8,7,113.0,3.0,55.0,免费评估
51,威斯敏斯特大学University of Westminster,51.5,65.5,65.1,48.0,14.0,8,127.0,8.0,58.0,免费评估
52,坎特伯雷大学Canterbury Christ Church University,51.1,59.3,66.2,67.6,17.0,4,112.0,8.0,67.0,免费评估
53,阿尔斯特大学University of Ulster,50.2,84.7,77.2,73.2,21.1,3,123.0,3.0,57.0,免费评估
54,哈德斯菲尔德大学University of Huddersfield,50.1,81.0,81.6,77.2,19.2,2,116.0,2.0,65.0,免费评估
55,切斯特大学University of Chester,50.0,77.3,79.2,73.0,12.4,4,102.0,1.0,74.0,免费评估
56,剑桥安鲁大学Anglia Ruskin University,47.1,80.0,83.8,79.9,17.3,8,,1.0,,免费评估
57,西苏格兰大学University of the West of Scotland,46.8,66.6,77.1,66.9,14.8,5,142.0,5.0,44.0,免费评估
58,Uni of the Arts London,43.1,71.2,77.1,74.4,35.5,10,114.0,2.0,68.0,免费评估
59,布鲁内尔大学Brunel University,39.1,56.9,70.2,63.0,15.9,2,110.0,1.0,,免费评估
60,温切斯特大学University of Winchester,32.9,58.6,67.6,44.3,17.9,2,100.0,7.0,55.0,免费评估
61,米德塞斯大学Middlesex University,32.8,63.7,65.8,60.6,18.8,10,114.0,3.0,49.0,免费评估
