Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,241,4.29,3.48,94.0,100.0,免费评估
2,格拉斯哥大学University of Glasgow,198,4.16,3.25,100.0,98.1,免费评估
3,牛津大学University of Oxford,235,3.97,3.51,88.0,97.8,免费评估
4,巴斯大学University of Bath,186,3.99,3.38,98.0,96.8,免费评估
5,南安普顿大学University of Southampton,179,4.18,3.23,94.0,96.3,免费评估
6,帝国理工学院Imperial College London,194,4.19,3.42,88.0,96.3,免费评估
7,谢菲尔德大学The University of Sheffield,166,4.09,3.2,98.0,95.9,免费评估
8,布里斯托大学University of Bristol,175,4.16,3.3,92.0,95.7,免费评估
9,阿伯丁大学University of Aberdeen,160,4.45,2.94,96.0,95.7,免费评估
10,卡迪夫大学Cardiff University,168,4.16,3.44,94.0,95.4,免费评估
11,思克莱德大学University of Strathclyde,188,3.98,2.98,90.0,94.7,免费评估
12,埃克塞特大学University of Exeter,162,4.17,3.18,92.0,94.6,免费评估
13,伦敦大学学院University College London,183,4.05,2.59,94.0,94.6,免费评估
14,爱丁堡大学The University of Edinburgh,183,3.98,3.3,86.0,94.5,免费评估
15,拉夫堡大学Loughborough University,148,4.23,2.65,96.0,94.2,免费评估
16,诺丁汉大学University of Nottingham,160,4.23,3.16,88.0,94.1,免费评估
17,斯旺西大学Swansea University,132,4.05,3.29,96.0,94.0,免费评估
18,利物浦大学The University of Liverpool,139,3.96,3.14,98.0,93.9,免费评估
19,伯明翰大学University of Birmingham,159,4.23,2.69,92.0,93.8,免费评估
20,曼彻斯特大学The University of Manchester,169,4.02,3.19,88.0,93.7,免费评估
21,利兹大学University of Leeds,163,4.17,3.04,88.0,93.7,免费评估
22,赫瑞瓦特大学Heriot Watt University,165,4.09,3.3,84.0,93.5,免费评估
23,英国女王大学Queen's University Belfast,144,3.94,2.84,94.0,93.2,免费评估
24,阿尔斯特大学University of Ulster,119,4.48,2.94,92.0,92.9,免费评估
25,萨里大学University of Surrey,142,4.12,2.98,90.0,92.8,免费评估
26,纽卡斯尔大学Newcastle University,146,3.85,3.18,88.0,92.3,免费评估
27,邓迪大学University of Dundee,134,4.15,3.31,84.0,92.1,免费评估
28,诺桑比亚大学Northumbria University,141,4.12,2.8,86.0,92.1,免费评估
29,布拉德福德大学University of Bradford,128,4.1,2.56,92.0,91.3,免费评估
30,布鲁内尔大学Brunel University,148,3.85,2.72,86.0,91.2,免费评估
31,西苏格兰大学University of the West of Scotland,144,4.17,2.48,88.0,91.1,免费评估
32,蒂赛德大学Teesside University,126,4.2,2.63,92.0,91.1,免费评估
33,诺丁汉特伦特大学Nottingham Trent University,128,4.12,2.34,96.0,91.0,免费评估
34,考文垂大学Coventry University,122,4.2,2.62,90.0,90.9,免费评估
35,龙比亚大学Napier University,143,4.08,2.05,92.0,90.9,免费评估
36,普利茅斯大学University of Plymouth,124,4.03,2.72,90.0,90.8,免费评估
37,朴茨茅斯大学University of Portsmouth,120,4.03,2.46,90.0,90.2,免费评估
38,格林威治大学The University of Greenwich,139,3.83,2.31,92.0,90.1,免费评估
39,西英格兰大学University of the West of England,124,3.84,2.71,90.0,89.9,免费评估
40,阿伯泰邓迪大学University of Abertay Dundee,99,4.24,2.51,86.0,89.7,免费评估
41,索尔福德大学University of Salford,127,3.9,2.69,84.0,89.6,免费评估
42,伦敦南岸大学London South Bank University,120,3.96,2.59,82.0,89.3,免费评估
43,中央兰开夏大学University of Central Lancashire,136,4.14,2.23,,89.2,免费评估
44,利物浦约翰摩尔斯大学Liverpool John Moores University,148,3.76,2.49,84.0,89.1,免费评估
45,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,158,3.97,2.52,76.0,89.0,免费评估
46,伦敦城市大学City University London,118,4.0,2.85,80.0,89.0,免费评估
47,剑桥安鲁大学Anglia Ruskin University,100,4.09,2.11,88.0,87.9,免费评估
48,德比大学University of Derby,101,4.01,1.67,86.0,87.7,免费评估
49,利兹贝克特大学Leeds Beckett University,109,4.24,,86.0,87.3,免费评估
50,南威尔士大学The University of South Wales,96,4.1,2.47,76.0,86.1,免费评估
51,伍尔弗汉普顿大学University of Wolverhampton,103,4.26,,,85.9,免费评估
52,泰晤士河谷大学Thames Valley University,99,4.17,,80.0,85.5,免费评估
53,东伦敦大学University of East London,110,4.11,2.05,72.0,85.2,免费评估
54,金斯顿大学Kingston University,105,4.15,2.32,66.0,84.5,免费评估
55,布莱顿大学University of Brighton,116,3.57,2.59,64.0,83.6,免费评估
56,波尔顿大学University of Bolton,128,3.56,,60.0,81.4,免费评估
