Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,223.0,4.53,3.21,98,100.0,免费评估
2,邓迪大学University of Dundee,217.0,4.67,3.07,100,99.3,免费评估
3,曼彻斯特大学The University of Manchester,185.0,4.33,3.38,98,98.0,免费评估
4,纽卡斯尔大学Newcastle University,184.0,4.69,3.31,99,97.9,免费评估
5,卡迪夫大学Cardiff University,186.0,4.43,3.42,99,97.7,免费评估
6,布里斯托大学University of Bristol,192.0,4.12,3.2,99,97.6,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,191.0,3.85,3.34,98,97.5,免费评估
8,英国女王大学Queen's University Belfast,192.0,4.45,2.89,99,97.4,免费评估
9,伦敦国王学院King's College London,184.0,4.37,3.31,98,97.4,免费评估
10,伯明翰大学University of Birmingham,185.0,4.34,3.29,99,96.8,免费评估
11,利兹大学University of Leeds,184.0,4.02,3.27,99,96.6,免费评估
12,利物浦大学The University of Liverpool,181.0,4.29,3.09,99,96.5,免费评估
13,阿伯丁大学University of Aberdeen,,4.33,2.89,96,96.4,免费评估
14,谢菲尔德大学The University of Sheffield,170.0,4.59,3.21,98,96.2,免费评估
15,中央兰开夏大学University of Central Lancashire,,4.69,2.63,100,95.7,免费评估
16,普利茅斯大学University of Plymouth,186.0,4.07,2.58,98,94.5,免费评估
