Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,634.0,,3.05,93.0,100.0,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,576.0,3.97,3.55,87.0,93.8,免费评估
3,牛津大学University of Oxford,589.0,4.19,3.35,84.0,93.7,免费评估
4,华威大学The University of Warwick,567.0,4.09,3.35,89.0,93.7,免费评估
5,伦敦大学学院University College London,556.0,3.93,3.5,85.0,92.4,免费评估
6,诺丁汉大学University of Nottingham,506.0,4.0,3.15,82.0,89.3,免费评估
7,布里斯托大学University of Bristol,504.0,3.95,3.15,83.0,89.2,免费评估
8,巴斯大学University of Bath,504.0,3.94,2.95,86.0,89.0,免费评估
9,杜伦大学Durham University,562.0,3.97,2.65,82.0,88.6,免费评估
10,埃克塞特大学University of Exeter,481.0,4.07,2.95,83.0,88.3,免费评估
11,圣安德鲁斯大学University of St Andrews,527.0,4.03,2.7,82.0,88.2,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,409.0,4.48,3.15,78.0,88.0,免费评估
13,爱丁堡大学The University of Edinburgh,474.0,3.86,2.95,85.0,87.5,免费评估
14,约克大学The University of York,452.0,4.06,2.87,78.0,86.0,免费评估
15,兰卡斯特大学Lancaster University,451.0,4.02,2.95,74.0,85.3,免费评估
16,萨里大学University of Surrey,419.0,4.34,2.8,73.0,85.1,免费评估
17,伯明翰大学University of Birmingham,447.0,3.9,2.75,80.0,85.1,免费评估
18,利兹大学University of Leeds,450.0,3.83,2.85,79.0,85.0,免费评估
19,东英吉利大学University of East Anglia,408.0,4.35,2.75,73.0,84.6,免费评估
20,南安普顿大学University of Southampton,459.0,3.75,3.0,74.0,84.4,免费评估
21,格拉斯哥大学University of Glasgow,471.0,3.8,3.0,71.0,84.4,免费评估
22,思克莱德大学University of Strathclyde,502.0,4.14,2.85,62.0,84.3,免费评估
23,曼彻斯特大学The University of Manchester,430.0,3.9,3.05,72.0,84.1,免费评估
24,阿伯丁大学University of Aberdeen,442.0,3.86,2.85,75.0,84.1,免费评估
25,卡迪夫大学Cardiff University,416.0,3.79,3.0,77.0,84.1,免费评估
26,肯特大学University of Kent,394.0,4.27,2.9,70.0,83.8,免费评估
27,莱斯特大学University of Leicester,379.0,4.11,2.9,73.0,83.3,免费评估
28,斯旺西大学Swansea University,310.0,4.1,2.75,85.0,83.3,免费评估
29,谢菲尔德大学The University of Sheffield,432.0,4.04,2.8,69.0,83.2,免费评估
30,拉夫堡大学Loughborough University,415.0,4.04,2.45,77.0,82.9,免费评估
31,伦敦大学亚非学院SOAS University of London,445.0,3.96,2.3,77.0,82.8,免费评估
32,"伦敦大学伯克贝克学院Birkbeck, University Of London",,3.87,2.85,,82.8,免费评估
33,伦敦大学皇家霍洛威学院Royal Holloway University of London,400.0,3.84,3.0,71.0,82.6,免费评估
34,伦敦城市大学City University London,418.0,4.2,2.65,65.0,82.1,免费评估
