Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,97.0,97.0,79.4,17.9,10,565,7,80,免费评估
2,伦敦大学学院University College London,99.9,100.0,99.0,88.4,14.8,9,527,7,78,免费评估
3,杜伦大学Durham University,93.2,93.1,96.5,83.8,13.5,5,572,7,86,免费评估
4,圣安德鲁斯大学University of St Andrews,91.7,90.1,92.8,82.2,11.8,8,524,7,78,免费评估
5,牛津大学University of Oxford,89.6,91.1,95.3,78.0,13.3,-,551,7,68,免费评估
6,华威大学The University of Warwick,88.2,90.1,94.7,70.5,11.2,10,504,7,70,免费评估
6,布鲁内尔大学Brunel University,88.2,96.5,93.9,85.4,8.9,10,349,7,49,免费评估
8,埃克塞特大学University of Exeter,85.3,93.0,95.3,80.1,17.1,7,479,7,72,免费评估
9,东英吉利大学University of East Anglia,84.8,97.4,96.6,71.8,14.7,9,461,7,61,免费评估
10,南安普顿大学University of Southampton,83.0,90.0,95.5,73.4,8.5,8,430,7,61,免费评估
11,约克大学The University of York,82.7,89.0,94.0,73.3,16.5,7,495,7,72,免费评估
12,爱丁堡大学The University of Edinburgh,82.3,87.0,91.7,60.7,17.3,10,495,7,72,免费评估
13,肯特大学University of Kent,81.1,90.7,90.0,75.4,10.1,9,379,8,66,免费评估
13,阿斯顿大学Aston University,81.1,98.0,96.2,72.3,10.5,10,353,8,-,免费评估
15,兰卡斯特大学Lancaster University,78.4,92.0,94.2,73.6,17.1,6,468,7,67,免费评估
16,格罗斯特大学University of Gloucestershire,78.3,92.7,95.7,85.8,16.7,8,304,7,55,免费评估
17,伦敦大学玛丽女王学院Queen Mary University of London,78.0,92.9,95.7,69.5,16.7,6,444,7,65,免费评估
17,伯明翰大学University of Birmingham,78.0,82.9,88.7,71.3,16.5,9,418,7,72,免费评估
19,埃塞克斯大学University of Essex,77.5,98.7,97.4,84.7,9.7,7,348,7,44,免费评估
20,牛津布鲁克斯大学Oxford Brookes University,77.3,91.0,95.0,81.0,11.5,9,353,7,48,免费评估
21,布里斯托大学University of Bristol,77.1,84.8,95.5,67.6,24.8,5,486,7,77,免费评估
22,纽卡斯尔大学Newcastle University,76.7,92.0,93.0,75.2,17.2,5,455,5,74,免费评估
23,萨塞克斯大学University of Sussex,75.5,90.0,94.3,77.8,18.7,6,423,8,56,免费评估
24,诺丁汉大学University of Nottingham,74.8,87.4,88.5,71.3,18.6,7,461,6,72,免费评估
25,基尔大学Keele University,74.6,96.0,93.0,70.9,17.2,4,398,9,59,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.3,88.6,93.8,71.9,17.1,3,423,7,68,免费评估
27,雷丁大学University of Reading,74.2,90.7,91.6,72.9,9.5,8,372,6,51,免费评估
28,阿伯丁大学University of Aberdeen,73.9,88.2,92.9,76.1,23,6,446,8,61,免费评估
29,哈德斯菲尔德大学University of Huddersfield,73.8,87.1,91.5,75.6,11.3,6,342,7,63,免费评估
30,利物浦大学The University of Liverpool,73.5,91.0,92.0,73.7,19.5,6,417,7,60,免费评估
30,利兹大学University of Leeds,73.5,86.1,92.1,69.6,19.8,6,465,7,67,免费评估
30,白金汉大学The University of Buckingham,73.5,100.0,98.0,91.8,11.5,4,325,1,-,免费评估
33,伦敦都市大学London Metropolitan University,73.4,85.5,94.3,81.0,12.3,3,229,10,-,免费评估
34,邓迪大学University of Dundee,72.8,93.0,95.8,83.6,22.6,5,421,8,41,免费评估
35,谢菲尔德大学The University of Sheffield,72.7,93.0,93.5,71.5,18.2,5,446,7,61,免费评估
36,莱斯特大学University of Leicester,72.6,92.0,91.5,71.5,22.3,6,411,7,69,免费评估
37,萨里大学University of Surrey,72.5,91.5,93.8,66.4,15.9,8,424,6,57,免费评估
38,拉夫堡大学Loughborough University,72.3,92.0,92.7,81.2,24.6,6,403,8,56,免费评估
39,卡迪夫大学Cardiff University,72.2,89.1,92.8,68.8,16,5,422,5,69,免费评估
40,格拉斯哥大学University of Glasgow,72.0,91.8,92.4,73.0,20.8,6,473,5,57,免费评估
41,曼彻斯特大学The University of Manchester,71.4,78.0,87.5,73.5,15.6,7,439,6,61,免费评估
42,温切斯特大学University of Winchester,71.0,93.0,94.5,76.8,14.6,3,336,8,56,免费评估
42,北安普顿大学The University of Northampton,71.0,94.1,94.6,87.8,28.2,5,281,6,63,免费评估
44,思克莱德大学University of Strathclyde,70.4,93.1,95.5,73.0,10.4,4,446,6,39,免费评估
45,西英格兰大学University of the West of England,70.3,89.9,94.5,83.8,19.1,3,341,8,56,免费评估
46,贝德福德大学University of Bedfordshire,70.2,90.0,89.7,82.4,6.8,9,209,4,43,免费评估
47,桑德兰大学University of Sunderland,68.8,95.4,96.3,88.0,25.4,4,303,8,44,免费评估
47,切斯特大学University of Chester,68.8,96.5,96.1,86.0,21.3,3,314,4,59,免费评估
49,考文垂大学Coventry University,68.5,92.0,94.3,84.5,19.3,4,290,4,67,免费评估
50,伦敦国王学院King's College London,68.4,71.7,82.6,56.9,12.9,7,484,8,57,免费评估
51,利物浦约翰摩尔斯大学Liverpool John Moores University,68.2,93.6,94.4,80.9,21.6,3,321,10,35,免费评估
52,斯特林大学University of Stirling,68.0,81.0,96.0,75.8,15.8,4,377,7,45,免费评估
53,林肯大学University of Lincoln,67.6,91.0,93.7,81.8,29.1,4,331,7,65,免费评估
54,萨福克学院University Campus Suffolk,67.4,98.0,96.3,78.7,18.5,-,335,-,47,免费评估
55,斯旺西大学Swansea University,67.2,86.0,86.6,69.6,14.8,3,343,6,77,免费评估
56,普利茅斯大学University of Plymouth,66.5,90.5,92.6,81.6,19.7,6,312,3,50,免费评估
57,金斯顿大学Kingston University,66.4,91.9,90.7,67.1,16.7,6,285,8,57,免费评估
57,龙比亚大学Napier University,66.4,96.0,99.0,88.4,33,4,368,-,-,免费评估
59,英国女王大学Queen's University Belfast,66.1,87.6,94.5,73.8,16.2,5,383,3,52,免费评估
60,诺桑比亚大学Northumbria University,66.0,87.1,89.8,80.1,10.7,4,358,3,50,免费评估
61,班戈大学Bangor University,65.9,84.4,89.5,70.0,13.1,6,305,5,61,免费评估
62,南威尔士大学The University of South Wales,65.2,89.1,92.5,78.6,26.7,4,306,7,55,免费评估
63,法尔茅斯大学Falmouth University,64.6,84.0,88.5,80.8,25.1,4,295,8,51,免费评估
64,德蒙福特大学De Montfort University,64.2,91.9,93.7,78.1,19.9,4,293,6,47,免费评估
65,曼彻斯特城市大学Manchester Metropolitan University,64.0,90.1,93.7,72.7,23.1,3,333,8,50,免费评估
66,巴斯斯巴大学Bath Spa University,63.9,87.0,89.0,76.2,21.2,3,339,7,53,免费评估
67,卡迪夫都市大学Cardiff Metropolitan University,63.0,91.9,93.5,86.5,-,3,303,6,50,免费评估
68,中央兰开夏大学University of Central Lancashire,62.9,91.0,89.9,75.4,11.2,8,351,2,34,免费评估
69,伦敦大学金史密斯学院Goldsmiths University of London,62.5,87.0,92.5,81.7,21.3,3,367,4,49,免费评估
70,威斯敏斯特大学University of Westminster,62.3,79.2,83.6,68.4,19.7,7,306,8,53,免费评估
71,纽曼大学Newman University,62.1,86.1,96.0,80.6,21.5,4,291,1,76,免费评估
72,坎特伯雷大学Canterbury Christ Church University,61.9,95.7,92.7,74.8,11,4,270,6,36,免费评估
72,剑桥安鲁大学Anglia Ruskin University,61.9,82.0,91.5,75.6,24.9,10,261,3,46,免费评估
74,索尔福德大学University of Salford,61.7,88.9,88.7,78.8,21.6,4,335,5,56,免费评估
75,奇切斯特大学University of Chichester,61.2,84.9,90.7,82.0,20.3,2,279,5,52,免费评估
76,布莱顿大学University of Brighton,60.4,83.0,89.3,70.9,16.6,4,323,6,43,免费评估
76,伯恩茅斯大学Bournemouth University,60.4,79.6,86.7,75.0,21.4,8,352,6,35,免费评估
78,艾芝西尔大学Edge Hill University,60.3,90.0,91.3,82.3,17.2,3,328,1,53,免费评估
79,伯明翰城市大学Birmingham City University,60.2,84.2,90.4,73.2,24.4,4,294,3,57,免费评估
80,格林多大学Glyndwr University,60.0,70.3,81.9,75.3,20.7,5,267,-,-,免费评估
81,"St Mary's UC, Twickenham",59.6,93.2,92.7,79.3,20.6,2,292,3,52,免费评估
82,谢菲尔德哈莱姆大学Sheffield Hallam University,59.4,81.5,89.3,70.3,21.7,6,327,6,40,免费评估
83,哥比亚大学University of Cumbria,59.3,98.4,95.3,94.0,38.9,1,233,4,-,免费评估
84,罗汉普顿大学Roehampton University,59.0,88.0,90.2,71.8,15.9,4,289,3,52,免费评估
85,南安普顿索伦特大学Southampton Solent University,58.5,84.4,91.0,79.1,23,5,297,4,38,免费评估
86,格林威治大学The University of Greenwich,58.1,84.2,87.2,74.7,39.2,3,309,9,54,免费评估
87,约克圣约翰大学York St John University,58.0,89.9,92.3,72.7,28.9,8,305,3,49,免费评估
88,赫尔大学The University of Hull,57.9,87.7,93.9,73.5,30.4,4,330,5,49,免费评估
89,蒂赛德大学Teesside University,57.8,89.0,87.1,78.5,26.6,3,289,7,43,免费评估
90,亚伯大学Aberystwyth University,57.6,82.2,86.8,71.7,22.2,2,340,7,48,免费评估
91,赫特福德大学University of Hertfordshire,57.2,87.0,88.0,70.2,19.9,3,349,4,45,免费评估
92,东伦敦大学University of East London,56.5,86.0,87.9,67.1,-,8,246,7,37,免费评估
93,朴茨茅斯大学University of Portsmouth,56.2,87.2,90.2,69.4,21.8,6,311,2,51,免费评估
94,德比大学University of Derby,55.9,84.5,91.6,67.7,12.8,8,312,1,33,免费评估
95,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",53.4,91.0,94.3,81.2,27.5,2,235,2,-,免费评估
96,伍斯特大学University of Worcester,52.9,89.0,91.6,81.7,28.7,3,291,3,40,免费评估
97,阿尔斯特大学University of Ulster,52.5,88.0,90.0,79.8,18.8,4,300,1,34,免费评估
98,诺丁汉特伦特大学Nottingham Trent University,52.4,81.0,88.0,71.3,20.1,6,293,1,48,免费评估
99,Leeds Met,47.9,87.1,90.3,70.5,30.1,5,256,2,44,免费评估
100,斯塔福德郡大学Staffordshire University,47.0,73.1,80.3,69.0,26.5,5,216,3,43,免费评估
