Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,杜伦大学Durham University,82.00%,81.20%,64.90%,564,88.10%,100.0,免费评估
2,牛津大学University of Oxford,82.40%,86.70%,66.30%,509,88.30%,98.9,免费评估
3,曼彻斯特大学The University of Manchester,85.30%,87.90%,56.30%,556,77.30%,98.0,免费评估
4,布里斯托大学University of Bristol,90.50%,88.70%,48.00%,491,76.80%,95.6,免费评估
5,伯明翰大学University of Birmingham,84.50%,86.30%,50.70%,470,85.30%,95.1,免费评估
6,伦敦大学皇家霍洛威学院Royal Holloway University of London,85.50%,83.70%,55.00%,468,76.00%,93.9,免费评估
7,诺丁汉大学University of Nottingham,91.90%,91.80%,55.40%,391,74.10%,93.2,免费评估
8,利兹大学University of Leeds,88.20%,88.80%,44.20%,470,71.20%,92.7,免费评估
9,剑桥大学University of Cambridge,67.90%,68.30%,48.00%,545,87.00%,92.1,免费评估
9,南安普顿大学University of Southampton,81.40%,82.80%,70.70%,404,72.00%,92.1,免费评估
9,卡迪夫大学Cardiff University,86.30%,90.40%,47.00%,440,72.60%,92.1,免费评估
12,约克大学The University of York,92.60%,90.50%,37.10%,384,80.80%,91.5,免费评估
13,伦敦大学亚非学院SOAS University of London,88.30%,84.00%,60.00%,345,77.30%,91.0,免费评估
14,King's College London,76.60%,74.00%,43.50%,472,84.30%,90.9,免费评估
15,萨里大学University of Surrey,89.00%,84.60%,27.20%,462,76.40%,90.7,免费评估
16,谢菲尔德大学The University of Sheffield,83.50%,85.30%,60.00%,394,67.80%,90.2,免费评估
16,爱丁堡大学The University of Edinburgh,79.30%,77.70%,48.00%,479,70.20%,90.2,免费评估
18,纽卡斯尔大学Newcastle University,88.00%,90.00%,40.80%,409,69.60%,89.8,免费评估
19,格拉斯哥大学University of Glasgow,80.50%,78.80%,46.00%,474,61.60%,88.6,免费评估
20,班戈大学Bangor University,96.40%,93.00%,24.70%,357,69.10%,87.7,免费评估
21,皇家音乐学院Royal College of Music,83.50%,84.50%,23.90%,328,94.40%,87.3,免费评估
22,哈德斯菲尔德大学University of Huddersfield,88.80%,89.00%,28.00%,350,74.80%,86.9,免费评估
23,皇家音乐学院Royal College of Music,83.70%,84.80%,10.90%,316,98.70%,85.9,免费评估
24,英国女王大学Queen's University Belfast,79.40%,78.90%,38.30%,397,67.30%,85.5,免费评估
25,英国皇家北方音乐学院Royal Northern College of Music,84.60%,81.70%,12.30%,359,85.10%,85.0,免费评估
