Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,96.0,93.5,76.3,100.0,,304.7,免费评估
2,麻省理工学院Massachusetts Institute of Technology,UnitedStates,72.6,100.0,72.4,77.5,,264.7,免费评估
3,"加州大学伯克利分校University of California,Berkeley",UnitedStates,68.6,85.0,70.0,64.4,,231.9,免费评估
4,斯坦福大学Stanford University,UnitedStates,69.3,70.6,70.9,68.4,,222.5,免费评估
5,Zhejiang University,China,100.0,44.0,52.1,67.7,,222.1,免费评估
6,约翰霍普金斯大学Johns Hopkins University,UnitedStates,65.6,83.1,74.1,53.2,,216.8,免费评估
7,昆士兰大学The University of Queensland,Australia,66.0,68.5,79.3,56.4,,206.8,免费评估
8,剑桥大学University of Cambridge,UnitedKingdom,62.0,65.9,81.1,61.6,,205.8,免费评估
9,康奈尔大学Cornell University,UnitedStates,70.3,64.0,68.9,56.0,,204.1,免费评估
10,University of Copenhagen,Denmark,70.2,60.4,85.1,54.4,,202.1,免费评估
11,National University of Singapore,Singapore,71.1,50.7,76.7,63.6,,200.8,免费评估
12,Harbin Institute of Technology,China,67.1,53.5,55.7,69.0,,200.7,免费评估
13,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,59.8,68.5,74.0,56.1,,199.2,免费评估
14,多伦多大学University of Toronto,Canada,66.6,56.2,80.2,59.7,,198.6,免费评估
15,Seoul National University,SouthKorea,83.8,48.7,50.3,54.4,,196.9,免费评估
16,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,61.3,63.4,66.6,58.8,,196.8,免费评估
17,伦敦大学学院University College London,UnitedKingdom,65.1,56.8,80.4,57.6,,195.5,免费评估
18,Technical University of Denmark,Denmark,67.3,58.2,79.7,53.5,,194.9,免费评估
19,Tsinghua University,China,69.1,50.9,63.6,61.8,,194.5,免费评估
20,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,67.6,58.9,66.4,54.5,,194.3,免费评估
21,Ghent University,Belgium,69.8,51.3,82.2,56.5,,194.1,免费评估
22,宾夕法尼亚大学University of Pennsylvania,UnitedStates,60.6,60.1,63.5,59.6,,193.0,免费评估
23,University of Wageningen,Netherlands,69.7,52.3,79.7,53.4,,191.3,免费评估
24,牛津大学University of Oxford,UnitedKingdom,57.3,61.1,84.9,54.5,,190.0,免费评估
25,Shanghai Jiao Tong University,China,81.9,43.1,52.6,54.4,,189.9,免费评估
26,俄亥俄州立大学Ohio State University,UnitedStates,68.2,54.8,67.0,52.8,,189.1,免费评估
27,Jiangnan University,China,86.6,42.4,47.3,50.4,,188.8,免费评估
28,Shandong University,China,72.6,47.6,46.6,57.7,,187.2,免费评估
29,佛罗里达大学University of Florida,UnitedStates,68.8,53.1,67.3,51.5,,186.8,免费评估
30,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,56.6,61.8,67.4,54.8,,186.7,免费评估
31,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,63.4,56.6,71.3,50.5,,184.8,免费评估
32,"加州大学戴维斯分校University of California,Davis",UnitedStates,70.1,54.6,69.2,45.9,,184.4,免费评估
33,爱丁堡大学The University of Edinburgh,UnitedKingdom,58.5,58.6,74.7,51.0,,183.0,免费评估
34,University of Sao Paulo,Brazil,85.9,40.4,63.4,43.4,,182.4,免费评估
35,英属哥伦比亚大学University of British Columbia,Canada,57.5,57.0,82.4,50.8,,181.8,免费评估
36,The University of Tokyo,Japan,76.9,44.7,55.1,49.1,,181.7,免费评估
37,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,64.2,55.1,62.8,49.5,,181.3,免费评估
38,Baylor College of Medicine,UnitedStates,50.7,68.1,67.0,48.5,,180.7,免费评估
39,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,57.4,57.1,64.6,51.9,,179.4,免费评估
40,帝国理工学院Imperial College London,UnitedKingdom,57.6,53.3,82.2,51.6,,178.9,免费评估
41,旧金山大学University of San Francisco,UnitedStates,48.9,68.8,71.3,46.9,,178.8,免费评估
42,圣路易斯华盛顿大学Washington University in St Louis,UnitedStates,49.4,67.5,64.0,48.8,,178.5,免费评估
43,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,52.1,64.8,64.8,47.0,,176.9,免费评估
44,墨尔本大学The University of Melbourne,Australia,51.4,68.2,77.4,40.8,,175.9,免费评估
45,South China University of Technology,China,61.2,51.7,47.0,52.8,,175.1,免费评估
46,杜克大学Duke University,UnitedStates,49.0,67.9,64.9,44.5,,174.3,免费评估
47,Swiss Federal Institute of Technology Zurich,Switzerland,52.1,57.1,82.6,48.0,,173.8,免费评估
48,Peking University,China,62.3,50.5,56.9,49.0,,173.2,免费评估
48,East China University of Science and Technology,China,71.1,43.3,40.7,50.5,,173.2,免费评估
50,Tongji University,China,55.8,52.5,59.5,53.0,,173.1,免费评估
