Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,86.0%,86.3%,55.7%,648,87.4%,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,90.8%,91.6%,51.0%,529,83.8%,97.3,免费评估
3,牛津大学University of Oxford,79.8%,81.0%,52.1%,614,87.1%,96.7,免费评估
4,华威大学The University of Warwick,87.2%,91.2%,46.1%,517,84.2%,95.4,免费评估
5,帝国理工学院Imperial College London,75.2%,82.3%,49.6%,601,87.9%,95.3,免费评估
6,伯明翰大学University of Birmingham,90.6%,90.8%,33.8%,529,89.5%,95.2,免费评估
7,曼彻斯特大学The University of Manchester,82.2%,90.5%,44.9%,553,83.6%,94.8,免费评估
8,萨里大学University of Surrey,89.7%,93.7%,39.6%,426,92.3%,94.7,免费评估
8,埃克塞特大学University of Exeter,85.8%,92.0%,42.4%,478,88.6%,94.7,免费评估
10,杜伦大学Durham University,75.1%,84.9%,46.2%,601,84.9%,94.4,免费评估
11,南安普顿大学University of Southampton,89.4%,92.6%,44.1%,438,83.3%,93.7,免费评估
12,兰卡斯特大学Lancaster University,86.4%,85.7%,37.6%,498,88.0%,93.5,免费评估
13,巴斯大学University of Bath,83.8%,87.8%,40.0%,511,81.7%,92.6,免费评估
14,格拉斯哥大学University of Glasgow,77.3%,87.8%,42.0%,491,87.3%,92.4,免费评估
14,布拉德福德大学University of Bradford,78.7%,87.0%,43.7%,496,84.4%,92.4,免费评估
16,莱斯特大学University of Leicester,87.1%,90.2%,40.8%,409,84.4%,91.9,免费评估
17,诺丁汉大学University of Nottingham,83.6%,89.6%,48.3%,473,74.3%,91.8,免费评估
18,思克莱德大学University of Strathclyde,88.5%,91.5%,45.3%,430,73.4%,91.3,免费评估
18,利兹大学University of Leeds,80.7%,86.3%,41.8%,451,84.0%,91.3,免费评估
20,爱丁堡大学The University of Edinburgh,68.9%,77.4%,48.7%,527,84.3%,90.9,免费评估
21,英国女王大学Queen's University Belfast,84.3%,86.0%,44.4%,399,80.4%,90.5,免费评估
22,阿伯丁大学University of Aberdeen,88.3%,85.1%,32.0%,398,87.0%,90.3,免费评估
23,伦敦大学学院University College London,71.2%,79.8%,45.1%,537,79.0%,90.1,免费评估
24,Cardiff University,82.7%,90.8%,34.9%,414,81.4%,89.6,免费评估
25,约克大学The University of York,82.1%,89.4%,35.8%,432,74.4%,88.4,免费评估
26,谢菲尔德大学The University of Sheffield,79.1%,85.6%,36.8%,421,77.5%,87.9,免费评估
27,伦敦国王学院King's College London,81.1%,84.7%,35.8%,449,73.6%,87.8,免费评估
27,埃塞克斯大学University of Essex,81.7%,88.1%,24.7%,398,85.7%,87.8,免费评估
29,拉夫堡大学Loughborough University,89.2%,91.2%,19.0%,372,83.2%,87.5,免费评估
29,赫瑞瓦特大学Heriot Watt University,83.2%,83.7%,44.1%,418,67.0%,87.5,免费评估
31,诺桑比亚大学Northumbria University,84.2%,84.8%,30.7%,371,,86.3,免费评估
32,基尔大学Keele University,88.3%,87.8%,31.8%,356,71.0%,86.2,免费评估
33,利物浦大学The University of Liverpool,74.2%,79.5%,31.5%,401,83.5%,86.1,免费评估
34,邓迪大学University of Dundee,89.7%,92.0%,34.1%,381,61.2%,85.9,免费评估
35,赫特福德大学University of Hertfordshire,84.2%,91.6%,20.2%,319,84.4%,85.8,免费评估
36,朴茨茅斯大学University of Portsmouth,91.5%,93.4%,21.8%,277,77.8%,85.4,免费评估
37,中央兰开夏大学University of Central Lancashire,82.8%,81.0%,19.8%,336,85.0%,84.7,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,94.2%,93.5%,20.1%,308,68.3%,84.3,免费评估
39,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.5%,88.4%,31.5%,410,59.7%,84.1,免费评估
40,赫尔大学The University of Hull,89.0%,92.8%,24.2%,323,65.7%,83.7,免费评估
41,斯旺西大学Swansea University,73.8%,80.3%,33.0%,353,74.4%,83.3,免费评估
42,伦敦大学玛丽女王学院Queen Mary University of London,82.2%,84.0%,27.6%,373,62.1%,82.3,免费评估
43,亚伯大学Aberystwyth University,81.0%,84.2%,12.4%,306,82.4%,82.1,免费评估
44,肯特大学University of Kent,62.6%,73.8%,30.7%,334,77.5%,80.1,免费评估
45,索尔福德大学University of Salford,84.2%,92.1%,4.4%,312,45.2%,74.5,免费评估
46,西苏格兰大学University of the West of Scotland,63.3%,66.3%,19.1%,333,,73.3,免费评估
