Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,244.0,4.22,3.36,94.0,100.0,免费评估
2,帝国理工学院Imperial College London,230.0,4.09,3.5,95.0,99.1,免费评估
3,牛津大学University of Oxford,233.0,4.13,3.34,92.0,98.7,免费评估
4,圣安德鲁斯大学University of St Andrews,214.0,4.5,2.99,93.0,98.0,免费评估
5,华威大学The University of Warwick,197.0,4.47,3.53,93.0,97.8,免费评估
6,杜伦大学Durham University,207.0,4.24,3.02,89.0,96.3,免费评估
7,南安普顿大学University of Southampton,185.0,4.2,3.18,93.0,95.6,免费评估
8,伦敦大学学院University College London,195.0,3.68,3.57,95.0,95.6,免费评估
9,曼彻斯特大学The University of Manchester,186.0,4.06,3.42,91.0,95.2,免费评估
10,布里斯托大学University of Bristol,195.0,3.85,3.17,91.0,95.0,免费评估
11,伯明翰大学University of Birmingham,172.0,4.11,3.13,95.0,94.9,免费评估
12,巴斯大学University of Bath,176.0,4.07,2.92,96.0,94.8,免费评估
13,格拉斯哥大学University of Glasgow,194.0,3.99,3.18,87.0,94.7,免费评估
14,利兹大学University of Leeds,169.0,4.07,3.17,94.0,94.3,免费评估
15,爱丁堡大学The University of Edinburgh,191.0,3.78,3.19,89.0,94.2,免费评估
16,约克大学The University of York,162.0,4.03,3.34,95.0,94.1,免费评估
17,兰卡斯特大学Lancaster University,156.0,4.13,3.26,96.0,94.1,免费评估
18,萨里大学University of Surrey,155.0,4.37,2.67,94.0,93.6,免费评估
19,拉夫堡大学Loughborough University,155.0,4.51,2.51,93.0,93.6,免费评估
20,伦敦国王学院King's College London,164.0,4.01,3.2,91.0,93.5,免费评估
21,谢菲尔德大学The University of Sheffield,154.0,4.13,3.39,91.0,93.4,免费评估
22,斯旺西大学Swansea University,139.0,4.33,3.17,94.0,93.4,免费评估
23,思克莱德大学University of Strathclyde,194.0,4.03,2.57,86.0,93.3,免费评估
24,邓迪大学University of Dundee,182.0,4.15,3.11,85.0,93.3,免费评估
