Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.0,1.8,615.0,94.0,100.0,免费评估
2,帝国理工学院Imperial College London,77.0,1.4,568.0,91.0,91.1,免费评估
3,谢菲尔德大学The University of Sheffield,83.0,1.4,465.0,85.0,88.8,免费评估
4,布里斯托大学University of Bristol,80.0,1.2,514.0,83.0,87.1,免费评估
5,拉夫堡大学Loughborough University,82.0,1.1,424.0,84.0,84.7,免费评估
6,诺丁汉大学University of Nottingham,83.0,1.3,482.0,87.0,84.2,免费评估
8,萨里大学University of Surrey,85.0,1.1,404.0,81.0,84.1,免费评估
9,巴斯大学University of Bath,84.0,0.8,497.0,79.0,83.4,免费评估
10,卡迪夫大学Cardiff University,83.0,1.1,447.0,75.0,82.9,免费评估
11,利兹大学University of Leeds,79.0,1.2,437.0,77.0,82.4,免费评估
12,思克莱德大学University of Strathclyde,79.0,0.8,494.0,80.0,81.6,免费评估
13,纽卡斯尔大学Newcastle University,77.0,1.0,413.0,87.0,81.1,免费评估
14,利物浦大学The University of Liverpool,80.0,1.1,419.0,74.0,80.6,免费评估
15,赫瑞瓦特大学Heriot Watt University,83.0,0.8,402.0,81.0,80.5,免费评估
16,爱丁堡大学The University of Edinburgh,85.0,0.9,490.0,83.0,80.3,免费评估
18,格拉斯哥大学University of Glasgow,85.0,0.7,437.0,75.0,80.1,免费评估
19,英国女王大学Queen's University Belfast,76.0,1.0,379.0,81.0,78.2,免费评估
20,伯明翰大学University of Birmingham,77.0,1.1,435.0,67.0,78.1,免费评估
21,罗伯特高登大学The Robert Gordon University,86.0,0.3,344.0,82.0,76.2,免费评估
22,萨塞克斯大学University of Sussex,86.0,0.8,341.0,65.0,76.1,免费评估
23,阿伯丁大学University of Aberdeen,68.0,1.0,366.0,87.0,75.3,免费评估
24,斯旺西大学Swansea University,76.0,1.0,442.0,83.0,75.1,免费评估
26,兰卡斯特大学Lancaster University,77.0,0.7,381.0,75.0,74.9,免费评估
27,伦敦大学玛丽女王学院Queen Mary University of London,84.0,0.7,359.0,64.0,74.6,免费评估
28,布鲁内尔大学Brunel University,78.0,0.7,380.0,72.0,74.3,免费评估
29,布莱顿大学University of Brighton,77.0,0.8,284.0,81.0,73.8,免费评估
30,普利茅斯大学University of Plymouth,81.0,0.3,300.0,89.0,73.7,免费评估
31,曼彻斯特大学The University of Manchester,64.0,1.1,420.0,74.0,73.0,免费评估
32,格林威治大学The University of Greenwich,76.0,1.3,265.0,60.0,72.3,免费评估
33,华威大学The University of Warwick,82.0,,420.0,73.0,71.8,免费评估
34,西英格兰大学University of the West of England,70.0,0.8,298.0,77.0,69.9,免费评估
35,利物浦约翰摩尔斯大学Liverpool John Moores University,74.0,1.0,288.0,62.0,69.8,免费评估
36,阿斯顿大学Aston University,70.0,0.6,361.0,75.0,69.6,免费评估
37,桑德兰大学University of Sunderland,77.0,0.3,291.0,78.0,69.4,免费评估
38,考文垂大学Coventry University,82.0,0.2,284.0,71.0,68.9,免费评估
39,哈珀亚当斯大学Harper Adams University,79.0,,308.0,81.0,68.8,免费评估
40,邓迪大学University of Dundee,79.0,,347.0,75.0,68.6,免费评估
41,诺桑比亚大学Northumbria University,76.0,1.7,276.0,66.0,68.0,免费评估
43,朴茨茅斯大学University of Portsmouth,69.0,0.6,269.0,77.0,66.5,免费评估
44,布拉德福德大学University of Bradford,74.0,0.6,247.0,67.0,66.1,免费评估
45,赫尔大学The University of Hull,77.0,0.4,313.0,56.0,65.2,免费评估
46,哈德斯菲尔德大学University of Huddersfield,68.0,0.5,268.0,77.0,64.9,免费评估
47,伦敦城市大学City University London,78.0,0.7,352.0,35.0,64.3,免费评估
48,格拉摩根大学University of Glamorgan,72.0,0.7,215.0,,63.8,免费评估
49,赫特福德大学University of Hertfordshire,68.0,0.8,298.0,55.0,63.7,免费评估
50,斯塔福德郡大学Staffordshire University,80.0,,262.0,64.0,63.4,免费评估
52,格林多大学Glyndwr University,,0.5,,62.0,62.6,免费评估
53,谢菲尔德哈莱姆大学Sheffield Hallam University,69.0,0.5,262.0,63.0,62.1,免费评估
54,曼彻斯特城市大学Manchester Metropolitan University,70.0,0.4,278.0,60.0,61.3,免费评估
55,伯明翰城市大学Birmingham City University,74.0,,228.0,71.0,61.2,免费评估
56,德蒙福特大学De Montfort University,70.0,0.6,246.0,55.0,61.0,免费评估
57,阿尔斯特大学University of Ulster,70.0,,229.0,74.0,60.2,免费评估
58,牛津布鲁克斯大学Oxford Brookes University,68.0,,330.0,64.0,59.8,免费评估
59,金斯顿大学Kingston University,66.0,0.4,272.0,52.0,57.4,免费评估
60,伦敦南岸大学London South Bank University,58.0,0.7,,39.0,49.7,免费评估
