Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,87.0,1.2,630,83.0,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,88.0,1.2,563,84.0,99.2,免费评估
3,牛津大学University of Oxford,84.0,1.0,622,85.0,96.7,免费评估
4,杜伦大学Durham University,83.0,1.0,574,82.0,94.6,免费评估
5,萨塞克斯大学University of Sussex,92.0,0.9,420,80.0,94.3,免费评估
6,伯明翰大学University of Birmingham,87.0,1.0,506,79.0,94.2,免费评估
7,兰卡斯特大学Lancaster University,91.0,1.2,443,66.0,93.5,免费评估
8,巴斯大学University of Bath,84.0,1.1,469,78.0,92.5,免费评估
9,格拉斯哥大学University of Glasgow,87.0,1.0,477,76.0,92.4,免费评估
10,曼彻斯特大学The University of Manchester,88.0,1.0,495,72.0,92.1,免费评估
11,帝国理工学院Imperial College London,77.0,1.1,589,81.0,91.8,免费评估
11,诺丁汉大学University of Nottingham,84.0,1.2,453,76.0,91.8,免费评估
13,谢菲尔德大学The University of Sheffield,85.0,1.0,467,74.0,90.9,免费评估
14,利兹大学University of Leeds,85.0,0.8,435,84.0,90.7,免费评估
15,爱丁堡大学The University of Edinburgh,83.0,1.1,515,70.0,90.2,免费评估
16,布里斯托大学University of Bristol,81.0,1.0,498,79.0,90.1,免费评估
17,利物浦大学The University of Liverpool,87.0,1.0,404,73.0,89.4,免费评估
18,华威大学The University of Warwick,81.0,0.8,529,79.0,89.3,免费评估
19,伦敦大学学院University College London,79.0,1.0,512,75.0,88.9,免费评估
20,南安普顿大学University of Southampton,82.0,0.9,465,77.0,88.6,免费评估
20,阿伯丁大学University of Aberdeen,77.0,1.0,394,91.0,88.6,免费评估
22,萨里大学University of Surrey,86.0,0.8,421,78.0,88.5,免费评估
23,埃克塞特大学University of Exeter,84.0,0.9,475,70.0,88.1,免费评估
24,拉夫堡大学Loughborough University,85.0,0.8,391,77.0,87.3,免费评估
25,约克大学The University of York,83.0,0.9,427,72.0,86.4,免费评估
26,赫瑞瓦特大学Heriot Watt University,85.0,0.9,388,71.0,86.3,免费评估
27,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.0,0.8,358,76.0,85.3,免费评估
27,思克莱德大学University of Strathclyde,89.0,0.5,399,71.0,85.3,免费评估
29,莱斯特大学University of Leicester,82.0,0.9,383,72.0,84.8,免费评估
30,伦敦大学玛丽女王学院Queen Mary University of London,83.0,0.8,355,72.0,84.1,免费评估
31,肯特大学University of Kent,85.0,0.8,348,67.0,83.9,免费评估
32,斯旺西大学Swansea University,84.0,0.7,344,74.0,83.5,免费评估
33,伦敦国王学院King's College London,81.0,0.7,439,67.0,82.8,免费评估
34,基尔大学Keele University,88.0,0.5,312,73.0,82.7,免费评估
35,索尔福德大学University of Salford,86.0,0.7,332,63.0,81.5,免费评估
36,卡迪夫大学Cardiff University,83.0,0.6,431,62.0,81.4,免费评估
36,赫尔大学The University of Hull,86.0,0.6,336,65.0,81.4,免费评估
38,赫特福德大学University of Hertfordshire,,0.9,345,63.0,80.8,免费评估
39,英国女王大学Queen's University Belfast,74.0,0.7,424,69.0,78.7,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,74.0,0.9,298,73.0,78.2,免费评估
41,中央兰开夏大学University of Central Lancashire,81.0,0.5,309,,76.2,免费评估
42,西苏格兰大学University of the West of Scotland,83.0,0.2,286,,72.8,免费评估
43,亚伯大学Aberystwyth University,82.0,0.3,310,53.0,71.9,免费评估
44,格拉摩根大学University of Glamorgan,75.0,,286,46.0,62.3,免费评估
