Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,巴斯大学University of Bath,78.0,1.5,381.0,79,100.0,免费评估
2,谢菲尔德大学The University of Sheffield,76.0,1.1,388.0,90,98.0,免费评估
3,思克莱德大学University of Strathclyde,85.0,0.5,437.0,85,97.6,免费评估
4,萨塞克斯大学University of Sussex,84.0,0.9,328.0,90,96.3,免费评估
5,利兹大学University of Leeds,82.0,1.4,354.0,68,96.0,免费评估
6,布里斯托大学University of Bristol,80.0,1.0,372.0,76,94.4,免费评估
7,基尔大学Keele University,80.0,1.0,286.0,96,94.3,免费评估
8,英国女王大学Queen's University Belfast,79.0,1.0,363.0,80,94.1,免费评估
9,肯特大学University of Kent,76.0,1.3,278.0,88,93.4,免费评估
10,兰卡斯特大学Lancaster University,67.0,1.0,354.0,96,92.9,免费评估
11,斯特林大学University of Stirling,82.0,0.8,,87,92.2,免费评估
12,格拉摩根大学University of Glamorgan,82.0,0.6,293.0,100,91.9,免费评估
13,赫尔大学The University of Hull,82.0,0.6,316.0,88,90.8,免费评估
14,罗伯特高登大学The Robert Gordon University,88.0,,348.0,89,88.7,免费评估
15,约克大学The University of York,60.0,1.2,349.0,88,88.4,免费评估
16,哈德斯菲尔德大学University of Huddersfield,79.0,0.7,299.0,82,87.0,免费评估
17,切斯特大学University of Chester,88.0,0.2,276.0,92,86.9,免费评估
18,伯明翰大学University of Birmingham,74.0,0.9,338.0,70,86.8,免费评估
19,诺桑比亚大学Northumbria University,86.0,0.5,277.0,81,86.3,免费评估
20,东英吉利大学University of East Anglia,82.0,0.8,294.0,69,85.9,免费评估
21,斯旺西大学Swansea University,65.0,0.8,,96,85.8,免费评估
22,格拉斯哥大学University of Glasgow,81.0,0.5,,80,85.0,免费评估
23,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,84.0,,327.0,86,84.9,免费评估
24,林肯大学University of Lincoln,79.0,0.5,271.0,87,84.6,免费评估
25,贝德福德大学University of Bedfordshire,77.0,0.6,,79,83.8,免费评估
26,邓迪大学University of Dundee,68.0,0.5,320.0,93,83.6,免费评估
27,阿尔斯特大学University of Ulster,78.0,0.8,283.0,68,83.2,免费评估
28,爱丁堡大学The University of Edinburgh,46.0,1.3,378.0,82,83.0,免费评估
29,西苏格兰大学University of the West of Scotland,78.0,0.6,334.0,63,82.9,免费评估
30,雷丁大学University of Reading,69.0,0.6,,89,82.7,免费评估
31,牛津布鲁克斯大学Oxford Brookes University,84.0,,330.0,77,82.4,免费评估
32,谢菲尔德哈莱姆大学Sheffield Hallam University,74.0,0.6,276.0,83,82.1,免费评估
33,德蒙福特大学De Montfort University,76.0,0.4,234.0,93,81.7,免费评估
34,布拉德福德大学University of Bradford,73.0,0.7,256.0,78,81.0,免费评估
35,曼彻斯特大学The University of Manchester,67.0,0.8,,82,80.8,免费评估
36,考文垂大学Coventry University,78.0,0.4,268.0,81,80.6,免费评估
37,蒂赛德大学Teesside University,72.0,,311.0,95,80.5,免费评估
38,米德塞斯大学Middlesex University,74.0,0.6,201.0,89,80.1,免费评估
39,诺丁汉特伦特大学Nottingham Trent University,75.0,0.9,222.0,69,79.7,免费评估
40,西英格兰大学University of the West of England,72.0,0.3,,90,79.3,免费评估
41,赫特福德大学University of Hertfordshire,68.0,0.2,288.0,97,79.2,免费评估
42,波尔顿大学University of Bolton,83.0,0.6,211.0,70,79.0,免费评估
42,纽波特大学University of Wales Newport,73.0,0.6,,75,79.0,免费评估
44,中央兰开夏大学University of Central Lancashire,73.0,0.6,251.0,74,78.5,免费评估
44,南安普顿索伦特大学Southampton Solent University,81.0,,294.0,76,78.5,免费评估
46,伦敦南岸大学London South Bank University,66.0,0.9,,69,78.0,免费评估
47,伦敦大学金史密斯学院Goldsmiths University of London,77.0,0.6,,64,77.2,免费评估
48,布鲁内尔大学Brunel University,57.0,0.5,342.0,82,76.5,免费评估
49,布莱顿大学University of Brighton,75.0,0.4,215.0,79,75.8,免费评估
50,卡迪夫都市大学Cardiff Metropolitan University,77.0,,226.0,86,75.1,免费评估
