Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,拉夫堡大学Loughborough University,84.2%,86.1%,62.3%,154,78.9%,100.0,免费评估
2,利兹大学University of Leeds,83.0%,83.1%,54.5%,165,79.9%,99.6,免费评估
3,埃克塞特大学University of Exeter,84.9%,80.2%,46.2%,171,71.4%,97.5,免费评估
4,兰卡斯特大学Lancaster University,80.7%,81.2%,51.4%,148,82.1%,97.0,免费评估
5,谢菲尔德大学The University of Sheffield,82.6%,82.6%,37.9%,156,84.5%,96.9,免费评估
6,纽卡斯尔大学Newcastle University,81.4%,79.2%,37.8%,164,79.5%,96.1,免费评估
6,卡迪夫大学Cardiff University,80.9%,78.0%,55.4%,151,75.3%,96.1,免费评估
8,华威大学The University of Warwick,85.8%,75.3%,61.7%,162,55.4%,95.1,免费评估
9,约克大学The University of York,89.1%,80.3%,26.0%,153,,94.7,免费评估
10,南安普顿大学University of Southampton,88.4%,78.2%,42.7%,147,67.1%,94.0,免费评估
11,思克莱德大学University of Strathclyde,81.2%,75.6%,39.4%,193,53.3%,93.8,免费评估
12,斯特林大学University of Stirling,85.3%,81.1%,36.0%,170,58.9%,93.4,免费评估
13,斯旺西大学Swansea University,78.0%,76.4%,18.5%,138,92.0%,91.7,免费评估
14,伦敦城市大学City University London,73.4%,73.6%,30.9%,158,77.8%,91.4,免费评估
15,莱斯特大学University of Leicester,75.0%,75.5%,46.1%,129,78.3%,91.1,免费评估
16,英国女王大学Queen's University Belfast,87.8%,84.5%,38.3%,152,50.0%,91.0,免费评估
17,萨里大学University of Surrey,78.9%,80.8%,30.2%,141,72.0%,90.4,免费评估
18,东英吉利大学University of East Anglia,77.7%,75.9%,43.8%,142,64.5%,90.2,免费评估
19,萨塞克斯大学University of Sussex,71.7%,70.2%,43.6%,145,72.3%,90.0,免费评估
20,伦敦国王学院King's College London,73.7%,66.6%,55.8%,156,55.9%,89.8,免费评估
21,伦敦大学皇家霍洛威学院Royal Holloway University of London,81.4%,79.0%,38.1%,142,56.6%,88.9,免费评估
22,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,80.9%,76.6%,15.2%,172,57.9%,88.8,免费评估
23,利物浦大学The University of Liverpool,79.7%,79.0%,27.5%,136,68.2%,88.7,免费评估
24,诺丁汉特伦特大学Nottingham Trent University,85.2%,82.8%,10.0%,133,72.8%,88.4,免费评估
25,基尔大学Keele University,81.7%,78.7%,25.0%,119,74.3%,88.2,免费评估
26,诺桑比亚大学Northumbria University,82.4%,78.1%,22.2%,135,66.5%,88.0,免费评估
27,罗伯特高登大学The Robert Gordon University,88.8%,82.1%,7.5%,152,57.3%,87.8,免费评估
28,牛津布鲁克斯大学Oxford Brookes University,76.2%,74.5%,25.3%,142,67.0%,87.4,免费评估
29,索尔福德大学University of Salford,74.8%,73.1%,36.9%,132,62.6%,86.6,免费评估
29,龙比亚大学Napier University,76.7%,76.7%,9.5%,166,59.5%,86.6,免费评估
31,玛格丽特女王大学Queen Margaret University,76.4%,72.1%,14.0%,157,62.9%,86.4,免费评估
31,德蒙福特大学De Montfort University,78.2%,75.4%,31.2%,105,75.4%,86.4,免费评估
31,布鲁内尔大学Brunel University,83.6%,77.4%,23.0%,116,67.5%,86.4,免费评估
34,肯特大学University of Kent,82.0%,79.3%,,120,81.8%,86.2,免费评估
35,赫尔大学The University of Hull,86.5%,84.7%,11.2%,129,59.4%,85.9,免费评估
36,中央兰开夏大学University of Central Lancashire,87.4%,84.7%,7.9%,119,64.6%,85.7,免费评估
37,利物浦约翰摩尔斯大学Liverpool John Moores University,79.7%,77.9%,6.2%,138,67.2%,85.4,免费评估
38,利物浦大学The University of Liverpool,79.6%,80.4%,,110,84.8%,85.3,免费评估
39,考文垂大学Coventry University,80.3%,77.1%,18.1%,115,70.3%,85.2,免费评估
40,西英格兰大学University of the West of England,79.2%,77.5%,18.6%,118,67.8%,85.0,免费评估
40,Plymouth Marjon University,95.8%,87.9%,,113,58.5%,85.0,免费评估
40,亚伯大学Aberystwyth University,86.3%,84.1%,9.2%,110,66.8%,85.0,免费评估
40,曼彻斯特城市大学Manchester Metropolitan University,77.1%,75.5%,29.0%,122,61.9%,85.0,免费评估
44,朴茨茅斯大学University of Portsmouth,81.2%,79.6%,12.8%,104,75.5%,84.8,免费评估
45,桑德兰大学University of Sunderland,82.4%,79.5%,13.0%,117,64.4%,84.3,免费评估
45,Solent University,85.1%,80.8%,0.8%,116,69.8%,84.3,免费评估
45,University of Lincoln,75.9%,72.7%,4.0%,135,72.3%,84.3,免费评估
48,伦敦南岸大学London South Bank University,87.3%,78.7%,12.8%,101,66.9%,84.2,免费评估
49,"特威克南圣玛丽大学St Mary's, Twickenham",82.2%,77.4%,9.1%,127,62.1%,84.1,免费评估
50,伦敦大学玛丽女王学院Queen Mary University of London,75.0%,68.0%,35.1%,135,52.2%,84.0,免费评估
51,蒂赛德大学Teesside University,82.4%,83.1%,2.9%,106,73.6%,83.8,免费评估
52,威斯敏斯特大学University of Westminster,68.4%,66.4%,28.3%,125,69.0%,83.5,免费评估
53,创意艺术大学University for the Creative Arts,84.5%,81.1%,3.4%,114,62.8%,83.0,免费评估
53,斯塔福德郡大学Staffordshire University,75.6%,70.3%,6.7%,107,81.3%,83.0,免费评估
53,伯恩茅斯大学Bournemouth University,76.9%,77.1%,15.1%,125,60.1%,83.0,免费评估
56,谢菲尔德哈莱姆大学Sheffield Hallam University,83.4%,80.3%,14.4%,114,56.6%,82.9,免费评估
57,艾芝西尔大学Edge Hill University,83.3%,77.7%,10.2%,131,50.9%,82.7,免费评估
58,伍尔弗汉普顿大学University of Wolverhampton,80.6%,75.6%,33.2%,95,57.8%,82.6,免费评估
59,班戈大学Bangor University,84.0%,81.5%,24.7%,126,38.9%,82.5,免费评估
60,德比大学University of Derby,76.4%,74.9%,13.5%,115,64.2%,82.2,免费评估
61,伍斯特大学University of Worcester,85.2%,84.1%,8.2%,105,57.2%,82.0,免费评估
61,阿尔斯特大学University of Ulster,78.3%,73.6%,34.0%,124,41.8%,82.0,免费评估
63,格林多大学Glyndwr University,85.3%,76.4%,7.8%,109,58.7%,81.8,免费评估
64,格罗斯特大学University of Gloucestershire,79.2%,73.8%,9.3%,119,60.2%,81.7,免费评估
65,格林威治大学The University of Greenwich,74.4%,67.1%,3.5%,138,61.8%,81.4,免费评估
66,罗汉普顿大学Roehampton University,68.3%,68.2%,26.4%,104,69.5%,81.2,免费评估
66,伯明翰城市大学Birmingham City University,79.4%,76.6%,6.0%,112,62.2%,81.2,免费评估
66,哈德斯菲尔德大学University of Huddersfield,77.4%,70.1%,,118,69.2%,81.2,免费评估
69,法尔茅斯大学Falmouth University,76.4%,70.2%,,120,68.8%,81.1,免费评估
70,西苏格兰大学University of the West of Scotland,73.3%,66.9%,11.3%,137,56.0%,81.0,免费评估
70,坎特伯雷大学Canterbury Christ Church University,81.8%,75.7%,7.3%,101,64.2%,81.0,免费评估
72,Ravensbourne University London,72.3%,64.8%,,111,78.8%,80.5,免费评估
73,利兹贝克特大学Leeds Beckett University,84.1%,84.2%,11.0%,106,47.5%,80.2,免费评估
74,温切斯特大学University of Winchester,79.2%,76.4%,15.8%,105,54.0%,80.1,免费评估
75,泰晤士河谷大学Thames Valley University,77.6%,70.7%,4.5%,111,61.9%,79.7,免费评估
76,巴斯斯巴大学Bath Spa University,71.8%,66.4%,13.9%,114,62.2%,79.6,免费评估
77,切斯特大学University of Chester,79.0%,71.0%,4.3%,96,66.8%,79.4,免费评估
78,金斯顿大学Kingston University,78.1%,77.2%,15.7%,107,49.5%,79.2,免费评估
79,伦敦大学金史密斯学院Goldsmiths University of London,40.2%,39.7%,60.0%,141,62.7%,78.8,免费评估
80,萨福克学院University Campus Suffolk,81.3%,66.3%,,131,45.5%,78.3,免费评估
81,伦敦艺术大学University of the Arts London,72.4%,65.5%,,115,64.3%,78.1,免费评估
81,贝德福德大学University of Bedfordshire,84.0%,78.0%,8.2%,89,52.0%,78.1,免费评估
81,东伦敦大学University of East London,74.7%,73.5%,13.9%,106,51.7%,78.1,免费评估
84,米德塞斯大学Middlesex University,72.7%,70.7%,11.0%,117,51.3%,77.9,免费评估
85,利兹圣三一大学Leeds Trinity University,73.0%,68.1%,3.9%,102,62.9%,77.3,免费评估
86,约克圣约翰大学York St John University,83.8%,78.6%,4.4%,108,40.3%,77.2,免费评估
87,布莱顿大学University of Brighton,75.4%,66.1%,16.2%,111,44.0%,76.6,免费评估
88,剑桥安鲁大学Anglia Ruskin University,76.2%,71.8%,26.4%,94,40.4%,76.4,免费评估
89,北安普顿大学The University of Northampton,79.2%,72.4%,,89,55.4%,75.8,免费评估
89,伦敦都市大学London Metropolitan University,70.7%,61.9%,5.9%,90,66.1%,75.8,免费评估
91,哥比亚大学University of Cumbria,70.3%,63.2%,,110,57.9%,75.5,免费评估
92,奇切斯特大学University of Chichester,76.9%,68.8%,,115,40.7%,74.7,免费评估
93,南威尔士大学The University of South Wales,72.2%,67.4%,,120,43.3%,74.5,免费评估
94,新白金汉大学Buckinghamshire New University,69.7%,56.9%,,117,46.1%,72.9,免费评估
95,布拉德福德大学University of Bradford,71.3%,64.6%,,123,27.8%,71.1,免费评估
