Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,208,4.05,3.26,85.0,100.0,免费评估
2,牛津大学University of Oxford,212,4.22,3.23,83.0,99.8,免费评估
3,杜伦大学Durham University,198,4.26,3.18,82.0,99.4,免费评估
4,格拉斯哥大学University of Glasgow,181,4.35,3.23,78.0,98.1,免费评估
5,圣安德鲁斯大学University of St Andrews,197,4.31,3.24,73.0,97.7,免费评估
6,布里斯托大学University of Bristol,185,3.95,3.33,81.0,97.7,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,187,3.56,3.25,89.0,97.3,免费评估
8,兰卡斯特大学Lancaster University,165,4.18,3.08,85.0,97.3,免费评估
9,埃克塞特大学University of Exeter,172,4.16,3.05,80.0,96.7,免费评估
10,拉夫堡大学Loughborough University,147,4.32,2.61,89.0,96.3,免费评估
11,利兹大学University of Leeds,160,4.14,3.07,82.0,96.2,免费评估
12,曼彻斯特大学The University of Manchester,164,4.17,2.95,77.0,95.4,免费评估
13,纽卡斯尔大学Newcastle University,151,4.14,3.17,79.0,95.2,免费评估
14,伦敦大学学院University College London,175,3.54,3.19,80.0,95.2,免费评估
15,萨塞克斯大学University of Sussex,145,4.22,3.05,80.0,94.9,免费评估
16,阿伯丁大学University of Aberdeen,184,4.15,2.77,68.0,94.9,免费评估
17,伯明翰大学University of Birmingham,156,4.01,3.04,76.0,94.5,免费评估
18,诺丁汉大学University of Nottingham,156,4.06,2.92,76.0,94.5,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,137,4.32,3.26,75.0,94.4,免费评估
20,南安普顿大学University of Southampton,155,4.16,3.13,71.0,94.4,免费评估
21,斯特林大学University of Stirling,181,3.94,2.74,65.0,93.5,免费评估
22,亚伯大学Aberystwyth University,118,4.22,3.03,80.0,93.3,免费评估
23,爱丁堡大学The University of Edinburgh,167,3.89,2.94,67.0,93.2,免费评估
24,邓迪大学University of Dundee,167,4.15,2.85,65.0,93.2,免费评估
25,伦敦国王学院King's College London,159,3.97,3.04,68.0,93.1,免费评估
26,雷丁大学University of Reading,135,4.13,3.11,70.0,92.8,免费评估
27,东英吉利大学University of East Anglia,142,4.07,3.19,68.0,92.8,免费评估
28,卡迪夫大学Cardiff University,153,4.08,3.18,66.0,92.8,免费评估
29,谢菲尔德大学The University of Sheffield,148,3.96,3.05,71.0,92.6,免费评估
30,约克大学The University of York,142,4.04,2.8,74.0,92.4,免费评估
31,莱斯特大学University of Leicester,131,4.3,2.78,70.0,92.4,免费评估
32,班戈大学Bangor University,124,4.38,3.1,69.0,92.3,免费评估
33,利物浦大学The University of Liverpool,141,4.07,2.72,69.0,91.8,免费评估
34,考文垂大学Coventry University,117,4.46,2.55,81.0,91.5,免费评估
35,斯旺西大学Swansea University,125,3.97,2.98,69.0,91.2,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,128,4.09,3.13,62.0,90.8,免费评估
37,英国女王大学Queen's University Belfast,133,4.2,2.78,61.0,90.8,免费评估
38,利物浦霍普大学Liverpool Hope University,109,4.36,1.39,88.0,90.5,免费评估
39,赫尔大学The University of Hull,112,4.29,2.96,63.0,90.1,免费评估
40,索尔福德大学University of Salford,109,4.19,2.33,71.0,89.9,免费评估
41,基尔大学Keele University,120,4.29,2.57,63.0,89.3,免费评估
42,诺丁汉特伦特大学Nottingham Trent University,127,4.41,2.14,65.0,89.3,免费评估
43,伯恩茅斯大学Bournemouth University,115,3.99,2.65,65.0,88.8,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,125,4.16,2.38,58.0,88.7,免费评估
45,赫特福德大学University of Hertfordshire,104,3.88,2.41,75.0,88.7,免费评估
46,朴茨茅斯大学University of Portsmouth,110,4.16,2.37,68.0,88.3,免费评估
47,诺桑比亚大学Northumbria University,130,4.2,2.55,54.0,88.3,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,117,4.06,2.58,60.0,87.7,免费评估
49,西英格兰大学University of the West of England,113,4.26,2.23,64.0,87.7,免费评估
50,普利茅斯大学University of Plymouth,111,4.02,2.75,57.0,87.6,免费评估
51,伍斯特大学University of Worcester,106,4.15,2.07,65.0,87.6,免费评估
52,谢菲尔德哈莱姆大学Sheffield Hallam University,116,3.95,3.13,57.0,87.4,免费评估
53,中央兰开夏大学University of Central Lancashire,118,4.52,2.09,50.0,87.3,免费评估
54,格罗斯特大学University of Gloucestershire,120,4.32,2.14,48.0,86.7,免费评估
55,金斯顿大学Kingston University,97,4.0,2.38,65.0,86.3,免费评估
56,德比大学University of Derby,108,4.16,1.9,62.0,86.0,免费评估
57,切斯特大学University of Chester,113,4.22,1.58,55.0,85.9,免费评估
58,利兹贝克特大学Leeds Beckett University,107,4.03,2.3,61.0,85.9,免费评估
59,阿尔斯特大学University of Ulster,111,4.12,2.59,44.0,85.3,免费评估
60,北安普顿大学The University of Northampton,101,4.15,2.24,48.0,85.3,免费评估
61,布莱顿大学University of Brighton,101,4.22,2.59,52.0,85.3,免费评估
62,艾芝西尔大学Edge Hill University,112,3.8,1.83,60.0,84.8,免费评估
63,利物浦约翰摩尔斯大学Liverpool John Moores University,128,4.44,,51.0,84.5,免费评估
64,南威尔士大学The University of South Wales,120,4.3,,56.0,84.4,免费评估
65,坎特伯雷大学Canterbury Christ Church University,99,3.89,2.14,50.0,84.4,免费评估
66,巴斯斯巴大学Bath Spa University,109,3.82,,53.0,81.6,免费评估
67,斯塔福德郡大学Staffordshire University,94,4.1,,53.0,81.6,免费评估
68,哥比亚大学University of Cumbria,112,3.84,1.78,40.0,81.6,免费评估
69,"伦敦大学伯克贝克学院Birkbeck, University Of London",89,3.86,,,80.2,免费评估
