Ranking,University Name,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,2.4,,0.88,0.79,免费评估
2,牛津大学University of Oxford,3.0,548.0,0.81,0.64,免费评估
3,卡迪夫大学Cardiff University,3.8,361.0,0.78,,免费评估
4,伦敦大学亚非学院SOAS University of London,3.4,394.0,0.72,0.72,免费评估
5,诺丁汉大学University of Nottingham,1.7,381.0,0.7,0.77,免费评估
6,谢菲尔德大学The University of Sheffield,1.5,386.0,0.77,0.72,免费评估
7,曼彻斯特大学The University of Manchester,1.9,385.0,0.69,,免费评估
8,爱丁堡大学The University of Edinburgh,1.7,441.0,0.56,0.65,免费评估
9,利兹大学University of Leeds,2.0,369.0,0.73,0.57,免费评估
