Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,218,4.01,3.37,98.0,100.0,免费评估
2,"Royal Veterinary College, University of London",177,4.04,3.11,99.0,98.4,免费评估
3,布里斯托大学University of Bristol,185,4.24,3.21,98.0,98.1,免费评估
4,爱丁堡大学The University of Edinburgh,207,4.26,3.13,96.0,97.8,免费评估
5,利物浦大学The University of Liverpool,179,4.12,3.23,98.0,97.6,免费评估
6,诺丁汉大学University of Nottingham,165,4.6,3.12,98.0,97.5,免费评估
7,剑桥大学University of Cambridge,199,,3.18,96.0,97.2,免费评估
8,萨里大学University of Surrey,165,4.48,,,93.4,免费评估
