Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,85.0,3.5,595,82.0,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,87.0,3.5,505,86.0,99.9,免费评估
3,兰卡斯特大学Lancaster University,91.0,3.7,444,79.0,99.3,免费评估
4,伯明翰大学University of Birmingham,91.0,3.1,490,77.0,97.7,免费评估
5,牛津大学University of Oxford,81.0,3.0,570,86.0,96.5,免费评估
6,杜伦大学Durham University,82.0,3.1,555,82.0,96.0,免费评估
7,诺丁汉大学University of Nottingham,85.0,3.5,456,78.0,95.4,免费评估
8,格拉斯哥大学University of Glasgow,87.0,3.1,401,83.0,94.9,免费评估
9,曼彻斯特大学The University of Manchester,87.0,2.9,499,74.0,94.6,免费评估
10,萨塞克斯大学University of Sussex,85.0,2.8,426,83.0,93.6,免费评估
11,谢菲尔德大学The University of Sheffield,87.0,3.1,440,72.0,93.3,免费评估
12,帝国理工学院Imperial College London,76.0,3.2,549,83.0,93.1,免费评估
13,布里斯托大学University of Bristol,81.0,3.0,510,80.0,92.6,免费评估
14,华威大学The University of Warwick,84.0,2.5,517,77.0,92.4,免费评估
15,巴斯大学University of Bath,81.0,3.4,461,76.0,92.0,免费评估
16,南安普顿大学University of Southampton,84.0,2.7,452,77.0,91.5,免费评估
17,约克大学The University of York,86.0,2.7,401,79.0,91.5,免费评估
18,埃克塞特大学University of Exeter,86.0,2.8,475,69.0,91.2,免费评估
19,萨里大学University of Surrey,84.0,2.4,437,81.0,91.2,免费评估
20,爱丁堡大学The University of Edinburgh,81.0,3.2,454,74.0,90.7,免费评估
21,利物浦大学The University of Liverpool,84.0,3.0,424,73.0,90.5,免费评估
22,英国女王大学Queen's University Belfast,87.0,2.2,406,75.0,90.0,免费评估
23,拉夫堡大学Loughborough University,86.0,2.5,383,75.0,89.8,免费评估
24,利兹大学University of Leeds,83.0,2.5,458,73.0,89.4,免费评估
25,伦敦国王学院King's College London,81.0,2.2,460,79.0,89.2,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,88.0,2.4,374,71.0,89.2,免费评估
27,莱斯特大学University of Leicester,82.0,2.6,408,78.0,89.0,免费评估
28,肯特大学University of Kent,91.0,2.5,329,64.0,88.5,免费评估
29,伦敦大学学院University College London,78.0,3.1,465,73.0,88.3,免费评估
30,思克莱德大学University of Strathclyde,87.0,1.6,344,77.0,86.6,免费评估
31,赫瑞瓦特大学Heriot Watt University,81.0,2.7,342,75.0,86.2,免费评估
32,阿伯丁大学University of Aberdeen,80.0,2.9,327,75.0,86.1,免费评估
33,赫特福德大学University of Hertfordshire,,2.7,293,75.0,85.8,免费评估
34,赫尔大学The University of Hull,90.0,1.9,329,64.0,85.6,免费评估
35,诺丁汉特伦特大学Nottingham Trent University,78.0,2.7,269,83.0,84.9,免费评估
36,索尔福德大学University of Salford,82.0,2.2,316,76.0,84.7,免费评估
37,卡迪夫大学Cardiff University,81.0,1.9,411,66.0,82.9,免费评估
38,基尔大学Keele University,85.0,1.6,287,70.0,82.2,免费评估
39,斯旺西大学Swansea University,76.0,2.2,301,73.0,80.4,免费评估
40,伦敦大学玛丽女王学院Queen Mary University of London,83.0,2.6,370,46.0,79.6,免费评估
41,中央兰开夏大学University of Central Lancashire,82.0,1.6,280,,78.7,免费评估
42,亚伯大学Aberystwyth University,81.0,1.0,272,52.0,72.1,免费评估
43,西苏格兰大学University of the West of Scotland,,0.7,253,,68.5,免费评估
