Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,华威大学The University of Warwick,100.0,89,95,77,14.0,9,450.0,7.0,,免费评估
2,莱斯特大学University of Leicester,90.6,96,97,87,18.1,7,389.0,7.0,,免费评估
3,东英吉利大学University of East Anglia,86.2,90,95,78,16.9,9,365.0,7.0,44.0,免费评估
4,伯明翰大学University of Birmingham,81.6,95,91,78,20.6,9,365.0,6.0,,免费评估
5,埃塞克斯大学University of Essex,74.0,90,94,71,16.7,7,273.0,8.0,,免费评估
6,萨塞克斯大学University of Sussex,73.4,78,86,71,19.0,4,384.0,8.0,55.0,免费评估
7,伦敦国王学院King's College London,72.3,75,86,62,17.1,8,,9.0,,免费评估
8,邓迪大学University of Dundee,72.1,90,96,81,21.2,6,339.0,,,免费评估
9,基尔大学Keele University,68.4,93,90,80,18.3,3,322.0,9.0,,免费评估
10,诺丁汉大学University of Nottingham,66.1,90,89,67,18.7,4,374.0,3.0,62.0,免费评估
11,曼彻斯特大学The University of Manchester,65.9,80,91,52,20.4,8,404.0,4.0,,免费评估
12,肯特大学University of Kent,64.4,95,90,79,13.0,5,294.0,2.0,,免费评估
13,利物浦大学The University of Liverpool,60.8,79,82,52,18.8,8,352.0,7.0,,免费评估
14,赫尔大学The University of Hull,58.8,97,98,81,17.9,2,292.0,2.0,,免费评估
15,坎特伯雷大学Canterbury Christ Church University,55.5,100,90,84,16.8,2,210.0,6.0,,免费评估
16,温切斯特大学University of Winchester,54.5,91,92,74,18.4,2,245.0,,,免费评估
17,朴茨茅斯大学University of Portsmouth,49.5,95,93,75,22.0,5,248.0,2.0,,免费评估
18,利物浦约翰摩尔斯大学Liverpool John Moores University,49.4,94,93,73,34.0,5,,6.0,,免费评估
19,德比大学University of Derby,47.7,81,84,69,19.6,4,225.0,,,免费评估
20,斯旺西大学Swansea University,44.8,75,82,72,19.7,4,301.0,3.0,37.0,免费评估
21,林肯大学University of Lincoln,32.9,72,83,82,28.4,3,270.0,,,免费评估
