Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,97,97,86,10.9,10.0,559.0,8.0,82.0,免费评估
2,牛津大学University of Oxford,87.8,93,95,76,10.0,,541.0,7.0,71.0,免费评估
3,南安普顿大学University of Southampton,80.9,96,94,75,6.5,9.0,465.0,8.0,63.0,免费评估
4,莱斯特大学University of Leicester,80.6,90,94,87,12.4,10.0,384.0,7.0,60.0,免费评估
5,杜伦大学Durham University,79.8,94,95,72,13.9,5.0,528.0,8.0,80.0,免费评估
6,伦敦大学学院University College London,76.8,83,89,61,6.6,10.0,474.0,7.0,69.0,免费评估
7,圣安德鲁斯大学University of St Andrews,75.8,96,96,77,15.5,7.0,504.0,7.0,69.0,免费评估
8,格拉斯哥大学University of Glasgow,74.4,92,94,69,11.5,4.0,473.0,7.0,76.0,免费评估
9,肯特大学University of Kent,73.7,92,91,78,8.3,7.0,339.0,10.0,62.0,免费评估
10,华威大学The University of Warwick,71.1,95,97,86,19.5,5.0,467.0,6.0,62.0,免费评估
11,巴斯大学University of Bath,71.0,90,90,69,14.9,6.0,451.0,8.0,78.0,免费评估
12,伦敦国王学院King's College London,70.4,76,86,63,8.8,10.0,437.0,5.0,64.0,免费评估
13,诺桑比亚大学Northumbria University,70.3,94,92,82,13.4,5.0,323.0,7.0,68.0,免费评估
14,阿斯顿大学Aston University,69.8,89,91,66,10.7,9.0,393.0,4.0,75.0,免费评估
15,萨里大学University of Surrey,68.3,79,87,68,7.5,8.0,368.0,8.0,,免费评估
16,桑德兰大学University of Sunderland,67.0,87,86,79,6.9,7.0,274.0,,,免费评估
17,东英吉利大学University of East Anglia,66.7,92,88,71,17.6,8.0,352.0,8.0,67.0,免费评估
18,利兹大学University of Leeds,66.1,91,92,73,14.3,7.0,419.0,5.0,69.0,免费评估
19,布里斯托大学University of Bristol,64.8,83,93,69,17.0,4.0,451.0,4.0,78.0,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,64.0,91,92,76,17.5,8.0,388.0,4.0,64.0,免费评估
21,诺丁汉大学University of Nottingham,63.0,82,88,67,11.1,7.0,406.0,5.0,69.0,免费评估
22,埃克塞特大学University of Exeter,62.5,88,92,73,20.0,6.0,465.0,7.0,61.0,免费评估
23,纽卡斯尔大学Newcastle University,62.3,91,94,75,16.0,6.0,435.0,4.0,63.0,免费评估
24,萨塞克斯大学University of Sussex,61.5,87,89,67,7.4,6.0,361.0,8.0,55.0,免费评估
25,赫瑞瓦特大学Heriot Watt University,61.4,88,88,68,19.2,10.0,402.0,2.0,,免费评估
26,伦敦大学亚非学院SOAS University of London,60.4,88,89,67,12.6,5.0,404.0,8.0,55.0,免费评估
27,利物浦大学The University of Liverpool,60.1,84,91,64,14.5,6.0,409.0,4.0,69.0,免费评估
28,英国女王大学Queen's University Belfast,59.5,85,86,70,11.7,8.0,395.0,4.0,60.0,免费评估
29,罗汉普顿大学Roehampton University,59.3,82,81,71,10.0,3.0,280.0,8.0,,免费评估
30,伯明翰大学University of Birmingham,59.2,85,90,67,11.9,7.0,410.0,4.0,60.0,免费评估
31,爱丁堡大学The University of Edinburgh,58.1,72,81,55,16.9,8.0,482.0,8.0,61.0,免费评估
32,索尔福德大学University of Salford,57.5,84,81,73,11.4,8.0,323.0,8.0,,免费评估
33,谢菲尔德大学The University of Sheffield,57.3,88,90,69,15.1,4.0,423.0,4.0,66.0,免费评估
34,班戈大学Bangor University,56.0,92,93,77,17.2,3.0,298.0,3.0,65.0,免费评估
35,切斯特大学University of Chester,55.2,92,91,72,19.5,2.0,290.0,7.0,74.0,免费评估
36,诺丁汉特伦特大学Nottingham Trent University,54.4,85,86,70,17.5,5.0,291.0,9.0,,免费评估
37,西英格兰大学University of the West of England,54.0,81,85,74,18.6,4.0,300.0,10.0,53.0,免费评估
38,曼彻斯特大学The University of Manchester,50.4,75,85,62,12.1,8.0,394.0,3.0,54.0,免费评估
39,埃塞克斯大学University of Essex,50.2,84,84,74,16.3,3.0,331.0,8.0,52.0,免费评估
39,伦敦大学皇家霍洛威学院Royal Holloway University of London,50.2,86,93,63,16.7,3.0,383.0,5.0,58.0,免费评估
41,约克大学The University of York,49.3,81,89,73,19.1,5.0,444.0,1.0,63.0,免费评估
42,赫尔大学The University of Hull,48.1,78,89,73,20.7,5.0,315.0,3.0,67.0,免费评估
43,雷丁大学University of Reading,48.0,92,93,71,11.9,3.0,362.0,2.0,54.0,免费评估
44,亚伯大学Aberystwyth University,47.5,92,91,72,19.1,3.0,327.0,2.0,67.0,免费评估
45,伦敦都市大学London Metropolitan University,47.1,66,76,72,11.1,5.0,,5.0,,免费评估
46,威斯敏斯特大学University of Westminster,47.0,62,75,65,9.1,5.0,268.0,5.0,69.0,免费评估
47,普利茅斯大学University of Plymouth,46.1,96,91,69,17.5,2.0,279.0,,,免费评估
48,龙比亚大学Napier University,46.0,86,84,70,18.7,3.0,329.0,,,免费评估
48,格林威治大学The University of Greenwich,46.0,77,87,82,20.4,3.0,202.0,,,免费评估
50,卡迪夫大学Cardiff University,45.0,85,89,65,21.6,3.0,424.0,3.0,61.0,免费评估
51,米德塞斯大学Middlesex University,44.5,77,80,67,29.0,5.0,,8.0,,免费评估
52,中央兰开夏大学University of Central Lancashire,43.9,82,80,69,17.3,6.0,242.0,,,免费评估
53,考文垂大学Coventry University,43.3,72,80,64,13.4,3.0,280.0,6.0,,免费评估
54,牛津布鲁克斯大学Oxford Brookes University,42.0,65,71,67,17.6,4.0,342.0,8.0,,免费评估
55,斯旺西大学Swansea University,40.8,85,84,65,17.0,2.0,339.0,6.0,51.0,免费评估
56,兰卡斯特大学Lancaster University,39.0,68,83,57,13.6,4.0,398.0,1.0,66.0,免费评估
57,约克圣约翰大学York St John University,38.8,86,90,78,32.6,2.0,293.0,6.0,,免费评估
58,谢菲尔德哈莱姆大学Sheffield Hallam University,38.5,83,75,58,16.2,4.0,319.0,,,免费评估
59,曼彻斯特城市大学Manchester Metropolitan University,37.4,79,86,76,13.0,3.0,293.0,3.0,41.0,免费评估
60,思克莱德大学University of Strathclyde,35.2,81,85,55,22.9,3.0,427.0,,54.0,免费评估
61,朴茨茅斯大学University of Portsmouth,34.9,96,88,62,20.1,5.0,289.0,2.0,49.0,免费评估
62,阿尔斯特大学University of Ulster,30.5,75,81,60,13.0,4.0,287.0,2.0,40.0,免费评估
63,Leeds Met,28.8,78,73,67,21.9,3.0,253.0,4.0,,免费评估
