Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,格拉斯哥大学University of Glasgow,72.1%,76.7%,42.3%,213.0,66.7%,100.0,免费评估
2,亚伯大学Aberystwyth University,90.4%,90.6%,38.2%,124.0,65.7%,93.2,免费评估
3,雷丁大学University of Reading,77.7%,78.9%,50.7%,138.0,56.3%,92.1,免费评估
4,诺丁汉大学University of Nottingham,70.4%,69.3%,36.4%,157.0,75.4%,91.0,免费评估
5,诺丁汉特伦特大学Nottingham Trent University,87.1%,82.6%,4.1%,166.0,71.1%,90.4,免费评估
6,利物浦大学The University of Liverpool,,,32.9%,151.0,82.9%,90.2,免费评估
7,米德塞斯大学Middlesex University,85.1%,69.2%,,140.0,100.0%,87.7,免费评估
8,University of Lincoln,85.1%,84.0%,,148.0,66.7%,86.1,免费评估
9,布里斯托大学University of Bristol,76.9%,69.4%,33.2%,147.0,28.6%,84.6,免费评估
10,皇家兽医学院Royal Veterinary College,84.4%,84.2%,,143.0,56.1%,84.0,免费评估
11,哈珀亚当斯大学Harper Adams University,81.3%,77.1%,5.7%,139.0,45.2%,81.8,免费评估
12,格林威治大学The University of Greenwich,,,19.5%,140.0,24.3%,79.0,免费评估
13,切斯特大学University of Chester,79.3%,78.0%,7.9%,129.0,31.8%,78.7,免费评估
14,普利茅斯大学University of Plymouth,83.7%,77.7%,,131.0,23.2%,77.2,免费评估
15,剑桥安鲁大学Anglia Ruskin University,69.0%,66.3%,24.6%,124.0,25.0%,76.8,免费评估
16,牛津布鲁克斯大学Oxford Brookes University,68.3%*,65.9%*,21.3%,,26.7%,75.6,免费评估
17,坎特伯雷大学Canterbury Christ Church University,83.3%,76.5%,,93.0,40.0%,74.1,免费评估
18,龙比亚大学Napier University,60.3%,46.7%,,157.0,4.8%,68.9,免费评估
