Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Ghent University,Belgium,78.8,83.5,73.0,100.0,,376.9,免费评估
2,Utrecht University,Netherlands,69.1,78.8,79.6,96.5,,356.8,免费评估
3,皇家兽医学院Royal Veterinary College,United Kingdom,77.5,86.5,76.3,83.0,,345.3,免费评估
4,爱丁堡大学The University of Edinburgh,United Kingdom,66.8,76.5,71.8,83.0,,323.8,免费评估
5,"University of California, Davis",United States,100.0,73.9,57.6,68.0,,321.3,免费评估
6,利物浦大学The University of Liverpool,United Kingdom,60.4,83.2,73.1,74.7,,307.7,免费评估
7,University of Zurich,Switzerland,71.0,76.2,73.5,63.8,,289.4,免费评估
8,University of Veterinary Medicine Vienna,Austria,70.7,72.8,80.9,63.8,,287.3,免费评估
9,Autonomous University of Barcelona,Spain,57.1,79.8,74.5,64.9,,281.5,免费评估
10,Colorado State University,United States,79.8,74.2,51.2,56.3,,276.8,免费评估
11,布里斯托大学University of Bristol,United Kingdom,57.4,80.7,62.7,62.7,,276.1,免费评估
12,Swedish University of Agricultural Sciences,Sweden,66.1,80.7,85.3,55.7,,275.3,免费评估
13,University of Copenhagen,Denmark,64.9,85.9,82.6,53.2,,273.6,免费评估
14,格拉斯哥大学University of Glasgow,United Kingdom,49.9,77.8,74.1,64.9,,272.3,免费评估
15,Michigan State University,United States,62.7,72.5,53.8,62.1,,270.2,免费评估
16,University of Bern,Switzerland,59.5,77.5,79.4,57.5,,268.0,免费评估
17,Cornell University,United States,72.3,75.5,64.9,53.2,,267.2,免费评估
18,University of Pennsylvania,United States,69.4,79.5,60.3,51.9,,264.7,免费评估
19,Complutense University of Madrid,Spain,50.6,82.3,77.3,58.1,,264.6,免费评估
20,The Ohio State University - Columbus,United States,62.5,80.4,56.9,55.1,,264.4,免费评估
21,University of Liege,Belgium,45.0,78.2,87.6,60.5,,261.6,免费评估
22,"University of Minnesota, Twin Cities",United States,61.6,81.6,60.9,52.5,,260.5,免费评估
23,University of Florida,United States,69.6,71.4,56.3,51.9,,256.1,免费评估
24,The University of Queensland,Australia,52.9,78.2,79.6,54.5,,255.9,免费评估
25,University of Guelph,Canada,73.9,81.0,73.0,40.7,,250.9,免费评估
26,University of Sydney,Australia,57.1,82.9,70.1,47.7,,249.4,免费评估
27,Norwegian University of Life Sciences,Norway,50.5,83.2,83.8,48.4,,247.3,免费评估
28,North Carolina State University - Raleigh,United States,71.5,77.8,55.2,42.3,,245.1,免费评估
29,University of Wageningen,Netherlands,49.9,91.8,79.1,43.2,,243.8,免费评估
30,University of Pretoria,South Africa,61.4,71.1,87.5,46.2,,242.5,免费评估
31,University of Hannover,Germany,62.0,67.0,56.6,49.1,,238.6,免费评估
32,诺丁汉大学University of Nottingham,United Kingdom,48.1,75.9,64.6,50.5,,237.9,免费评估
33,The University of Georgia,United States,72.1,74.9,56.9,38.1,,234.4,免费评估
34,University of Milan,Italy,51.4,75.5,64.8,47.0,,233.8,免费评估
35,Massey University,New Zealand,51.9,74.9,75.9,44.7,,231.4,免费评估
36,University of Murcia,Spain,41.6,83.8,71.0,45.5,,230.5,免费评估
37,Texas A&M University,United States,63.8,72.1,54.8,40.7,,228.3,免费评估
38,Free University Berlin,Germany,58.0,68.9,65.2,43.9,,227.8,免费评估
39,The University of Melbourne,Australia,46.6,79.8,67.2,43.2,,226.1,免费评估
39,University of Munich,Germany,55.4,75.9,67.3,40.7,,226.1,免费评估
41,UNESP,Brazil,91.0,53.7,44.2,36.2,,225.9,免费评估
42,University of Helsinki,Finland,39.8,79.8,79.6,44.7,,225.0,免费评估
43,Purdue University - West Lafayette,United States,51.5,74.9,55.0,43.2,,223.7,免费评估
44,剑桥大学University of Cambridge,United Kingdom,43.2,72.8,66.8,47.0,,223.3,免费评估
45,University of Montreal,Canada,50.6,74.5,73.1,41.5,,222.8,免费评估
46,University of Castilla–La Mancha,Spain,29.3,97.7,86.5,37.1,,218.6,免费评估
47,University of Padua,Italy,43.7,80.7,65.0,39.8,,217.1,免费评估
48,University of Giessen,Germany,55.3,67.0,63.8,40.7,,216.4,免费评估
49,Ecole Nationale Veterinaire d'Alfort,France,38.1,74.9,77.4,43.2,,214.8,免费评估
50,Iowa State University,United States,58.0,82.3,52.9,31.1,,213.0,免费评估
