Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,罗伯特高登大学The Robert Gordon University,94.7%,94.8%,4.9%,206,100.0%,100.0,免费评估
2,伯明翰大学University of Birmingham,93.9%,91.8%,63.7%,159,96.6%,98.6,免费评估
3,布拉德福德大学University of Bradford,99.1%,97.3%,9.5%,172,100.0%,98.2,免费评估
4,南安普顿大学University of Southampton,79.1%,75.8%,65.7%,175*,96.7%,97.7,免费评估
5,诺丁汉大学University of Nottingham,84.6%,80.2%,40.6%,174,98.5%,97.5,免费评估
6,利物浦大学The University of Liverpool,91.3%,92.2%,35.3%,154,98.4%,96.8,免费评估
7,卡迪夫大学Cardiff University,88.4%,91.4%,36.8%,169,95.9%,96.5,免费评估
8,普利茅斯大学University of Plymouth,86.0%,85.4%,9.5%,173,100.0%,96.3,免费评估
9,考文垂大学Coventry University,92.6%,94.1%,4.5%,159,99.3%,95.5,免费评估
10,伍斯特大学University of Worcester,96.1%,95.5%,2.6%,148,100.0%,95.2,免费评估
11,基尔大学Keele University,87.3%,89.3%,20.9%,148,98.8%,94.8,免费评估
12,利兹贝克特大学Leeds Beckett University,93.5%,95.7%,3.5%,143,100.0%,94.7,免费评估
13,布鲁内尔大学Brunel University,94.0%,92.4%,18.2%,148,97.1%,94.6,免费评估
14,哈德斯菲尔德大学University of Huddersfield,93.5%,92.2%,13.2%,144,98.5%,94.5,免费评估
15,Northumbria University,91.0%,89.7%,14.0%,161,96.1%,94.2,免费评估
16,西英格兰大学University of the West of England,88.2%,87.4%,8.2%,154,98.0%,93.9,免费评估
17,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,83.7%,87.6%,8.1%,180,94.8%,93.8,免费评估
17,布莱顿大学University of Brighton,94.9%,91.5%,4.8%,140,98.7%,93.8,免费评估
19,玛格丽特女王大学Queen Margaret University,85.5%,79.5%,1.5%,175*,96.8%,93.7,免费评估
19,伦敦国王学院King's College London,76.7%,80.4%,34.6%,170,94.4%,93.7,免费评估
21,索尔福德大学University of Salford,91.1%,90.1%,3.8%,134,100.0%,93.4,免费评估
22,蒂赛德大学Teesside University,93.2%,92.3%,2.4%,139,98.2%,93.1,免费评估
23,谢菲尔德哈莱姆大学Sheffield Hallam University,89.3%,79.9%,3.7%,151,97.9%,92.9,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,72.8%,74.0%,3.0%,163,100.0%,92.9,免费评估
25,东英吉利大学University of East Anglia,70.5%,77.9%,24.9%,167,95.2%,92.3,免费评估
25,中央兰开夏大学University of Central Lancashire,86.3%,88.6%,8.3%,163,94.0%,92.3,免费评估
27,伯恩茅斯大学Bournemouth University,90.9%,90.8%,4.7%,132,97.6%,92.0,免费评估
28,Manchester Metropolitan University,83.9%,84.5%,12.0%,163,93.4%,91.9,免费评估
29,"Kingston/St George's, London",73.6%,68.4%,2.6%,153,98.5%,91.0,免费评估
30,阿尔斯特大学University of Ulster,75.3%,78.7%,27.7%,148,93.8%,90.8,免费评估
31,哥比亚大学University of Cumbria,65.3%,73.5%,0.7%,146,100.0%,90.6,免费评估
32,约克圣约翰大学York St John University,72.2%,69.5%,1.9%,155,96.6%,90.1,免费评估
33,赫特福德大学University of Hertfordshire,81.8%,80.4%,4.0%,144,94.2%,89.6,免费评估
34,东伦敦大学University of East London,87.5%,87.6%,7.6%,129,90.0%,87.4,免费评估
