Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Nanyang Technological University,Singapore,100.0,92.8,81.6,97.3,,306.4,免费评估
2,Massachusetts Institute of Technology (MIT),UnitedStates,87.6,88.1,75.9,100.0,,290.8,免费评估
3,Georgia Institute of Technology,UnitedStates,83.1,89.8,80.0,91.0,,279.9,免费评估
4,Stanford University,UnitedStates,73.5,97.4,72.5,88.8,,274.2,免费评估
5,"University of California, Berkeley",UnitedStates,81.4,84.7,75.3,92.6,,273.8,免费评估
6,Tsinghua University,China,93.6,82.5,58.4,80.7,,268.5,免费评估
7,Peking University,China,88.5,81.4,57.4,83.4,,264.8,免费评估
8,Harvard University,UnitedStates,73.0,87.7,78.3,86.3,,262.7,免费评估
9,National University of Singapore,Singapore,85.0,80.0,77.2,78.9,,259.3,免费评估
10,University of Science and Technology of China,China,80.6,88.6,57.0,68.8,,249.4,免费评估
11,Korea Advanced Institute of Science and Technology,SouthKorea,79.4,76.5,54.1,81.2,,247.9,免费评估
12,Seoul National University,SouthKorea,85.4,71.7,54.7,78.5,,246.6,免费评估
13,Northwestern University,UnitedStates,70.5,80.2,68.7,81.8,,246.3,免费评估
14,Rice University,UnitedStates,57.2,100.0,73.1,72.6,,244.5,免费评估
15,"University of California, Los Angeles",UnitedStates,61.6,93.1,74.9,72.5,,242.2,免费评估
16,Fudan University,China,75.0,87.5,58.4,66.5,,240.7,免费评估
17,剑桥大学University of Cambridge,UnitedKingdom,69.3,78.2,90.2,73.4,,239.0,免费评估
18,Swiss Federal Institute of Technology Lausanne,Switzerland,67.5,86.3,86.5,66.8,,237.9,免费评估
19,Soochow University (China),China,72.3,87.5,60.2,65.2,,236.9,免费评估
20,Zhejiang University,China,77.2,81.2,67.0,63.3,,235.2,免费评估
21,Sungkyunkwan University,SouthKorea,83.6,69.7,52.4,68.4,,232.3,免费评估
22,The University of Texas at Austin,UnitedStates,61.7,89.4,64.9,64.1,,228.2,免费评估
23,University of Chicago,UnitedStates,68.5,77.4,68.6,67.7,,227.2,免费评估
24,牛津大学University of Oxford,UnitedKingdom,56.1,93.7,84.7,59.5,,226.2,免费评估
25,University of Illinois at Urbana-Champaign,UnitedStates,65.5,75.1,66.7,71.0,,224.9,免费评估
26,Swiss Federal Institute of Technology Zurich,Switzerland,63.0,78.7,81.4,64.4,,222.4,免费评估
27,Shanghai Jiao Tong University,China,81.4,74.9,58.2,52.6,,220.5,免费评估
28,Jilin University,China,79.4,73.1,54.3,52.2,,215.5,免费评估
29,Nanjing University,China,76.0,76.3,55.0,52.0,,215.3,免费评估
30,Pohang University of Science and Technology,SouthKorea,68.7,71.9,58.4,62.4,,214.7,免费评估
31,Huazhong University of Science and Technology,China,67.2,84.9,59.4,49.9,,213.9,免费评估
32,Ulsan National Institute of Science and Technology,SouthKorea,50.6,89.8,62.5,58.9,,211.8,免费评估
33,University of Washington,UnitedStates,51.5,92.2,70.9,51.1,,208.9,免费评估
34,Korea University,SouthKorea,72.4,67.8,54.8,57.5,,208.6,免费评估
35,"University of California, Santa Barbara",UnitedStates,47.6,87.7,70.8,58.8,,208.2,免费评估
35,Pennsylvania State University - University Park,UnitedStates,60.1,75.8,70.2,58.3,,208.2,免费评估
37,University of Michigan-Ann Arbor,UnitedStates,61.5,71.7,67.8,59.6,,206.4,免费评估
38,King Abdullah University of Science and Technology,SaudiArabia,52.3,84.3,85.1,52.2,,205.8,免费评估
39,帝国理工学院Imperial College London,UnitedKingdom,55.9,75.6,87.7,56.0,,205.0,免费评估
40,University of Pennsylvania,UnitedStates,47.7,84.3,62.4,58.9,,203.4,免费评估
41,Yonsei University,SouthKorea,71.5,64.2,50.2,56.8,,202.4,免费评估
42,Columbia University,UnitedStates,42.9,89.4,78.0,53.8,,201.8,免费评估
43,The University of Tokyo,Japan,66.6,66.2,61.0,56.0,,201.1,免费评估
44,National Taiwan University,China-Taiwan,71.8,67.5,54.7,50.3,,200.6,免费评估
45,TU Dresden,Germany,55.7,71.2,78.3,56.4,,198.9,免费评估
46,Xiamen University,China,59.6,80.4,63.5,46.1,,198.8,免费评估
47,"University of California, San Diego",UnitedStates,51.9,76.7,70.2,55.7,,198.4,免费评估
48,University of Toronto,Canada,50.2,81.9,73.4,50.2,,196.9,免费评估
49,King Abdulaziz University,SaudiArabia,56.4,81.2,100.0,39.2,,196.8,免费评估
50,City University of Hong Kong,China-HongKong,58.8,77.8,59.0,47.9,,196.4,免费评估
