Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,245,4.29,3.38,86.0,100.0,免费评估
2,牛津大学University of Oxford,235,3.97,3.51,88.0,99.7,免费评估
3,帝国理工学院Imperial College London,218,4.2,3.34,90.0,99.5,免费评估
4,诺丁汉大学University of Nottingham,173,4.22,3.16,90.0,97.1,免费评估
5,伯明翰大学University of Birmingham,181,3.87,3.14,88.0,96.6,免费评估
6,思克莱德大学University of Strathclyde,213,3.68,3.03,86.0,96.5,免费评估
7,兰卡斯特大学Lancaster University,136,3.79,3.08,96.0,96.2,免费评估
8,巴斯大学University of Bath,201,4.17,3.08,80.0,95.9,免费评估
9,利兹大学University of Leeds,172,3.77,2.97,90.0,95.7,免费评估
10,伦敦大学学院University College London,183,3.67,3.12,84.0,95.4,免费评估
11,谢菲尔德大学The University of Sheffield,155,4.13,3.06,86.0,95.3,免费评估
12,曼彻斯特大学The University of Manchester,181,3.76,3.2,82.0,95.2,免费评估
13,斯旺西大学Swansea University,131,3.87,3.29,90.0,95.2,免费评估
14,拉夫堡大学Loughborough University,163,3.99,3.08,82.0,94.6,免费评估
15,纽卡斯尔大学Newcastle University,152,3.99,3.02,84.0,94.1,免费评估
16,赫瑞瓦特大学Heriot Watt University,155,3.85,3.3,78.0,93.7,免费评估
17,朴茨茅斯大学University of Portsmouth,126,3.92,2.46,94.0,93.3,免费评估
18,英国女王大学Queen's University Belfast,151,3.72,2.99,80.0,93.2,免费评估
19,爱丁堡大学The University of Edinburgh,191,3.33,3.3,70.0,92.5,免费评估
20,蒂赛德大学Teesside University,114,4.32,2.63,86.0,91.8,免费评估
21,伦敦南岸大学London South Bank University,105,3.88,2.59,84.0,91.4,免费评估
22,赫尔大学The University of Hull,109,3.67,2.82,86.0,91.4,免费评估
23,阿伯丁大学University of Aberdeen,159,3.8,2.94,70.0,91.1,免费评估
24,布拉德福德大学University of Bradford,120,4.22,2.69,80.0,90.9,免费评估
25,阿斯顿大学Aston University,121,3.89,2.83,76.0,90.4,免费评估
26,萨里大学University of Surrey,141,4.12,2.98,66.0,90.3,免费评估
27,西苏格兰大学University of the West of Scotland,133,3.84,2.48,76.0,89.6,免费评估
28,切斯特大学University of Chester,103,4.15,2.04,,89.3,免费评估
29,哈德斯菲尔德大学University of Huddersfield,124,4.15,,,88.5,免费评估
30,伍尔弗汉普顿大学University of Wolverhampton,117,3.35,,,86.1,免费评估
