Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,86,1.4,527.0,91.0,100.0,免费评估
2,剑桥大学University of Cambridge,91,0.8,552.0,71.0,94.6,免费评估
3,格拉斯哥大学University of Glasgow,89,1.8,442.0,54.0,93.3,免费评估
4,萨塞克斯大学University of Sussex,85,1.6,405.0,69.0,91.6,免费评估
5,考陶尔德艺术学院Courtauld Institute of Art,81,1.6,459.0,67.0,91.1,免费评估
6,约克大学The University of York,85,1.6,424.0,63.0,90.9,免费评估
7,伦敦大学学院University College London,81,1.4,458.0,68.0,89.6,免费评估
8,圣安德鲁斯大学University of St Andrews,86,1.1,480.0,59.0,88.5,免费评估
9,东英吉利大学University of East Anglia,88,1.7,395.0,36.0,86.8,免费评估
10,华威大学The University of Warwick,83,1.0,448.0,60.0,85.2,免费评估
11,伯明翰大学University of Birmingham,78,1.3,414.0,66.0,84.8,免费评估
12,诺丁汉大学University of Nottingham,82,1.2,404.0,61.0,84.4,免费评估
13,布里斯托大学University of Bristol,79,0.8,436.0,74.0,83.3,免费评估
14,利兹大学University of Leeds,82,1.0,385.0,64.0,82.3,免费评估
15,曼彻斯特大学The University of Manchester,74,1.6,372.0,58.0,81.9,免费评估
16,爱丁堡大学The University of Edinburgh,77,0.9,445.0,63.0,81.7,免费评估
17,莱斯特大学University of Leicester,86,0.6,389.0,59.0,80.7,免费评估
18,阿伯丁大学University of Aberdeen,83,1.0,411.0,40.0,79.2,免费评估
19,伦敦大学亚非学院SOAS University of London,74,1.1,383.0,62.0,78.8,免费评估
20,雷丁大学University of Reading,84,0.9,365.0,46.0,78.6,免费评估
21,布莱顿大学University of Brighton,84,1.4,279.0,32.0,75.8,免费评估
21,谢菲尔德哈莱姆大学Sheffield Hallam University,79,0.9,,47.0,75.8,免费评估
23,普利茅斯大学University of Plymouth,77,0.7,289.0,68.0,74.3,免费评估
24,伦敦大学金史密斯学院Goldsmiths University of London,74,0.9,399.0,36.0,72.4,免费评估
25,牛津布鲁克斯大学Oxford Brookes University,78,0.9,310.0,36.0,70.4,免费评估
26,金斯顿大学Kingston University,70,0.7,280.0,41.0,65.0,免费评估
27,曼彻斯特城市大学Manchester Metropolitan University,72,0.7,282.0,,64.3,免费评估
