Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利物浦大学The University of Liverpool,100.0,99.0,97.5,85.6,7.4,10,416,5,62,免费评估
2,利兹大学University of Leeds,75.2,95.0,93.8,74.2,13.0,6,429,8,83,免费评估
3,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,73.8,87.1,97.8,79.0,16.8,4,-,6,90,免费评估
4,曼彻斯特大学The University of Manchester,72.9,89.1,90.8,70.3,11.9,6,451,4,68,免费评估
5,格拉斯哥大学University of Glasgow,72.2,88.0,91.0,52.0,16.5,8,502,5,75,免费评估
6,莱斯特大学University of Leicester,70.8,96.0,93.7,58.8,13.7,8,411,3,60,免费评估
7,布里斯托大学University of Bristol,70.1,79.0,84.2,56.9,8.9,8,446,6,75,免费评估
8,伦敦国王学院King's College London,69.6,89.0,88.2,60.3,11.5,5,463,4,75,免费评估
9,基尔大学Keele University,68.2,97.0,96.3,80.8,14.7,4,349,2,-,免费评估
10,拉夫堡大学Loughborough University,66.1,96.0,89.2,77.1,18.3,4,402,5,63,免费评估
11,爱丁堡大学The University of Edinburgh,64.6,91.0,90.5,54.2,10.1,-,-,8,60,免费评估
12,萨塞克斯大学University of Sussex,63.3,87.9,90.8,59.0,18.0,9,387,7,91,免费评估
13,索尔福德大学University of Salford,60.3,91.0,93.3,88.0,15.0,3,288,-,-,免费评估
14,英国女王大学Queen's University Belfast,60.1,95.0,93.2,69.9,18.4,3,415,7,83,免费评估
15,中央兰开夏大学University of Central Lancashire,59.3,89.0,87.2,75.3,15.3,4,356,-,-,免费评估
16,朴茨茅斯大学University of Portsmouth,55.4,73.3,91.0,77.8,16.7,4,344,9,67,免费评估
17,伯明翰大学University of Birmingham,52.3,87.9,90.5,48.0,19.5,4,409,7,75,免费评估
18,普利茅斯大学University of Plymouth,49.6,82.9,88.1,73.8,19.1,3,340,3,75,免费评估
19,"圣乔治医学院St George's, University of London",47.7,68.3,76.2,55.4,13.5,8,358,-,-,免费评估
20,"特威克南圣玛丽大学St Mary's, Twickenham",46.9,85.0,90.3,56.2,14.7,2,347,2,-,免费评估
21,阿尔斯特大学University of Ulster,45.5,90.5,94.7,66.3,20.1,3,320,3,80,免费评估
22,牛津布鲁克斯大学Oxford Brookes University,39.7,88.0,84.0,62.4,26.0,5,323,-,-,免费评估
23,东伦敦大学University of East London,36.7,85.2,86.2,71.6,31.9,3,338,5,65,免费评估
24,德蒙福特大学De Montfort University,30.3,71.0,78.2,53.0,21.6,3,-,10,-,免费评估
