Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,萨里大学University of Surrey,100.0,93.0,92.3,78.5,16.3,9.0,157.0,9.0,,免费评估
2,谢菲尔德大学The University of Sheffield,97.4,89.0,90.6,78.0,13.1,8.0,147.0,6.0,,免费评估
3,斯旺西大学Swansea University,95.4,96.0,96.0,85.4,24.2,5.0,152.0,8.0,70.0,免费评估
4,朴茨茅斯大学University of Portsmouth,88.5,94.9,94.0,78.0,22.0,6.0,126.0,8.0,71.0,免费评估
5,利兹大学University of Leeds,88.4,89.9,88.9,72.3,16.2,10.0,158.0,7.0,,免费评估
6,格罗斯特大学University of Gloucestershire,86.0,93.1,91.7,77.8,22.8,7.0,119.0,9.0,69.0,免费评估
7,斯特林大学University of Stirling,83.4,92.2,90.1,82.8,15.7,5.0,174.0,4.0,,免费评估
8,兰卡斯特大学Lancaster University,83.2,85.0,90.9,68.1,10.3,,150.0,4.0,,免费评估
9,诺丁汉特伦特大学Nottingham Trent University,82.7,88.0,87.0,80.5,20.2,6.0,129.0,8.0,73.0,免费评估
10,考文垂大学Coventry University,81.3,90.1,92.0,80.1,24.7,9.0,121.0,7.0,57.0,免费评估
11,杜伦大学Durham University,78.3,85.0,84.6,60.2,17.6,6.0,159.0,9.0,,免费评估
11,基尔大学Keele University,78.3,88.0,90.6,68.9,15.7,4.0,130.0,8.0,57.0,免费评估
13,威斯敏斯特大学University of Westminster,77.2,90.1,88.3,76.6,21.7,9.0,121.0,9.0,53.0,免费评估
14,萨塞克斯大学University of Sussex,76.0,90.9,90.3,76.8,23.0,3.0,140.0,,,免费评估
15,诺丁汉大学University of Nottingham,75.4,88.4,91.6,67.7,16.7,7.0,144.0,,,免费评估
16,英国女王大学Queen's University Belfast,74.8,85.9,87.7,75.3,15.4,9.0,143.0,5.0,48.0,免费评估
17,曼彻斯特大学The University of Manchester,74.5,85.6,88.7,71.8,19.5,8.0,152.0,3.0,67.0,免费评估
18,坎特伯雷大学Canterbury Christ Church University,74.0,91.9,90.9,86.2,19.3,6.0,105.0,9.0,41.0,免费评估
18,曼彻斯特城市大学Manchester Metropolitan University,74.0,87.0,85.8,75.6,14.0,4.0,129.0,8.0,61.0,免费评估
20,西英格兰大学University of the West of England,73.3,94.0,91.6,70.3,18.9,6.0,130.0,5.0,,免费评估
21,格林多大学Glyndwr University,72.7,93.0,90.0,72.3,24.8,1.0,,4.0,63.0,免费评估
22,阿伯泰邓迪大学University of Abertay Dundee,72.2,100.0,94.7,85.7,21.7,2.0,152.0,2.0,43.0,免费评估
